50Traced_NONETRACED_SUM_RAW_VSM_49_MEDIAN,Associated
0.2964,NO
0.4097,NO
0.2033,NO
0.2727,NO
0.6254,NO
0.3343,NO
0.7533,NO
0.4692,NO
0.6586,NO
1.4599,YES
1.8289,YES
2.2509,YES
1.406,YES
0.5288,NO
2.3754,YES
0.6959,NO
0.8003,NO
0.3667,NO
1.2726,NO
0.6940000000000001,NO
0.8797,NO
0.5892,NO
0.5061,NO
0.2998,NO
0.9142,NO
2.7569,YES
0.7667,NO
3.0988,YES
0.3683,NO
0.5579999999999999,NO
0.1669,NO
0.3066,NO
0.6271,NO
0.3354,NO
1.0258,NO
0.4372,NO
0.8617,NO
1.8494,YES
2.7704,YES
2.7015,YES
2.2881,YES
0.5851,NO
2.8228,YES
1.1071,NO
0.6121,NO
0.1689,NO
0.7043,NO
0.9383,NO
0.6199,NO
0.3822,NO
0.3239,NO
0.1661,NO
0.5868,NO
2.5623,YES
0.5489999999999999,NO
1.8963,YES
0.3524,NO
0.6418,NO
0.3387,NO
0.3008,NO
0.3493,NO
0.1784,NO
0.7163,NO
0.3046,NO
0.7182,NO
1.6983,YES
2.0447,YES
1.9146,YES
1.6128,YES
0.3195,NO
2.6171,YES
0.7115,NO
0.6014,NO
0.19399999999999998,NO
0.6714,NO
0.7793,NO
0.8082,NO
0.2581,NO
0.4637,NO
0.2219,NO
0.4781,NO
2.698,YES
0.1108,NO
2.5713,YES
0.2848,NO
0.7057,NO
0.2045,NO
0.2879,NO
0.6544,NO
0.2836,NO
0.6724,NO
0.39899999999999997,NO
0.7241,NO
1.7853,YES
2.7921,YES
2.4888,YES
1.7277,YES
0.2438,NO
3.1424,YES
0.6085,NO
0.6407,NO
0.2415,NO
4.0112,YES
0.9901,YES
1.0524,YES
1.9233,YES
0.34700000000000003,NO
0.1749,NO
3.1984,YES
0.4351,NO
3.282,YES
0.1366,NO
1.0375,NO
0.7305,NO
0.3961,NO
0.3079,NO
1.0276,YES
0.3135,NO
1.5975,YES
0.35100000000000003,NO
1.3306,YES
0.4388,NO
0.2226,NO
1.107,NO
0.2141,NO
2.5344,YES
0.6078,NO
4.0834,YES
0.3852,NO
0.1547,NO
1.649,YES
0.6524,NO
0.6543,NO
1.0789,YES
0.1827,NO
0.1234,NO
1.2035,YES
0.3355,NO
1.8439,YES
0.1528,NO
0.5683,NO
0.4873,NO
0.3909,NO
0.2,NO
0.8181,NO
0.2349,NO
0.9333,NO
0.2379,NO
0.8527,NO
0.2976,NO
0.1784,NO
0.5829,NO
0.2258,NO
1.3277,YES
0.3803,NO
1.7614,YES
0.5687,NO
0.1521,NO
1.7302,YES
2.2484,YES
2.8698,YES
1.0241,YES
0.2215,NO
0.1711,NO
0.6292,YES
0.6455,NO
1.0551,YES
0.6992,NO
0.4047,NO
0.5675,NO
0.2048,NO
0.4104,NO
2.6564,YES
0.4627,NO
2.4290000000000003,YES
0.5654,NO
2.1657,YES
0.4985,NO
0.7031,NO
0.7888,NO
0.4181,NO
1.6697,YES
0.8578,NO
1.3304,YES
0.4228,NO
0.1822,NO
2.1222,YES
0.5756,NO
0.7106,NO
0.7279,YES
0.3553,NO
0.153,NO
1.3219999999999998,YES
0.5641,NO
1.3276,YES
0.6176,NO
0.5197,NO
0.4831,NO
0.1804,NO
0.1775,NO
0.7051,NO
0.2563,NO
0.914,NO
0.1828,NO
0.8181,NO
0.3861,NO
0.7525,NO
0.9129,NO
0.4037,NO
1.4629,YES
0.7114,NO
1.3466,YES
0.5677,NO
0.1582,NO
0.5124,YES
1.8315,YES
1.8393,YES
0.483,YES
0.095,NO
0.1405,NO
0.3008,YES
0.4611,NO
0.2742,YES
0.3357,NO
0.2764,NO
0.5467,NO
0.3997,NO
0.2335,NO
1.1351,YES
0.1314,NO
2.4454,YES
0.2939,NO
1.7412,YES
0.2487,NO
0.2473,NO
0.1375,NO
0.2999,NO
0.1922,YES
0.4254,NO
0.2991,YES
1.7042,YES
0.2585,YES
0.5412,NO
0.4161,NO
0.4991,NO
0.4072,NO
0.4017,YES
0.8195,YES
0.4109,NO
0.6025,NO
0.3376,NO
0.2773,NO
0.2184,NO
0.3552,NO
0.29,NO
1.3027,YES
0.3957,NO
1.5008,YES
0.4519,NO
2.2605,YES
0.4618,NO
0.3546,NO
0.381,NO
0.3738,NO
0.3041,NO
0.4168,NO
0.3919,NO
0.5051,NO
0.6662,NO
0.2854,NO
4.897,YES
0.9496,YES
1.4793,YES
2.306,YES
0.3898,NO
0.1969,NO
3.056,YES
0.6547,NO
4.0715,YES
0.3715,NO
0.9731,NO
0.614,NO
0.2024,NO
0.3307,NO
1.5709,YES
0.3714,NO
2.2675,YES
0.6056,NO
1.8504,YES
0.5209,NO
0.6855,NO
1.3927,NO
0.2326,NO
3.5054,YES
0.8768,NO
4.9854,YES
0.6563,NO
0.3937,NO
3.8929,YES
0.9593,YES
1.5969,YES
2.3109,YES
0.2192,NO
0.3596,NO
2.5229,YES
0.6386,NO
3.2363,YES
0.2845,NO
0.8325,NO
0.5056,NO
0.1744,NO
0.4784,NO
1.7595,YES
0.4988,NO
1.8853,YES
0.7341,NO
1.4748,YES
0.6099,NO
0.3634,NO
0.9890000000000001,NO
0.5119,NO
3.0399,YES
0.4715,NO
4.0089999999999995,YES
0.6678,NO
0.261,NO
4.138999999999999,YES
0.9961,YES
1.3815,YES
2.5810000000000004,YES
0.3132,NO
0.1672,NO
2.512,YES
0.8674,NO
4.4102,YES
0.5911,NO
1.0326,NO
0.5666,NO
0.2496,NO
0.3654,NO
1.6511,YES
0.3184,NO
2.1326,YES
0.4735,NO
1.6988,YES
0.5879,NO
0.9645,NO
1.3202,NO
0.4577,NO
3.7836,YES
0.9840000000000001,NO
4.3159,YES
0.6777,NO
0.2246,NO
3.4582,YES
1.0847,YES
0.9973,YES
2.3759,YES
0.2988,NO
0.1831,NO
2.7938,YES
0.4646,NO
3.8355,YES
0.33799999999999997,NO
1.0949,NO
0.4953,NO
0.364,NO
0.3705,NO
1.2349,YES
0.2964,NO
1.5619,YES
0.302,NO
1.1935,YES
0.4995,NO
0.4986,NO
1.2068,NO
0.2393,NO
3.0652,YES
0.8761,NO
3.5737,YES
0.7290000000000001,NO
0.242,NO
0.9451,YES
3.3154,YES
3.3789,YES
0.9078,YES
0.2722,NO
0.2429,NO
0.3943,YES
0.7575,NO
0.9004,YES
0.4718,NO
0.3159,NO
0.5803,NO
0.39,NO
0.3633,NO
2.7076,YES
0.361,NO
2.9682,YES
0.3818,NO
2.3391,YES
0.37,NO
0.4467,NO
0.4369,NO
0.4671,NO
0.5696,YES
0.5651,NO
0.6503,YES
0.3379,NO
0.1091,NO
1.071,YES
1.4447,YES
1.6556,YES
0.618,YES
0.2002,NO
0.0792,NO
0.5825,YES
0.5851,NO
0.7425,YES
0.6411,NO
0.2574,NO
0.3932,NO
0.1056,NO
0.1825,NO
1.3434,YES
0.1772,NO
1.7806,YES
0.1345,NO
1.49,YES
0.3499,NO
0.5662,NO
0.637,NO
0.4501,NO
0.7155,YES
0.6081,NO
0.894,YES
0.4033,NO
0.149,NO
0.4212,NO
0.5503,NO
0.6205,NO
0.5566,NO
0.0963,NO
0.2229,NO
0.7238,NO
0.4138,NO
0.4404,NO
0.2237,NO
0.6599,YES
1.225,YES
0.7338,YES
0.3732,NO
0.4817,NO
0.2192,NO
0.6826,NO
0.3637,NO
0.6066,NO
0.2628,NO
0.2474,NO
0.2307,NO
0.2504,NO
0.4486,NO
0.435,NO
0.7393,NO
1.1205,YES
0.4393,YES
0.2986,NO
0.2219,NO
0.2722,NO
0.2664,NO
0.3446,YES
0.7926,YES
0.3033,NO
0.264,NO
0.3209,NO
0.1892,NO
0.1661,NO
0.2727,NO
0.1966,NO
0.6966,YES
0.2638,NO
1.1653,YES
0.231,NO
1.6061,YES
0.2288,NO
0.1685,NO
0.1833,NO
0.2233,NO
0.1478,NO
0.1407,NO
0.2166,NO
0.278,NO
0.7172,NO
0.1465,NO
1.3101,YES
2.9861,YES
3.1086,YES
1.0588,YES
0.2253,NO
0.1649,NO
0.8712,YES
0.4413,NO
0.8893,YES
0.4953,NO
0.3578,NO
0.7096,NO
0.4085,NO
0.3526,NO
2.8597,YES
0.3843,NO
3.1519,YES
0.4333,NO
2.9116,YES
0.3065,NO
0.2697,NO
0.63,NO
0.3523,NO
0.7129,YES
0.6187,NO
1.0978,YES
1.1149,YES
0.2457,YES
0.4991,NO
0.2991,NO
0.4657,NO
0.3941,NO
0.3109,YES
0.6693,YES
0.5311,NO
0.2286,NO
0.3291,NO
0.1058,NO
0.2534,NO
0.4689,NO
0.2649,NO
0.7689,YES
0.3805,NO
1.2747,YES
0.3307,NO
1.6718,YES
0.3382,NO
0.1195,NO
0.1087,NO
0.1404,NO
0.0726,NO
0.3484,NO
0.1128,NO
0.5839,NO
0.6308,NO
0.2446,NO
0.6466,NO
0.2529,NO
0.4406,NO
0.395,NO
0.3672,NO
0.3269,NO
0.6192,NO
0.9988,YES
0.3413,NO
1.5553,YES
0.3334,NO
0.5533,NO
0.2504,NO
0.3724,NO
0.4136,NO
0.3112,NO
0.6378,NO
0.56,NO
0.4737,NO
0.7140000000000001,YES
1.5508,YES
1.4954,YES
0.721,YES
0.3795,NO
1.61,YES
0.6561,NO
1.7104,YES
1.0694,YES
0.5486,NO
0.19899999999999998,NO
0.2493,NO
0.2567,NO
0.5164,YES
1.3018,YES
0.285,NO
0.4721,NO
0.3924,NO
0.2093,NO
0.1665,NO
0.1501,NO
0.1463,NO
1.5197,YES
0.2881,NO
0.7778,YES
0.3395,NO
1.9122,YES
0.3278,NO
0.3467,NO
0.2747,NO
0.3623,NO
0.3009,NO
0.4291,NO
0.3974,NO
0.3868,NO
0.5305,NO
0.3066,NO
0.7597,NO
0.5292,NO
0.5907,NO
0.2215,NO
0.3683,NO
0.3131,NO
0.5518,NO
1.601,YES
0.2023,NO
2.2119,YES
0.2438,NO
0.3435,NO
0.2176,NO
0.2158,NO
0.4239,NO
0.2468,NO
0.6535,NO
0.46399999999999997,NO
0.4591,NO
1.4019,YES
1.6078,YES
2.1927,YES
1.3594,YES
0.1937,NO
2.2623,YES
0.5231,NO
