50Traced_NONETRACED_MAX_SINGLE_LSA_75_MAX,Associated
1.0,YES
1.0,YES
0.2823,NO
0.2282,NO
0.2289,NO
0.2289,NO
1.0,YES
0.9863,YES
0.2289,NO
0.1431,NO
0.1955,NO
0.1431,NO
0.2636,NO
0.2546,NO
0.263,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
0.1431,NO
0.1431,NO
0.1274,NO
0.1431,NO
0.1955,NO
0.1102,NO
0.2289,NO
0.263,NO
0.1109,NO
0.6593,NO
0.3031,NO
0.2874,NO
0.6773,NO
0.1963,NO
0.263,NO
0.444,NO
1.0,YES
0.1974,NO
1.0,YES
0.2438,NO
0.2391,NO
0.2176,NO
0.263,NO
0.5133,NO
0.263,NO
0.0815,NO
0.263,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1977,NO
1.0,YES
0.2215,NO
