50Traced_NONETRACED_SUM_MULTI_VSM_15_MEDIAN,Associated
0.6253,NO
0.4034,NO
0.6423,NO
0.1785,NO
0.5241,NO
2.0889,YES
0.3195,NO
2.1382,YES
0.3996,NO
2.1221,YES
0.9483,NO
0.64,NO
0.6672,NO
0.3608,NO
1.6466,YES
0.8286,NO
1.6301,YES
1.7296,YES
1.1621,YES
0.9932,NO
0.617,NO
0.7439,NO
1.1504,NO
1.5134,YES
2.326,YES
0.9474,NO
0.7187,NO
0.7031,NO
0.5266,NO
0.2929,NO
0.797,NO
0.1446,NO
1.8331,YES
0.8112,NO
2.3332,YES
0.8151,NO
1.6671,YES
0.7255,NO
0.8302,NO
0.7096,NO
0.6234,NO
0.1193,NO
1.0985,NO
0.8976,NO
1.1848,NO
1.0263,NO
0.6884,NO
4.394,YES
1.2796,YES
1.1405,YES
5.4872,YES
1.7442,NO
0.4189,NO
5.0687,YES
1.3203,NO
4.3077,YES
0.8248,NO
1.5806,NO
1.5216,NO
0.9958,NO
0.816,NO
1.4718,YES
0.6016,NO
2.1288,YES
0.4393,NO
2.0132,YES
1.3511,NO
1.4809,NO
1.4969999999999999,NO
0.6894,NO
5.0262,YES
1.9527,NO
4.391,YES
1.1579,NO
0.8564,NO
4.0663,YES
1.9249,YES
1.6508,YES
5.0464,YES
1.3032,NO
0.6011,NO
4.8181,YES
1.7724,NO
3.7983,YES
1.4157,NO
1.6113,NO
2.3625,NO
1.0896,NO
1.1046,NO
1.9269,YES
0.8741,NO
2.7705,YES
0.7249,NO
2.1621,YES
1.9889,NO
1.6352,NO
1.9993,NO
1.0838,NO
4.5107,YES
2.5185,NO
4.6082,YES
0.9822,NO
0.5022,NO
3.9341,YES
1.6535,YES
1.3218,YES
5.2152,YES
1.4294,NO
0.5876,NO
4.2533,YES
1.5195,NO
3.8591,YES
0.9082,NO
1.1404,NO
1.6769999999999998,NO
0.6074,NO
0.7664,NO
1.6427,YES
0.606,NO
2.3146,YES
0.7761,NO
1.9498,YES
1.6842,NO
1.4468,NO
1.6412,NO
0.6306,NO
4.5492,YES
1.7699,NO
4.3052,YES
1.3055,NO
0.7034,NO
4.4322,YES
1.5593,YES
1.5,YES
5.9511,YES
1.5452,NO
0.4069,NO
5.6071,YES
1.3840000000000001,NO
4.4148,YES
0.8577,NO
1.7815,NO
2.1298,NO
1.2887,NO
0.9561,NO
2.0484,YES
0.628,NO
2.4333,YES
0.6502,NO
2.5561,YES
1.4904,NO
1.4082,NO
1.3592,NO
0.7173,NO
5.6065,YES
2.3204,NO
5.2776,YES
0.9497,NO
0.4572,NO
1.0059,YES
3.3015,YES
3.7238,YES
1.1851,YES
0.7987,NO
0.675,NO
1.0969,YES
1.285,NO
1.3637,YES
1.1385,NO
1.1169,NO
1.1815,NO
0.4858,NO
0.8267,NO
2.7331,YES
0.8122,NO
3.4691,YES
0.6259,NO
2.6365,YES
1.3484,NO
0.9504,NO
1.0813,NO
0.7224,NO
1.3929,YES
1.544,NO
1.3769999999999998,YES
0.6743,NO
0.4482,NO
1.2587,YES
3.5233,YES
3.8688,YES
1.9063,YES
0.8353,NO
0.3044,NO
1.4323,YES
1.4583,NO
2.0201,YES
1.1467,NO
0.9409,NO
0.8989,NO
0.3791,NO
0.7635,NO
3.2336,YES
0.5947,NO
3.7094,YES
0.3866,NO
2.8846,YES
1.5215,NO
0.845,NO
1.1826,NO
0.3962,NO
1.703,YES
1.66,NO
1.6008,YES
0.5159,NO
0.49,NO
1.004,NO
0.7115,NO
0.7058,NO
1.37,NO
0.9044,NO
0.5299,NO
1.087,NO
0.8388,NO
0.9543,NO
0.6256,NO
1.8834,YES
2.1035,YES
2.1244,YES
0.3827,NO
0.9853,NO
0.6096,NO
1.0025,NO
0.6068,NO
0.821,NO
0.5287,NO
0.2327,NO
0.7823,NO
0.271,NO
1.4268,NO
0.8524,NO
1.7445,NO
2.3395,YES
1.3654,YES
0.932,NO
0.5942,NO
0.7076,NO
0.7581,NO
1.4783,YES
2.7522,YES
0.6186,NO
0.7942,NO
0.4901,NO
0.6437,NO
0.6784,NO
0.7482,NO
0.3069,NO
1.9726,YES
0.7322,NO
2.6437,YES
0.6659,NO
2.0558,YES
0.6969,NO
0.7829,NO
0.7501,NO
0.6719,NO
0.1919,NO
0.8797,NO
0.9575,NO
0.7609999999999999,NO
0.7759999999999999,NO
0.6288,NO
1.2942,YES
3.7628,YES
4.1842,YES
1.8121,YES
0.9573,NO
0.3874,NO
1.6356,YES
1.3319999999999999,NO
1.696,YES
0.9411,NO
1.2435,NO
1.0991,NO
0.6655,NO
0.8323,NO
3.3738,YES
0.7357,NO
3.9643,YES
0.4382,NO
3.2641,YES
1.3395,NO
0.7468,NO
0.9349,NO
0.6008,NO
1.9539,YES
1.8328,NO
1.76,YES
1.8915,YES
1.2912,YES
0.623,NO
0.1555,NO
0.3263,NO
0.5734,NO
1.6925,YES
2.6168,YES
0.3478,NO
0.8275,NO
0.2968,NO
0.7024,NO
0.8352,NO
1.0524,NO
0.6199,NO
1.8694,YES
0.4256,NO
2.5769,YES
0.2668,NO
1.8476,YES
0.3496,NO
0.7093,NO
0.7299,NO
0.7931,NO
0.1874,NO
0.7488,NO
0.919,NO
0.6981,NO
0.4407,NO
0.18899999999999997,NO
0.5369,NO
0.6412,NO
0.7704,NO
1.1899,NO
0.7815,NO
0.3701,NO
0.4212,NO
2.4164,YES
0.6131,NO
2.7783,YES
1.0134,NO
1.5701,NO
0.767,NO
0.5789,NO
0.5015,NO
0.5801,NO
0.5532,NO
0.2072,NO
0.6696,NO
1.8723,YES
2.5971,YES
2.7059,YES
1.5891,YES
0.498,NO
1.3463,YES
0.9221,NO
2.2207,YES
1.2323,YES
0.8925,NO
0.3135,NO
0.3567,NO
0.7876,NO
1.1142,YES
2.3266,YES
0.5715,NO
0.6123,NO
0.3523,NO
0.5412,NO
0.6211,NO
0.5053,NO
0.2465,NO
1.6134,YES
0.5129,NO
2.279,YES
0.2602,NO
1.7877,YES
0.4648,NO
0.5103,NO
0.6769,NO
0.5835,NO
0.2642,NO
0.7829999999999999,NO
0.5807,NO
0.6691,NO
0.6702,NO
0.5007,NO
0.7445,NO
1.0007,NO
0.9612,NO
1.3082,NO
0.6998,NO
0.649,NO
0.8552,NO
1.5281,YES
0.9593,NO
1.6014,YES
0.3167,NO
0.7674,NO
0.2176,NO
0.8981,NO
0.8654,NO
0.862,NO
0.7957,NO
0.4676,NO
0.9879,NO
1.2711,YES
1.5414,YES
1.5011,YES
0.9425,YES
0.7714,NO
1.0645,YES
1.0893,NO
