50Traced_NONETRACED_SUM_MULTI_VSM_60_MAX,Associated
0.7665,NO
1.0458,NO
0.7671,NO
0.833,NO
0.494,NO
0.8946,NO
2.5361,YES
3.2392,YES
2.6038,YES
2.3437,YES
0.8493,NO
2.3747,YES
0.0986,NO
0.9009999999999999,NO
0.196,NO
1.6832,YES
2.6006,YES
3.0042,YES
1.1864,YES
0.9029,NO
0.4637,NO
1.8152,YES
1.2941,NO
1.5701,YES
0.9791,NO
1.3069,NO
1.7782,NO
0.5304,NO
0.8558,NO
3.2491,YES
0.5971,NO
2.9685,YES
0.6047,NO
3.2246,YES
1.1213,NO
1.2798,NO
1.0495,NO
1.0488,NO
1.5612,YES
1.3188,NO
1.8975,YES
1.2928,NO
0.2763,NO
1.4703,NO
1.4729,NO
1.3883,NO
1.0451,NO
0.669,NO
0.7446,NO
0.9458,NO
3.1443,YES
1.151,NO
3.4503,YES
1.0208,NO
1.9027,NO
0.3683,NO
0.9161,NO
1.4638,NO
0.9777,NO
0.8754,NO
0.6826,NO
1.4696,NO
2.4012,YES
3.6143,YES
3.0721,YES
2.7231,YES
1.9181,NO
3.1092,YES
1.0757,NO
0.8258,NO
0.152,NO
1.2831,NO
1.1736,NO
1.1544,NO
0.8817,NO
0.2148,NO
0.1726,NO
1.1885,NO
3.8282,YES
1.4943,NO
3.4947,YES
0.6372,NO
1.0432,NO
0.0647,NO
0.7709,NO
0.8223,NO
0.6418,NO
0.9877,NO
0.3244,NO
0.684,NO
3.1214,YES
3.9751,YES
3.3605,YES
2.8036,YES
2.1341,NO
3.1336,YES
0.8555,NO
1.2629,NO
0.3242,NO
1.5214,NO
1.4854,NO
1.5777,NO
1.0856,NO
0.7284,NO
0.4221,NO
1.4696,NO
3.3035,YES
1.545,NO
3.0597,YES
1.4037,NO
1.9148,NO
0.6231,NO
1.2097,NO
1.5592,NO
0.8826,NO
1.3522,NO
0.6218,NO
1.5545,NO
2.7516,YES
3.6462,YES
3.1758,YES
2.6414,YES
1.8941,NO
2.8775,YES
1.0556,NO
0.7682,NO
0.1939,NO
0.8409,NO
0.9026,NO
0.7879,NO
0.3036,NO
0.4955,NO
0.3817,NO
0.7024,NO
3.5128,YES
0.7303,NO
3.3358,YES
0.8372,NO
1.2152,NO
0.3456,NO
0.9963,NO
0.6695,NO
0.8265,NO
0.4499,NO
0.4118,NO
0.5589,NO
2.8244,YES
3.8182,YES
3.1195,YES
2.6204,YES
1.3318,NO
3.0963,YES
0.377,NO
1.2621,NO
0.3703,NO
4.3389999999999995,YES
1.0351,YES
1.3852,YES
4.1356,YES
0.8828,NO
0.3931,NO
3.5461,YES
0.8473,NO
4.2198,YES
0.7749,NO
1.3,NO
1.5955,NO
0.5391,NO
0.9463,NO
1.7202,YES
0.8156,NO
1.945,YES
0.9559,NO
1.6889,YES
0.9406,NO
1.1147,NO
1.8151,NO
0.8682,NO
4.1132,YES
1.7494,NO
3.6222,YES
1.1503,NO
0.2504,NO
2.113,YES
1.1025,NO
0.8534,NO
2.8701,YES
0.5669,NO
0.3219,NO
2.5572,YES
1.1323,NO
2.3543,YES
1.2033,NO
0.7152,NO
1.7193,NO
0.4017,NO
0.5579,NO
1.2216,NO
0.4801,NO
1.3145,NO
0.6027,NO
1.2783,NO
0.7039,NO
1.06,NO
1.6497,NO
0.6832,NO
3.1033,YES
1.8672,NO
2.1957,YES
1.3033,NO
0.4125,NO
3.9749,YES
3.3666,YES
3.5787,YES
3.3008,YES
1.3492,NO
0.3577,NO
3.5699,YES
2.4730000000000003,NO
3.7141,YES
1.9878,NO
2.3614,NO
3.0797,NO
1.0226,NO
1.082,NO
4.5225,YES
0.6252,NO
3.9483,YES
0.978,NO
4.2953,YES
2.0484,NO
2.3676,NO
3.0863,NO
1.6883,NO
3.8191,YES
2.8026,NO
3.7219,YES
0.732,NO
0.2509,NO
3.4387,YES
0.4263,NO
1.1791,NO
3.3458,YES
0.6048,NO
0.153,NO
3.602,YES
0.7582,NO
3.9233,YES
0.6263,NO
1.1214,NO
1.4128,NO
0.4776,NO
0.7744,NO
0.9642,NO
0.4029,NO
1.8530000000000002,NO
0.474,NO
0.9709,NO
1.0466,NO
0.9838,NO
1.6363,NO
0.6772,NO
3.7148,YES
1.5126,NO
2.9555,YES
1.013,NO
0.1213,NO
0.6718,YES
2.8903,YES
3.1576,YES
0.7583,YES
0.6807,NO
0.2792,NO
1.2674,YES
1.2429999999999999,NO
0.8655,YES
0.6253,NO
0.9704,NO
1.5829,NO
0.3826,NO
0.562,NO
3.2564,YES
0.3863,NO
2.9143,YES
0.3992,NO
3.2308,YES
0.8944,NO
0.9678,NO
0.9878,NO
0.6152,NO
0.9482,YES
0.6672,NO
1.0023,YES
2.2538,YES
0.2382,YES
1.275,NO
0.7134,NO
0.9048,NO
1.1363,NO
1.3481,YES
1.5867,YES
1.0303,NO
0.6149,NO
1.1001,NO
0.8379,NO
0.759,NO
1.0904,NO
0.1446,NO
1.5841,YES
1.12,NO
2.0143,YES
0.7617,NO
1.4419,YES
0.8965,NO
0.6258,NO
1.1726,NO
0.8134,NO
0.8542,NO
1.4029,NO
0.9986,NO
1.1634,NO
1.0712,NO
0.39,NO
5.1188,YES
1.2264,YES
1.4231,YES
4.9895,YES
1.1552,NO
0.4184,NO
4.9829,YES
1.0325,NO
5.0486,YES
1.226,NO
1.0316,NO
1.794,NO
0.3402,NO
0.9906,NO
2.0561,YES
0.8489,NO
2.407,YES
0.9657,NO
1.8497,YES
1.033,NO
1.3732,NO
2.2558,NO
0.9368,NO
5.4576,YES
2.5987,NO
4.4124,YES
1.8609,NO
0.4779,NO
4.4571,YES
2.0086,YES
2.3028,YES
4.421,YES
1.1761,NO
0.5539999999999999,NO
4.1773,YES
1.6164,NO
4.742,YES
1.6291,NO
1.5224,NO
2.312,NO
0.5661,NO
1.2273,NO
2.5044,YES
1.2341,NO
2.7338,YES
1.2794,NO
2.4545,YES
1.3763,NO
2.0038,NO
2.525,NO
1.4549,NO
5.0134,YES
2.3480000000000003,NO
4.1084,YES
1.0414,NO
0.3224,NO
4.6046,YES
0.5903,YES
1.1843,YES
4.5984,YES
0.9361,NO
0.2067,NO
4.3834,YES
0.6316,NO
4.7780000000000005,YES
0.6805,NO
0.9737,NO
1.3907,NO
0.23399999999999999,NO
0.8765,NO
1.6929,YES
0.6907,NO
1.7599,YES
0.9622,NO
1.2439,YES
1.0118,NO
0.9364,NO
2.1074,NO
0.8601,NO
4.8533,YES
1.6852,NO
3.9602,YES
1.1195,NO
0.4127,NO
5.3168,YES
1.1317,YES
1.5633,YES
4.9303,YES
1.0456,NO
0.3674,NO
4.8388,YES
1.1421,NO
5.1883,YES
1.2773,NO
1.8563,NO
2.267,NO
1.0001,NO
0.861,NO
2.1384,YES
0.8108,NO
2.2497,YES
0.9884,NO
1.8762,YES
1.0637,NO
1.3899,NO
2.3275,NO
1.1756,NO
5.4456,YES
2.4725,NO
4.8656,YES
1.1871,NO
0.2451,NO
1.4097,YES
2.6354,YES
3.077,YES
1.2667,YES
1.0145,NO
0.2801,NO
1.8705,YES
1.197,NO
1.4349,YES
0.9885,NO
1.2243,NO
1.6089,NO
0.4718,NO
0.7133,NO
3.5249,YES
0.6075,NO
2.8291,YES
0.6625,NO
3.2285,YES
0.9557,NO
1.0449,NO
1.1958,NO
1.0259,NO
1.6849,YES
1.0805,NO
1.6888,YES
1.1128,NO
0.2055,NO
1.7596,YES
3.0547,YES
3.4297,YES
1.2112,YES
0.9202,NO
0.3293,NO
1.6916,YES
1.4245,NO
1.6001,YES
0.8493,NO
1.3421,NO
1.5204,NO
0.2089,NO
0.7878,NO
4.1191,YES
0.493,NO
3.4824,YES
0.6992,NO
3.7428,YES
1.3358,NO
1.1559,NO
1.5324,NO
0.9458,NO
1.6156,YES
1.0081,NO
1.7362,YES
0.6574,NO
0.1551,NO
0.7627,NO
0.5089,NO
0.5772,NO
0.9765,NO
0.4015,NO
0.1193,NO
1.1976,NO
0.7408,NO
0.8865,NO
0.5337,NO
1.4964,YES
1.5584,YES
1.2253,YES
0.3311,NO
0.8343,NO
0.2344,NO
0.6137,NO
0.3086,NO
0.8197,NO
0.4106,NO
0.3711,NO
0.8036,NO
0.44799999999999995,NO
1.1159,NO
0.7618,NO
1.2515,NO
2.4535,YES
0.5076,YES
0.7012,NO
0.6945,NO
0.5816,NO
0.9505,NO
1.7889,YES
1.3474,YES
0.6261,NO
0.3486,NO
0.6077,NO
0.4069,NO
0.6226,NO
0.7074,NO
0.1562,NO
2.2319,YES
0.9498,NO
2.3468,YES
0.6114,NO
1.9514,YES
0.8836,NO
0.4923,NO
0.7621,NO
0.6518,NO
0.3201,NO
1.0281,NO
0.8154,NO
0.7064,NO
1.2662,NO
0.325,NO
1.8161,YES
3.2281,YES
3.3679,YES
1.7117,YES
1.1674,NO
0.2888,NO
2.1959999999999997,YES
1.3317,NO
1.6334,YES
1.0678,NO
1.7554,NO
2.3479,NO
0.7368,NO
0.812,NO
4.0272,YES
0.5367,NO
3.4013,YES
0.7726,NO
3.8796,YES
1.0145,NO
1.0232,NO
1.5714,NO
0.9042,NO
2.0619,YES
1.6144,NO
2.0127,YES
2.6083,YES
0.3517,YES
1.0553,NO
0.6488,NO
0.7556,NO
1.1014,NO
1.8881,YES
1.864,YES
0.9605,NO
0.5988,NO
0.7062,NO
0.8219,NO
1.0616,NO
1.5615,NO
0.6118,NO
1.7847,YES
1.1520000000000001,NO
2.3064,YES
0.6267,NO
1.6678,YES
1.0383,NO
0.4138,NO
1.0466,NO
0.7883,NO
0.546,NO
1.1526,NO
1.1947,NO
1.1123,NO
0.9309999999999999,NO
0.2425,NO
0.8279,NO
0.9528,NO
0.7323,NO
0.3999,NO
0.375,NO
0.4243,NO
0.4556,NO
3.5102,YES
0.7981,NO
3.0384,YES
0.8332,NO
1.1702,NO
0.2504,NO
1.0718,NO
0.8063,NO
0.7159,NO
0.7447,NO
0.5115,NO
0.8252,NO
2.8867,YES
3.6063,YES
3.2629,YES
2.2792,YES
1.2773,NO
2.6614,YES
0.3463,NO
3.1503,YES
0.5622,YES
1.016,NO
0.6284,NO
0.6523,NO
0.9189,NO
2.4469,YES
1.8508,YES
0.6777,NO
0.5054,NO
0.6122,NO
0.7991,NO
0.8053,NO
0.9178,NO
0.1463,NO
2.3799,YES
1.0482,NO
2.9862,YES
0.5262,NO
2.3186,YES
0.7696,NO
0.6211,NO
1.219,NO
0.7829999999999999,NO
0.7193,NO
1.0849,NO
1.1943,NO
0.8039,NO
1.1335,NO
0.2806,NO
1.7405,NO
0.9061,NO
1.1853,NO
1.2051,NO
0.8061,NO
0.5349,NO
1.4089,NO
3.0643,YES
1.6704,NO
2.5408,YES
1.023,NO
1.157,NO
0.4655,NO
1.409,NO
1.2568,NO
1.0647,NO
1.0304,NO
0.8222,NO
1.1546,NO
2.7889999999999997,YES
3.2101,YES
2.81,YES
2.3455,YES
1.8116,NO
2.3713,YES
1.3189,NO
