50Traced_NONETRACED_MAX_MULTI_VSM_48_MAX,Associated
0.2173,NO
0.263,NO
0.2173,NO
0.263,NO
0.7864,YES
0.9475,YES
0.7587,YES
1.0,YES
0.3649,NO
0.7316,YES
0.3649,NO
0.3618,NO
0.1504,NO
0.679,YES
0.5061,YES
0.4136,YES
1.0,YES
0.4093,NO
0.2465,NO
0.9273,YES
0.2104,NO
0.6707,YES
0.1059,NO
0.4524,NO
0.3191,NO
0.1952,NO
0.2465,NO
0.4136,YES
0.1821,NO
0.4136,YES
0.2129,NO
0.3351,YES
0.2462,NO
0.3547,NO
0.5289,NO
0.1594,NO
1.0,YES
0.5169,NO
1.0,YES
0.3618,NO
0.1547,NO
0.9027,YES
0.2517,NO
0.2236,NO
1.0,YES
0.4093,NO
0.1097,NO
0.9273,YES
0.2942,NO
0.547,YES
0.2942,NO
0.5231,NO
0.3965,NO
0.3254,NO
0.171,NO
0.3623,NO
0.1398,NO
0.4144,NO
0.1451,NO
0.3458,NO
0.2311,NO
0.3547,NO
0.4676,NO
0.2942,NO
1.0,YES
0.5021,NO
0.7454,YES
0.3011,NO
0.0794,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.3189,NO
0.0727,NO
1.0,YES
0.6083,NO
0.6149,YES
0.3044,NO
0.3283,NO
0.42,NO
0.2048,NO
0.1493,NO
1.0,YES
0.1564,NO
1.0,YES
0.1419,NO
1.0,YES
0.5048,NO
0.6083,NO
0.5117,NO
0.6083,NO
1.0,YES
0.5117,NO
1.0,YES
0.2393,NO
0.1646,NO
0.6838,YES
0.5554,NO
0.5554,NO
0.8554,YES
0.2579,NO
0.153,NO
0.6706,YES
0.2424,NO
0.7795,YES
0.1456,NO
0.4162,NO
0.273,NO
0.1684,NO
0.1775,NO
0.5554,NO
0.1834,NO
0.5554,NO
0.1664,NO
0.3382,NO
0.2612,NO
0.335,NO
0.4524,NO
0.5177,NO
0.8554,YES
0.4421,NO
0.8554,YES
0.1186,NO
0.1186,NO
0.2445,YES
0.4998,YES
0.4589,YES
0.1561,YES
0.1175,NO
0.1148,NO
0.2445,YES
0.153,NO
0.1359,YES
0.153,NO
0.3002,NO
0.3002,NO
0.1863,NO
0.1148,NO
1.0,YES
0.1186,NO
1.0,YES
0.1347,NO
0.7878,YES
0.1048,NO
0.1705,NO
0.1471,NO
0.153,NO
0.2445,YES
0.1442,NO
0.2445,YES
1.0,YES
0.6145,YES
0.3634,NO
0.3389,NO
0.1894,NO
0.2437,NO
1.0,YES
1.0,YES
0.3389,NO
0.0893,NO
0.1522,NO
0.1102,NO
0.4028,NO
0.3144,NO
0.2505,NO
1.0,YES
0.2278,NO
1.0,YES
0.2045,NO
1.0,YES
0.1607,NO
0.102,NO
0.2456,NO
0.1645,NO
0.1193,NO
0.3389,NO
0.2142,NO
0.3389,NO
0.2985,NO
0.1504,NO
1.0,YES
0.5502,YES
0.4729,YES
1.0,YES
0.3898,NO
0.1242,NO
0.9051,YES
0.1736,NO
0.9043,YES
0.1023,NO
0.4829,NO
0.3727,NO
0.2024,NO
0.084,NO
0.4729,YES
0.2682,NO
0.5522,YES
0.2433,NO
0.3831,YES
0.256,NO
0.3458,NO
0.5289,NO
0.24,NO
1.0,YES
0.5562,NO
1.0,YES
0.3618,NO
0.2465,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4093,NO
0.1672,NO
1.0,YES
0.4825,NO
0.6707,YES
0.3769,NO
0.4524,NO
0.3727,NO
0.1849,NO
0.0948,NO
0.4942,YES
0.2682,NO
0.6036,YES
0.2465,NO
0.4542,YES
0.4005,NO
0.4825,NO
0.5289,NO
0.5579999999999999,NO
1.0,YES
0.5169,NO
1.0,YES
0.3618,NO
0.1392,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4093,NO
0.1845,NO
1.0,YES
0.2104,NO
1.0,YES
0.1702,NO
0.4524,NO
0.3058,NO
0.1849,NO
0.2034,NO
0.4942,YES
0.1975,NO
0.6036,YES
0.308,NO
0.4542,YES
0.256,NO
0.462,NO
0.518,NO
0.24,NO
1.0,YES
0.5562,NO
1.0,YES
0.3075,NO
0.1504,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.3898,NO
0.1242,NO
1.0,YES
0.2806,NO
1.0,YES
0.2806,NO
0.4969,NO
0.3344,NO
0.2744,NO
0.1047,NO
0.4942,YES
0.1583,NO
0.6036,YES
0.308,NO
0.4542,YES
0.256,NO
0.462,NO
0.5289,NO
0.4462,NO
1.0,YES
0.5562,NO
1.0,YES
0.1881,NO
0.1881,NO
0.44299999999999995,YES
0.5962,YES
0.5962,YES
0.2827,YES
0.1995,NO
0.1995,NO
0.44299999999999995,YES
0.415,NO
0.19899999999999998,YES
0.415,NO
0.3569,NO
0.3569,NO
0.2523,NO
0.1995,NO
1.0,YES
0.1881,NO
1.0,YES
0.1881,NO
0.7878,YES
0.2843,NO
0.3774,NO
0.3148,NO
0.415,NO
0.44299999999999995,YES
0.2358,NO
0.44299999999999995,YES
0.27,NO
0.10300000000000001,NO
0.6109,YES
1.0,YES
1.0,YES
0.4937,YES
0.2784,NO
0.0883,NO
0.6109,YES
0.1836,NO
0.4131,YES
0.1342,NO
0.20800000000000002,NO
0.3569,NO
0.11800000000000001,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1156,NO
0.6459,YES
0.2087,NO
0.358,NO
0.4471,NO
0.1856,NO
0.6109,YES
0.4382,NO
0.6109,YES
0.267,NO
0.0762,NO
0.3578,NO
0.2858,NO
0.1436,NO
0.4627,NO
0.2934,NO
0.1869,NO
0.6384,NO
0.1636,NO
0.3341,NO
0.1052,NO
1.0,YES
0.7691,YES
0.622,YES
0.1869,NO
0.386,NO
0.0797,NO
0.2564,NO
0.1742,NO
0.1509,NO
0.1358,NO
0.1636,NO
0.1733,NO
0.2158,NO
0.3647,NO
0.3398,NO
0.368,NO
1.0,YES
1.0,YES
0.2752,NO
0.2304,NO
0.175,NO
0.1889,NO
0.6856,YES
0.6856,YES
0.1989,NO
0.1519,NO
0.16699999999999998,NO
0.1784,NO
0.1661,NO
0.3082,NO
0.1562,NO
0.6856,YES
0.1921,NO
1.0,YES
0.1921,NO
1.0,YES
0.175,NO
0.1163,NO
0.0925,NO
0.1354,NO
0.1206,NO
0.228,NO
0.1469,NO
0.1989,NO
0.3011,NO
0.032,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.3189,NO
0.0557,NO
1.0,YES
0.2629,NO
0.4491,YES
0.1702,NO
0.3934,NO
0.42,NO
0.2447,NO
0.1493,NO
1.0,YES
0.154,NO
1.0,YES
0.1063,NO
1.0,YES
0.2391,NO
0.462,NO
0.4856,NO
0.1217,NO
1.0,YES
0.4444,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.275,NO
0.2043,NO
0.295,NO
0.7773,YES
0.7773,YES
0.275,NO
0.2321,NO
0.295,NO
0.1381,NO
0.3062,NO
0.3082,NO
0.19,NO
0.7773,YES
0.2043,NO
1.0,YES
0.2043,NO
1.0,YES
0.2043,NO
0.1513,NO
0.2321,NO
0.2321,NO
0.2011,NO
0.275,NO
0.2321,NO
0.275,NO
0.2582,NO
0.2582,NO
0.127,NO
0.282,NO
0.3069,NO
0.1923,NO
0.2425,NO
0.2425,NO
0.2267,NO
1.0,YES
0.2887,NO
1.0,YES
0.3551,NO
0.3511,NO
0.2504,NO
0.2425,NO
0.4327,NO
0.2582,NO
0.282,NO
0.2582,NO
0.282,NO
0.6851,YES
0.9096,YES
0.7587,YES
1.0,YES
0.1923,NO
0.5682,YES
0.1275,NO
1.0,YES
1.0,YES
0.3151,NO
0.2576,NO
0.1756,NO
0.1923,NO
1.0,YES
1.0,YES
0.2067,NO
0.1453,NO
0.1028,NO
0.1102,NO
0.2289,NO
0.3082,NO
0.1463,NO
1.0,YES
0.2061,NO
1.0,YES
0.2061,NO
1.0,YES
0.1756,NO
0.0477,NO
0.1979,NO
0.1522,NO
0.0681,NO
0.228,NO
0.2142,NO
0.2067,NO
0.3765,NO
0.3765,NO
0.2888,NO
0.2888,NO
0.31,NO
0.414,NO
0.3258,NO
0.2553,NO
0.2888,NO
1.0,YES
0.414,NO
0.5949,YES
0.3705,NO
0.3601,NO
0.2305,NO
0.1067,NO
0.14300000000000002,NO
0.3765,NO
0.2102,NO
0.3765,NO
0.2418,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.3095,NO
1.0,YES
0.2888,NO
