50Traced_NONETRACED_SUM_MULTI_VSM_56_MEDIAN,Associated
1.2977,NO
0.4066,NO
5.3759,YES
1.5898,NO
4.9415,YES
1.0884,NO
2.1133,NO
2.5212,NO
1.4662,NO
1.0219,NO
3.0669,YES
0.4445,NO
2.3122,YES
0.6729999999999999,NO
2.5716,YES
1.8904,NO
1.2987,NO
1.8342,NO
1.6129,NO
5.3386,YES
2.27,NO
5.2032,YES
1.3068,NO
0.5836,NO
3.4560000000000004,YES
1.9938,NO
1.7387,NO
5.0166,YES
1.3066,NO
0.4108,NO
5.2431,YES
1.0317,NO
4.5277,YES
1.013,NO
2.3721,NO
2.5734,NO
1.5649,NO
0.8079,NO
2.6814,NO
0.2478,NO
1.9212,NO
0.5182,NO
1.8806,NO
1.571,NO
1.2696,NO
1.6840000000000002,NO
1.1456,NO
5.024,YES
1.9311,NO
4.5704,YES
1.2936,NO
0.5512,NO
2.7024,YES
4.7735,YES
3.1944,YES
3.6612,YES
1.2731,NO
0.6583,NO
2.7072,YES
2.4804,NO
2.5578,YES
1.8658,NO
2.029,NO
2.3405,NO
1.2458,NO
1.2297,NO
4.3251,YES
0.8175,NO
4.0186,YES
0.4664,NO
4.0074,YES
2.4636,NO
2.7601,NO
2.758,NO
2.123,NO
2.6821,YES
2.5319,NO
2.7992,YES
0.7635,NO
0.349,NO
2.0906,YES
0.9662,NO
0.774,NO
2.6469,YES
0.5843,NO
0.2895,NO
2.3016,YES
0.6532,NO
1.9355,YES
0.6492,NO
0.7544,NO
0.7899,NO
0.4854,NO
0.2909,NO
1.5093,NO
0.2635,NO
1.23,NO
0.2338,NO
1.1629,NO
1.0007,NO
0.8491,NO
1.1554,NO
0.8712,NO
2.0976,YES
0.5185,NO
1.8886,YES
0.6231,NO
0.2086,NO
1.2768,YES
2.6015,YES
2.2167,YES
2.0599,YES
0.2652,NO
0.1522,NO
0.8675,YES
0.7122,NO
1.2253,YES
0.3969,NO
0.5476,NO
0.5609,NO
0.3476,NO
0.5705,NO
3.0424,YES
0.2495,NO
2.4539,YES
0.2132,NO
2.8726,YES
0.6976,NO
0.7034,NO
1.1518,NO
0.4918,NO
1.621,YES
0.8233,NO
1.4131,YES
2.6392,YES
1.2223,YES
1.0477,NO
1.0467,NO
0.4334,NO
1.2249,NO
3.3232,YES
1.9007,YES
0.9365,NO
0.3895,NO
0.5762,NO
0.7419,NO
1.0098,NO
1.1906,NO
0.9794,NO
3.1228,YES
1.0008,NO
3.0836,YES
0.5823,NO
3.0957,YES
0.8104,NO
0.7825,NO
0.5661,NO
0.648,NO
0.6409999999999999,NO
0.8212,NO
0.8515,NO
0.6172,NO
1.1713,NO
0.4533,NO
4.2997,YES
2.1623,YES
2.0326,YES
5.93,YES
1.3902,NO
0.451,NO
6.0861,YES
1.2147,NO
5.834,YES
1.1322,NO
1.7065,NO
2.2047,NO
0.7649,NO
0.8290000000000001,NO
2.5163,YES
0.3169,NO
1.7966,YES
0.5265,NO
1.9419,YES
2.0695,NO
1.3230000000000002,NO
2.0735,NO
1.3298,NO
5.8329,YES
2.526,NO
5.5453,YES
1.6344,NO
0.3229,NO
3.5191,YES
2.595,YES
2.2307,YES
4.6716,YES
1.6184,NO
0.8439,NO
4.5489,YES
1.5339,NO
4.8512,YES
1.608,NO
1.7895,NO
2.1818,NO
0.9782,NO
1.2024,NO
2.7212,YES
0.8486,NO
1.9216,YES
0.9436,NO
2.4271,YES
2.1346,NO
1.6751,NO
2.4852,NO
1.6831,NO
4.8998,YES
2.3606,NO
4.6086,YES
1.1979,NO
0.4096,NO
3.6011,YES
1.5517,YES
1.4753,YES
5.0922,YES
1.1143,NO
0.4848,NO
5.0913,YES
1.1224,NO
4.4935,YES
0.9412,NO
1.7123,NO
1.9008,NO
0.9946,NO
0.9258,NO
2.0697,YES
0.475,NO
1.7652,YES
0.4679,NO
1.7062,YES
1.3813,NO
0.9831,NO
1.8978,NO
1.3779,NO
4.9338,YES
2.1042,NO
4.1226,YES
0.9097,NO
0.3279,NO
3.5593,YES
1.4409,YES
1.5623,YES
4.7873,YES
0.7709999999999999,NO
0.3328,NO
4.6056,YES
0.7048,NO
4.4830000000000005,YES
0.4537,NO
1.3926,NO
1.6499,NO
0.7179,NO
0.5820000000000001,NO
2.0526,YES
0.1715,NO
1.505,YES
0.3531,NO
1.7418,YES
1.1615,NO
0.7113,NO
1.3316,NO
0.9744,NO
4.6125,YES
1.4487,NO
4.2917,YES
0.7868,NO
0.2721,NO
1.8499,YES
4.3761,YES
3.7845,YES
2.8383,YES
0.5843,NO
0.2851,NO
1.3049,YES
1.2843,NO
1.7454,YES
0.444,NO
0.8775,NO
1.0788,NO
0.2523,NO
0.7406,NO
4.7636,YES
0.3095,NO
4.1839,YES
0.2213,NO
4.4539,YES
1.1371,NO
1.1695,NO
1.3271,NO
0.7193,NO
1.8452,YES
1.3244,NO
1.7723,YES
1.1817,NO
0.4195,NO
2.3284,YES
3.9082,YES
3.3126,YES
3.2787,YES
0.9670000000000001,NO
0.4794,NO
2.3029,YES
1.5435,NO
2.3929,YES
1.1096,NO
1.2819,NO
1.4253,NO
0.341,NO
1.0084,NO
4.2225,YES
0.6275,NO
3.6767,YES
0.4906,NO
3.7549,YES
1.7516,NO
1.8402,NO
1.9954,NO
1.1568,NO
2.4621,YES
1.9574,NO
2.2631,YES
0.9823,NO
0.528,NO
0.4861,NO
1.1859,NO
0.5553,NO
0.9303,NO
0.8737,NO
0.2952,NO
1.0621,NO
0.462,NO
0.4047,NO
0.5698,NO
2.0717,YES
1.5965,YES
2.0476,YES
0.4062,NO
1.2211,NO
0.3559,NO
0.8490000000000001,NO
0.42200000000000004,NO
0.7748,NO
0.4174,NO
0.1342,NO
0.3601,NO
0.5075,NO
1.1573,NO
0.312,NO
0.7377,NO
2.4878,YES
1.2518,YES
1.1609,NO
1.4868,NO
0.7349,NO
1.4021,NO
3.3004,YES
1.8976,YES
1.0151,NO
0.5982,NO
0.8081,NO
0.8886,NO
0.7846,NO
1.2174,NO
0.6917,NO
3.2253,YES
1.3129,NO
3.089,YES
0.8696,NO
3.1057,YES
1.0162,NO
1.0376,NO
0.9516,NO
0.7431,NO
0.8334,NO
0.7095,NO
1.0969,NO
0.9071,NO
0.9472,NO
0.3542,NO
2.336,YES
3.832,YES
3.1623,YES
3.2001,YES
0.6709,NO
0.3358,NO
1.8321,YES
1.0722,NO
1.9858,YES
0.3663,NO
0.9478,NO
1.0509,NO
0.2129,NO
0.7521,NO
4.2156,YES
0.3297,NO
3.7718,YES
0.2428,NO
3.8392,YES
1.1431,NO
1.2104,NO
1.2192,NO
0.7035,NO
2.0245,YES
1.2421,NO
1.9695,YES
1.8548,YES
1.1518,YES
0.6789,NO
0.7723,NO
0.253,NO
0.8064,NO
2.7616,YES
1.4524,YES
0.5337,NO
0.4998,NO
0.353,NO
0.7243,NO
0.4162,NO
0.6903,NO
0.4218,NO
2.7089999999999996,YES
0.5669,NO
2.6161,YES
0.309,NO
2.592,YES
0.4559,NO
0.7117,NO
0.6214,NO
0.5586,NO
0.7054,NO
0.3171,NO
0.7692,NO
0.3661,NO
0.5015,NO
0.2375,NO
0.894,NO
1.8116,NO
0.8807,NO
1.1837,NO
0.7911,NO
0.3735,NO
0.8892,NO
2.1485,YES
0.9492,NO
1.9749,YES
0.4851,NO
1.0659999999999998,NO
0.2734,NO
0.6169,NO
1.2498,NO
0.5167,NO
1.1972,NO
0.3256,NO
1.3491,NO
2.1064,YES
2.3241,YES
2.3077,YES
1.9036,YES
0.9602,NO
1.8199,YES
1.1601,NO
2.0129,YES
0.4734,YES
0.7914,NO
0.9183,NO
0.5623,NO
1.1321,NO
2.3403,YES
1.6595,YES
0.9216,NO
0.43700000000000006,NO
0.5856,NO
0.5922,NO
0.4419,NO
0.9339,NO
0.3897,NO
2.2496,YES
0.8723,NO
2.1486,YES
0.6263,NO
2.1259,YES
0.7556,NO
0.6605,NO
0.6958,NO
0.5577,NO
0.5571,NO
0.5253,NO
0.7462,NO
0.5029,NO
0.7745,NO
0.124,NO
1.1715,NO
1.5262,NO
1.1797,NO
1.5799,NO
0.7216,NO
0.4278,NO
1.4683,NO
1.4056,YES
1.3281,NO
1.4062,YES
0.5726,NO
1.0386,NO
0.2302,NO
0.8115,NO
1.3279,NO
0.5145,NO
1.0554,NO
0.46299999999999997,NO
1.2988,NO
1.7419,YES
1.8005,YES
1.982,YES
1.2088,YES
1.5627,NO
1.9912,YES
1.3130000000000002,NO
