50Traced_NONETRACED_MAX_SINGLE_LSA_52_MEDIAN,Associated
0.1297,NO
0.5293,YES
0.1117,NO
0.537,YES
0.3329,NO
0.6673,YES
0.7244,NO
0.4261,NO
0.7244,NO
0.7244,NO
0.9537,YES
0.7244,NO
1.0,YES
0.2216,NO
0.3044,NO
0.7653,YES
0.6811,NO
0.6811,NO
1.0,YES
0.2366,NO
0.134,NO
1.0,YES
0.2219,NO
0.8915,YES
0.5079,NO
0.4151,NO
0.4246,NO
0.3377,NO
0.171,NO
0.6811,NO
0.1398,NO
0.6811,NO
0.1588,NO
0.6811,NO
0.5079,NO
0.2987,NO
0.5719,NO
0.5079,NO
0.8926,YES
0.5079,NO
1.0,YES
0.17600000000000002,NO
0.2418,NO
1.0,YES
1.0,YES
1.0,YES
0.8399,YES
0.257,NO
0.1337,NO
0.8399,YES
0.8445,NO
0.8193,YES
0.4402,NO
0.445,NO
0.445,NO
0.4439,NO
0.1089,NO
1.0,YES
0.0779,NO
1.0,YES
0.4988,NO
1.0,YES
0.8445,NO
0.8445,NO
0.8445,NO
0.8445,NO
1.0,YES
0.8445,NO
1.0,YES
0.1636,NO
0.2365,NO
0.645,YES
0.6479,NO
0.6479,NO
0.7803,YES
0.2718,NO
0.153,NO
1.0,YES
0.3707,NO
1.0,YES
0.6038,NO
0.3239,NO
0.3363,NO
0.3363,NO
0.1775,NO
0.6479,NO
0.1654,NO
0.6479,NO
0.2557,NO
0.6479,NO
0.6038,NO
0.439,NO
0.6038,NO
0.6038,NO
0.6964,YES
0.6038,NO
0.9109,YES
0.221,NO
0.2203,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.257,NO
0.2203,NO
0.5022,YES
0.2773,NO
0.6283,YES
0.3283,NO
0.7871,NO
0.7871,NO
0.7852,NO
0.221,NO
0.9773,YES
0.221,NO
0.877,YES
0.4988,NO
1.0,YES
0.2678,NO
0.3862,NO
0.5265,NO
0.1591,NO
1.0,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.4952,NO
0.4952,NO
0.4952,NO
0.3517,NO
1.0,YES
1.0,YES
0.3813,NO
0.2805,NO
0.3111,NO
0.4076,NO
0.5451,NO
0.5915,NO
0.5915,NO
1.0,YES
0.3722,NO
1.0,YES
0.3642,NO
1.0,YES
0.4952,NO
0.4076,NO
0.4076,NO
0.4076,NO
0.4076,NO
0.4952,NO
0.4076,NO
0.4952,NO
0.2003,NO
0.2752,NO
0.6768,YES
0.5710000000000001,YES
0.5710000000000001,YES
1.0,YES
0.2984,NO
0.1381,NO
1.0,YES
0.1977,NO
0.9932,YES
0.4834,NO
0.4743,NO
0.5147,NO
0.5147,NO
0.1297,NO
0.4785,YES
0.0773,NO
0.611,YES
0.2848,NO
0.5710000000000001,YES
0.4834,NO
0.2843,NO
0.5832,NO
0.4834,NO
0.8926,YES
0.5757,NO
1.0,YES
0.2339,NO
0.2339,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3368,NO
0.2339,NO
1.0,YES
0.6074,NO
1.0,YES
0.7974,NO
0.4151,NO
0.36700000000000005,NO
0.2829,NO
0.2339,NO
0.7517,YES
0.2339,NO
0.7355,YES
0.4988,NO
1.0,YES
0.7974,NO
0.6074,NO
0.7974,NO
0.7974,NO
1.0,YES
0.7974,NO
1.0,YES
0.1342,NO
0.2095,NO
1.0,YES
1.0,YES
1.0,YES
0.7724,YES
0.2409,NO
0.1622,NO
0.8754,YES
0.1102,NO
1.0,YES
0.1258,NO
0.3206,NO
0.2834,NO
0.2803,NO
0.2034,NO
0.7517,YES
0.1975,NO
0.7355,YES
0.4988,NO
1.0,YES
0.2082,NO
0.3721,NO
0.5265,NO
0.3272,NO
1.0,YES
0.5074,NO
1.0,YES
0.2216,NO
0.3044,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2874,NO
0.134,NO
1.0,YES
0.1242,NO
1.0,YES
0.1629,NO
0.4151,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1297,NO
0.7517,YES
0.1171,NO
0.7355,YES
0.4988,NO
1.0,YES
0.2695,NO
0.3721,NO
0.5872,NO
0.3738,NO
1.0,YES
0.5796,NO
1.0,YES
0.1709,NO
0.1483,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.257,NO
0.1483,NO
0.5022,YES
0.3272,NO
0.6283,YES
0.4755,NO
0.2488,NO
0.2731,NO
0.2646,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.4988,NO
1.0,YES
0.4755,NO
0.4755,NO
0.5265,NO
0.4755,NO
1.0,YES
0.4755,NO
1.0,YES
0.1352,NO
0.1306,NO
0.7440000000000001,YES
1.0,YES
1.0,YES
0.5094,YES
0.2033,NO
0.0994,NO
0.505,YES
0.1836,NO
0.5679,YES
0.22399999999999998,NO
0.2096,NO
0.1873,NO
0.2833,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.3711,NO
1.0,YES
0.1677,NO
0.457,NO
0.3917,NO
0.1865,NO
0.7440000000000001,YES
0.3437,NO
0.7440000000000001,YES
0.2552,NO
0.4212,NO
0.2372,NO
0.3776,NO
0.3776,NO
0.2372,NO
0.4548,NO
0.2552,NO
0.6446,NO
0.1291,NO
0.3941,NO
0.2358,NO
1.0,YES
1.0,YES
1.0,YES
0.2552,NO
0.3776,NO
0.2552,NO
0.3776,NO
0.3802,NO
0.3776,NO
0.1414,NO
0.2067,NO
0.293,NO
0.1414,NO
0.2372,NO
0.1414,NO
0.6436,NO
1.0,YES
1.0,YES
0.2752,NO
0.21600000000000003,NO
0.18899999999999997,NO
0.1763,NO
1.0,YES
1.0,YES
0.1763,NO
0.2238,NO
0.132,NO
0.3252,NO
0.1661,NO
0.1504,NO
0.1562,NO
1.0,YES
0.1868,NO
1.0,YES
0.1452,NO
1.0,YES
0.21600000000000003,NO
0.3252,NO
0.3252,NO
0.3252,NO
0.3252,NO
0.1763,NO
0.3252,NO
0.1763,NO
0.1584,NO
0.0573,NO
0.7752,YES
1.0,YES
1.0,YES
0.5308,YES
0.2382,NO
0.1036,NO
0.4013,YES
0.1439,NO
0.48700000000000004,YES
0.22399999999999998,NO
0.369,NO
0.369,NO
0.368,NO
0.0767,NO
1.0,YES
0.0665,NO
1.0,YES
0.3867,NO
1.0,YES
0.1096,NO
0.457,NO
0.4081,NO
0.1856,NO
0.7752,YES
0.3581,NO
0.7752,YES
1.0,YES
1.0,YES
0.3473,NO
0.3075,NO
0.3075,NO
0.33399999999999996,NO
1.0,YES
1.0,YES
0.33399999999999996,NO
0.1844,NO
0.2501,NO
0.2506,NO
0.3489,NO
0.3489,NO
0.3481,NO
1.0,YES
0.2311,NO
1.0,YES
0.2261,NO
1.0,YES
0.3075,NO
0.2506,NO
0.2506,NO
0.2506,NO
0.2506,NO
0.33399999999999996,NO
0.2506,NO
0.33399999999999996,NO
0.2831,NO
0.1091,NO
0.1147,NO
0.3384,NO
0.3471,NO
0.209,NO
0.2831,NO
0.2605,NO
0.3377,NO
1.0,YES
0.1593,NO
1.0,YES
0.564,NO
0.564,NO
0.5626,NO
0.2831,NO
0.3393,NO
0.2831,NO
0.2668,NO
0.2831,NO
0.3471,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1595,NO
1.0,YES
0.2054,NO
1.0,YES
1.0,YES
0.2823,NO
0.2289,NO
0.2289,NO
0.1567,NO
1.0,YES
1.0,YES
0.1578,NO
0.153,NO
0.1631,NO
0.2223,NO
0.2636,NO
0.2636,NO
0.263,NO
1.0,YES
0.1721,NO
1.0,YES
0.1684,NO
1.0,YES
0.2289,NO
0.2223,NO
0.2223,NO
0.2223,NO
0.2223,NO
0.2289,NO
0.2223,NO
0.2289,NO
0.263,NO
0.263,NO
0.6593,NO
0.3384,NO
0.2874,NO
0.3464,NO
0.4224,NO
0.263,NO
0.2625,NO
0.8445,YES
0.1715,NO
1.0,YES
0.3884,NO
0.4072,NO
0.4072,NO
0.3249,NO
0.2203,NO
0.2886,NO
0.4343,NO
0.2556,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.262,NO
