50Traced_NONETRACED_MAX_SINGLE_VSM_46_MEDIAN,Associated
0.1425,NO
0.2248,NO
1.0,YES
0.9216,YES
0.8229,YES
0.6847,YES
0.2995,NO
0.1337,NO
1.0,YES
0.4027,NO
0.6283,YES
0.4027,NO
0.1448,NO
0.1873,NO
0.2758,NO
0.1825,NO
0.9773,YES
0.1772,NO
1.0,YES
0.1449,NO
1.0,YES
0.2802,NO
0.4027,NO
0.4726,NO
0.221,NO
1.0,YES
0.4619,NO
1.0,YES
0.2552,NO
0.2552,NO
0.36200000000000004,NO
0.3776,NO
0.3776,NO
0.3914,NO
0.3632,NO
0.2552,NO
0.5987,NO
0.3073,NO
0.4344,NO
0.3073,NO
1.0,YES
0.9658,YES
1.0,YES
0.2552,NO
0.4495,NO
0.2552,NO
0.3776,NO
0.3599,NO
0.3776,NO
0.3073,NO
0.2552,NO
0.3073,NO
0.3073,NO
0.4344,NO
0.195,NO
0.5999,NO
1.0,YES
1.0,YES
0.2752,NO
0.1742,NO
0.1739,NO
0.156,NO
1.0,YES
1.0,YES
0.2269,NO
0.3252,NO
0.2116,NO
0.3252,NO
0.3226,NO
0.3116,NO
0.3226,NO
1.0,YES
0.1847,NO
0.4171,YES
0.2269,NO
1.0,YES
0.2269,NO
0.3252,NO
0.1936,NO
0.3252,NO
0.3252,NO
0.2269,NO
0.1437,NO
0.2269,NO
0.1425,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.1337,NO
1.0,YES
0.3019,NO
0.6283,YES
0.166,NO
0.3922,NO
0.4256,NO
0.4256,NO
0.0927,NO
1.0,YES
0.0871,NO
1.0,YES
0.1618,NO
1.0,YES
0.3405,NO
0.3721,NO
0.3911,NO
0.135,NO
1.0,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.1969,NO
0.1726,NO
0.1806,NO
0.316,YES
1.0,YES
0.245,NO
0.2094,NO
0.245,NO
0.2094,NO
0.3489,NO
0.337,NO
0.3489,NO
1.0,YES
0.2088,NO
1.0,YES
0.1642,NO
1.0,YES
0.2137,NO
0.1844,NO
0.2094,NO
0.2094,NO
0.1844,NO
0.2094,NO
0.2094,NO
0.245,NO
0.2411,NO
0.2411,NO
0.6593,NO
0.3199,NO
0.2874,NO
0.209,NO
0.4224,NO
0.2411,NO
0.1991,NO
1.0,YES
0.7077,NO
1.0,YES
0.501,NO
0.5436,NO
0.5436,NO
0.2411,NO
0.3393,NO
0.2411,NO
0.2668,NO
0.2508,NO
0.3471,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3499,NO
1.0,YES
1.0,YES
0.2823,NO
0.1748,NO
0.1755,NO
0.1567,NO
0.3287,YES
1.0,YES
0.2289,NO
0.1431,NO
0.1438,NO
0.1102,NO
0.2636,NO
0.257,NO
0.2636,NO
1.0,YES
0.1854,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
0.1431,NO
0.1431,NO
0.1274,NO
0.1431,NO
0.2289,NO
0.1102,NO
0.2289,NO
0.418,NO
0.418,NO
0.6593,NO
0.3031,NO
0.2874,NO
0.4563,NO
0.4224,NO
0.418,NO
0.4855,NO
1.0,YES
0.7077,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.418,NO
0.0972,NO
0.418,NO
0.2112,NO
0.418,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.4855,NO
