50Traced_NONETRACED_MAX_RAW_LSA_64_MEDIAN,Associated
0.2598,NO
1.0,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.3316,YES
0.141,NO
0.2955,YES
0.1481,NO
0.3658,YES
0.2049,NO
0.2564,NO
0.2564,NO
0.2564,NO
1.0,YES
0.2564,NO
0.2078,YES
0.1415,NO
0.0745,NO
0.2395,NO
0.19,NO
0.2395,NO
0.2395,NO
0.1669,NO
0.1536,NO
0.2395,NO
0.2462,YES
0.2395,NO
0.2447,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1669,NO
0.1506,NO
0.055999999999999994,NO
0.1464,NO
0.2256,NO
0.1506,NO
0.2462,YES
0.4061,YES
0.4061,YES
0.3108,YES
0.2405,NO
0.4061,YES
0.1934,NO
0.1686,NO
0.1339,NO
0.2688,NO
0.2061,NO
0.1879,NO
0.2963,NO
0.1987,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.1331,NO
0.1834,NO
0.0647,NO
0.204,NO
0.20600000000000002,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.193,NO
1.0,YES
0.1726,NO
0.1579,NO
0.0769,NO
0.1953,NO
0.2342,NO
0.2174,NO
0.2171,NO
0.1684,NO
0.1579,NO
0.1751,NO
1.0,YES
0.1828,NO
0.3444,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.0548,NO
0.2174,NO
0.066,NO
0.1608,NO
0.1912,NO
0.2174,NO
1.0,YES
1.0,YES
0.4373,YES
1.0,YES
0.2206,NO
0.4373,YES
0.1517,NO
0.1686,NO
0.0785,NO
0.2688,NO
0.2886,NO
0.2184,NO
0.2963,NO
0.1987,NO
0.1348,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.2184,NO
0.1544,NO
0.1843,NO
0.1702,NO
0.2184,NO
0.4994,YES
1.0,YES
1.0,YES
1.0,YES
0.1526,NO
1.0,YES
0.099,NO
0.1628,NO
0.077,NO
1.0,YES
0.1431,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1628,NO
0.4286,YES
0.1214,NO
0.3289,YES
0.1214,NO
0.2131,NO
0.2118,NO
0.2203,NO
0.1494,NO
0.1347,YES
0.153,NO
0.2369,YES
0.2129,NO
0.1403,YES
0.1271,NO
0.1669,NO
0.3025,NO
0.1214,NO
1.0,YES
0.2616,NO
0.3272,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.2276,NO
1.0,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
0.4381,YES
0.1732,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
0.3097,YES
0.1533,NO
0.0603,NO
0.3605,YES
1.0,YES
1.0,YES
0.3605,YES
0.1533,NO
0.1768,NO
0.3605,YES
0.3002,NO
0.3605,YES
0.3002,NO
0.2365,NO
0.2061,NO
0.2585,NO
0.1427,NO
1.0,YES
0.1768,NO
0.2886,YES
0.1224,NO
1.0,YES
0.2397,NO
0.3002,NO
0.3002,NO
0.3002,NO
0.3605,YES
0.3002,NO
0.3141,YES
0.1636,NO
0.1646,NO
1.0,YES
0.1762,NO
0.24600000000000002,NO
0.4534,YES
0.1681,NO
0.153,NO
0.4738,YES
0.159,NO
0.493,YES
0.1456,NO
0.2244,NO
0.1542,NO
0.171,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
1.0,YES
0.3584,NO
0.4534,YES
0.1566,NO
0.0475,NO
0.1997,YES
0.3465,YES
0.2735,YES
0.1484,YES
0.1366,NO
0.0836,NO
0.2212,YES
0.1152,NO
0.1484,YES
0.0994,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0891,NO
0.2745,YES
0.0836,NO
1.0,YES
0.1347,NO
1.0,YES
0.1005,NO
0.13699999999999998,NO
0.2125,NO
0.035,NO
0.1484,YES
0.1256,NO
0.0892,YES
0.3331,YES
0.1949,YES
0.3634,NO
0.1548,NO
0.1955,NO
0.1955,NO
1.0,YES
0.3693,YES
0.1955,NO
0.1398,NO
0.1955,NO
0.067,NO
0.2131,NO
0.16,NO
0.2274,NO
1.0,YES
0.1033,NO
0.3626,YES
0.0553,NO
0.2985,YES
0.1009,NO
0.1398,NO
0.1665,NO
0.1665,NO
0.1398,NO
0.2177,NO
0.1665,NO
0.1313,NO
0.1467,NO
0.0694,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.0868,NO
0.0695,NO
1.0,YES
0.0938,NO
1.0,YES
0.0765,NO
0.3042,NO
0.1867,NO
0.2024,NO
0.136,NO
0.2337,YES
0.132,NO
0.3002,YES
0.1499,NO
0.2157,YES
0.1353,NO
0.2192,NO
0.3023,NO
0.1177,NO
1.0,YES
0.2649,NO
0.475,YES
0.1467,NO
0.0544,NO
0.4277,YES
0.2292,YES
0.3451,YES
0.3916,YES
0.2192,NO
0.1931,NO
1.0,YES
0.2672,NO
0.3451,YES
0.1088,NO
0.2277,NO
0.2118,NO
0.1744,NO
0.136,NO
0.2292,YES
0.1931,NO
0.2598,YES
0.1968,NO
0.2292,YES
0.2672,NO
0.2672,NO
0.3049,NO
0.2672,NO
1.0,YES
0.3049,NO
0.2839,YES
0.1372,NO
0.1099,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.1183,NO
1.0,YES
0.1022,NO
0.2099,NO
0.2118,NO
0.1325,NO
0.2034,NO
0.2337,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.1754,NO
0.2192,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.1467,NO
0.079,NO
1.0,YES
0.1368,YES
0.3077,YES
1.0,YES
0.147,NO
0.0672,NO
1.0,YES
0.1664,NO
1.0,YES
0.1664,NO
0.2859,NO
0.2118,NO
0.2466,NO
0.136,NO
0.1662,YES
0.132,NO
0.3066,YES
0.1499,NO
0.2147,YES
0.1277,NO
0.1669,NO
0.3135,NO
0.1664,NO
1.0,YES
0.2616,NO
1.0,YES
0.1566,NO
0.0905,NO
0.2475,YES
0.3566,YES
0.3086,YES
0.2475,YES
0.1259,NO
0.0554,NO
0.2475,YES
0.1971,NO
0.2475,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
0.3086,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.145,NO
0.1613,NO
0.1611,NO
0.145,NO
0.2475,YES
0.1256,NO
0.1207,YES
0.1201,NO
0.10300000000000001,NO
1.0,YES
0.3606,YES
1.0,YES
1.0,YES
0.1366,NO
0.0792,NO
1.0,YES
0.2252,NO
1.0,YES
0.2252,NO
0.1448,NO
0.1698,NO
0.0885,NO
0.1825,NO
0.3606,YES
0.1772,NO
0.5728,YES
0.1481,NO
0.4594,YES
0.1677,NO
0.2252,NO
0.2985,NO
0.2252,NO
1.0,YES
0.2298,NO
0.2345,YES
0.1233,NO
0.0394,NO
0.1381,NO
0.2108,NO
0.1713,NO
0.1608,NO
0.183,NO
0.1243,NO
0.2818,NO
0.1291,NO
0.0816,NO
0.1052,NO
0.4225,YES
0.3448,YES
0.3938,YES
0.0766,NO
0.1713,NO
0.1243,NO
0.0531,NO
0.1551,NO
0.1713,NO
0.10800000000000001,NO
0.10800000000000001,NO
0.1014,NO
0.10800000000000001,NO
0.1685,NO
0.0806,NO
0.2266,NO
0.4428,YES
0.289,YES
0.2752,NO
0.1653,NO
0.1256,NO
0.1256,NO
1.0,YES
1.0,YES
0.1256,NO
0.1519,NO
0.1256,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
1.0,YES
0.1138,NO
1.0,YES
0.1137,NO
0.3735,YES
0.1137,NO
0.1163,NO
0.1565,NO
0.1565,NO
0.0948,NO
0.1407,NO
0.1565,NO
0.0894,NO
0.0604,NO
0.0603,NO
0.3362,YES
1.0,YES
1.0,YES
0.3362,YES
0.1366,NO
0.0295,NO
0.3362,YES
0.183,NO
0.3362,YES
0.0996,NO
0.1977,NO
0.1726,NO
0.2227,NO
0.1,NO
1.0,YES
0.0474,NO
0.3855,YES
0.1039,NO
1.0,YES
0.1005,NO
0.2519,NO
0.2125,NO
0.0375,NO
0.3362,YES
0.1495,NO
0.1119,YES
0.4242,YES
0.1949,YES
0.3473,NO
0.1555,NO
0.1636,NO
0.1736,NO
1.0,YES
0.4242,YES
0.1636,NO
0.1173,NO
0.1636,NO
0.1058,NO
0.1741,NO
0.1373,NO
0.132,NO
1.0,YES
0.1033,NO
0.4144,YES
0.0553,NO
0.3407,YES
0.0836,NO
0.1173,NO
0.1173,NO
0.1267,NO
0.1173,NO
0.192,NO
0.1267,NO
0.0813,NO
0.1553,NO
0.0785,NO
0.0991,NO
0.2168,NO
0.1508,NO
0.1986,NO
0.1579,NO
0.1474,NO
0.1921,NO
1.0,YES
0.1026,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.159,NO
0.20600000000000002,NO
0.1658,NO
0.1701,NO
0.2072,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1526,NO
1.0,YES
0.11900000000000001,NO
0.4428,YES
0.0488,YES
0.2823,NO
0.1584,NO
0.1295,NO
0.1295,NO
0.434,YES
1.0,YES
0.1295,NO
0.1079,NO
0.1295,NO
0.1095,NO
0.1665,NO
0.1472,NO
0.1463,NO
0.1689,YES
0.1138,NO
1.0,YES
0.0576,NO
0.3577,YES
0.0902,NO
0.049,NO
0.1269,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.1269,NO
0.0769,NO
0.1495,NO
0.0613,NO
0.1561,NO
0.1778,NO
0.1508,NO
0.1561,NO
0.1727,NO
0.1098,NO
0.1753,NO
1.0,YES
0.134,NO
0.2818,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1727,NO
0.0972,NO
0.0862,NO
0.1059,NO
0.2286,NO
0.0804,NO
1.0,YES
1.0,YES
0.3754,YES
1.0,YES
0.1937,NO
0.3754,YES
0.12300000000000001,NO
