50Traced_NONETRACED_MAX_SINGLE_LSA_30_MEDIAN,Associated
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.1731,NO
0.1816,NO
0.3233,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.4103,NO
0.1816,NO
1.0,YES
0.2044,NO
1.0,YES
0.1629,NO
0.4322,NO
0.4246,NO
0.3473,NO
0.2557,NO
0.7517,YES
0.1744,NO
1.0,YES
0.4988,NO
1.0,YES
0.2695,NO
0.3721,NO
0.6965,NO
0.3738,NO
1.0,YES
0.6789,NO
1.0,YES
0.1799,NO
0.3233,NO
0.7653,YES
0.6811,NO
0.3646,NO
1.0,YES
0.3772,NO
0.134,NO
0.9727,YES
0.2628,NO
1.0,YES
0.2628,NO
0.4151,NO
0.36700000000000005,NO
0.3377,NO
0.1957,NO
0.5127,NO
0.1398,NO
0.6811,NO
0.1969,NO
0.6811,NO
0.5079,NO
0.5079,NO
0.5719,NO
0.5079,NO
1.0,YES
0.5196,NO
0.7929999999999999,YES
0.1709,NO
0.2207,NO
0.7728,YES
1.0,YES
1.0,YES
0.982,YES
0.1884,NO
0.1537,NO
0.982,YES
0.8445,NO
0.982,YES
0.8445,NO
0.4811,NO
0.5221,NO
0.5221,NO
0.1537,NO
1.0,YES
0.205,NO
1.0,YES
0.4898,NO
1.0,YES
0.8445,NO
0.8445,NO
0.7101,NO
0.8445,NO
0.8593,YES
0.8445,NO
0.982,YES
0.1636,NO
0.2523,NO
1.0,YES
0.6479,NO
0.39299999999999996,NO
0.7803,YES
0.2943,NO
0.153,NO
1.0,YES
0.439,NO
1.0,YES
0.439,NO
0.38799999999999996,NO
0.2863,NO
0.3473,NO
0.1775,NO
0.4877,NO
0.1654,NO
0.6479,NO
0.3011,NO
0.6479,NO
0.3581,NO
0.439,NO
0.5729,NO
0.439,NO
1.0,YES
0.5796,NO
1.0,YES
0.2091,NO
0.2248,NO
0.5483,YES
1.0,YES
0.8452,YES
1.0,YES
0.2859,NO
0.2091,NO
1.0,YES
0.2552,NO
1.0,YES
0.1893,NO
0.7871,NO
0.7602,NO
0.7852,NO
0.2203,NO
1.0,YES
0.2203,NO
1.0,YES
0.4988,NO
1.0,YES
0.1719,NO
0.3862,NO
0.2318,NO
0.3307,NO
0.7068,YES
0.3962,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.2094,NO
0.2094,NO
0.3187,NO
1.0,YES
1.0,YES
0.348,NO
0.0758,NO
0.4057,NO
0.1032,NO
0.6218,NO
0.6005,NO
0.6202,NO
1.0,YES
0.2094,NO
1.0,YES
0.2094,NO
1.0,YES
0.1259,NO
0.1688,NO
0.1285,NO
0.2324,NO
0.1193,NO
0.4057,NO
0.1899,NO
0.4057,NO
0.1585,NO
0.3233,NO
1.0,YES
0.5710000000000001,YES
0.4378,YES
1.0,YES
0.3986,NO
0.1381,NO
1.0,YES
0.2684,NO
1.0,YES
0.2684,NO
0.4743,NO
0.5147,NO
0.5147,NO
0.2557,NO
0.4785,YES
0.1171,NO
0.5710000000000001,YES
0.506,NO
0.5710000000000001,YES
0.2695,NO
0.2684,NO
0.6965,NO
0.3713,NO
1.0,YES
0.6789,NO
1.0,YES
0.2339,NO
0.2339,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.4103,NO
0.2339,NO
1.0,YES
0.6074,NO
1.0,YES
0.6074,NO
0.4322,NO
0.4246,NO
0.3659,NO
0.2339,NO
0.7517,YES
0.2247,NO
1.0,YES
0.506,NO
1.0,YES
0.6074,NO
0.6074,NO
0.5729,NO
0.6074,NO
1.0,YES
0.6074,NO
1.0,YES
0.1422,NO
0.3233,NO
1.0,YES
0.5515,YES
0.4228,YES
1.0,YES
0.4103,NO
0.1622,NO
1.0,YES
0.2778,NO
1.0,YES
0.1837,NO
0.4322,NO
0.4246,NO
0.2894,NO
0.2557,NO
0.5293,YES
0.1975,NO
0.5515,YES
0.3187,NO
0.5515,YES
0.679,NO
0.679,NO
0.6965,NO
0.679,NO
1.0,YES
0.679,NO
1.0,YES
0.1585,NO
0.2426,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.3598,NO
0.1381,NO
1.0,YES
0.2044,NO
1.0,YES
0.1223,NO
0.4036,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1529,NO
0.7517,YES
0.1171,NO
1.0,YES
0.506,NO
1.0,YES
0.2023,NO
0.3721,NO
0.5729,NO
0.3738,NO
1.0,YES
0.5796,NO
1.0,YES
0.1709,NO
0.1509,NO
0.368,YES
1.0,YES
1.0,YES
0.6711,YES
0.1766,NO
0.1139,NO
0.6711,YES
0.6109,NO
0.6711,YES
0.6109,NO
0.4862,NO
0.4696,NO
0.485,NO
0.1698,NO
1.0,YES
0.1763,NO
1.0,YES
0.3348,NO
1.0,YES
0.4983,NO
0.6109,NO
0.6109,NO
0.6109,NO
0.4743,YES
0.4755,NO
0.6711,YES
0.1425,NO
0.2248,NO
0.5483,YES
1.0,YES
0.8229,YES
1.0,YES
0.1905,NO
0.1131,NO
1.0,YES
0.2484,NO
1.0,YES
0.1843,NO
0.2096,NO
0.2493,NO
0.2331,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.4988,NO
1.0,YES
0.4027,NO
0.4027,NO
0.4027,NO
0.4027,NO
0.7068,YES
0.4518,NO
1.0,YES
0.2552,NO
0.4212,NO
0.3143,NO
0.2921,NO
0.256,NO
0.4172,NO
0.3632,NO
0.2552,NO
0.6446,NO
0.1684,NO
0.4344,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
0.2552,NO
0.3169,NO
0.2526,NO
0.3169,NO
0.3802,NO
0.193,NO
0.054000000000000006,NO
0.2739,NO
0.293,NO
0.1244,NO
0.4344,NO
0.1822,NO
0.6436,NO
0.3934,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1283,NO
0.1656,NO
1.0,YES
0.3838,YES
0.0968,NO
0.2238,NO
0.1763,NO
0.3252,NO
0.3226,NO
0.3116,NO
0.3218,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.21600000000000003,NO
0.3252,NO
0.1936,NO
0.3252,NO
0.3252,NO
0.1763,NO
0.3252,NO
0.0894,NO
0.1709,NO
0.1793,NO
0.425,YES
1.0,YES
1.0,YES
0.7752,YES
0.1884,NO
0.0541,NO
0.7752,YES
0.3019,NO
0.7752,YES
0.22399999999999998,NO
0.3922,NO
0.4256,NO
0.4256,NO
0.0856,NO
1.0,YES
0.0718,NO
1.0,YES
0.3867,NO
1.0,YES
0.2002,NO
0.457,NO
0.2743,NO
0.2563,NO
0.5479,YES
0.4518,NO
0.7752,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.0906,NO
0.3139,NO
1.0,YES
1.0,YES
0.2143,NO
0.1017,NO
0.33399999999999996,NO
0.1058,NO
0.3489,NO
0.337,NO
0.3481,NO
1.0,YES
0.1366,NO
1.0,YES
0.1366,NO
1.0,YES
0.1366,NO
0.0621,NO
0.091,NO
0.1607,NO
0.0728,NO
0.33399999999999996,NO
0.1128,NO
0.214,NO
0.267,NO
0.2831,NO
0.1901,NO
0.3384,NO
0.2804,NO
0.3464,NO
0.2831,NO
0.2605,NO
0.3504,NO
1.0,YES
0.1991,NO
1.0,YES
0.501,NO
0.5436,NO
0.5436,NO
0.1685,NO
0.3471,NO
0.2886,NO
0.391,NO
0.2831,NO
0.2089,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.3499,NO
0.9863,YES
1.0,YES
0.2823,NO
0.1748,NO
0.1532,NO
0.1072,NO
1.0,YES
0.9863,YES
0.1657,NO
0.1079,NO
0.0942,NO
0.1095,NO
0.2369,NO
0.257,NO
0.257,NO
1.0,YES
0.2282,NO
1.0,YES
0.2282,NO
1.0,YES
0.2282,NO
0.1688,NO
0.1102,NO
0.1274,NO
0.1102,NO
0.1475,NO
0.1102,NO
0.1654,NO
0.263,NO
0.2677,NO
0.1901,NO
0.3384,NO
0.1992,NO
0.6773,NO
0.4224,NO
0.263,NO
0.2625,NO
1.0,YES
0.2598,NO
1.0,YES
0.3752,NO
0.4072,NO
0.4072,NO
0.2677,NO
0.5133,NO
0.2886,NO
0.4343,NO
0.2677,NO
0.2598,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
