50Traced_NONETRACED_SUM_RAW_LSA_16_MEDIAN,Associated
1.0438,YES
0.2281,NO
0.4639,NO
0.3824,NO
0.1934,NO
0.3228,NO
2.2404,YES
0.3759,NO
1.3641,YES
0.3622,NO
2.9552,YES
0.3025,NO
0.5173,NO
0.5657,NO
0.3911,NO
0.9331,YES
0.4281,NO
0.8197,YES
0.9034,NO
0.6115,NO
0.7417,NO
0.6558,NO
0.2118,NO
0.7948,NO
0.6994,NO
0.4437,NO
0.4029,NO
1.9389,YES
0.7465,NO
0.7167,YES
0.405,NO
0.27,NO
0.1689,NO
0.5072,NO
0.4492,NO
0.6755,NO
0.3842,NO
0.501,NO
0.4006,NO
1.6866,YES
2.7432,YES
1.9174,YES
0.9402,YES
0.6654,NO
2.5609,YES
0.5724,NO
0.6048,NO
0.4205,NO
0.6294,YES
3.5127,YES
4.1253,YES
0.8503,YES
0.6417,NO
0.2803,NO
1.1484,YES
0.2598,NO
1.4965,YES
0.3141,NO
0.6596,NO
0.7382,NO
0.2375,NO
0.4105,NO
2.9019,YES
0.4052,NO
2.0773,YES
0.4455,NO
3.5918,YES
0.4059,NO
0.7753,NO
0.6384,NO
0.3912,NO
0.8694,YES
0.5128,NO
1.2483,YES
0.6505,NO
0.4402,NO
0.6182,NO
0.84,NO
0.2629,NO
0.7529,NO
0.6704,NO
0.2647,NO
0.1999,NO
1.7047,YES
0.4674,NO
0.6632,YES
0.3525,NO
0.455,NO
0.2033,NO
0.36200000000000004,NO
0.5391,NO
0.4609,NO
0.35100000000000003,NO
0.3992,NO
0.6424,NO
1.0587,YES
2.5836,YES
1.8499,YES
1.4869999999999999,YES
0.2451,NO
2.0061,YES
0.2822,NO
0.6623,NO
0.3664,NO
0.9121,NO
0.7952,NO
0.1999,NO
1.1023,NO
0.5511,NO
0.3371,NO
0.5512,NO
1.7812,YES
1.0664,NO
0.6726,YES
0.39399999999999996,NO
0.3337,NO
0.1014,NO
0.4172,NO
0.4505,NO
0.4504,NO
0.5682,NO
0.369,NO
0.531,NO
1.2264,YES
2.8683,YES
2.0017,YES
1.5198,YES
0.8414,NO
2.1054,YES
0.8744,NO
0.6707,NO
0.4044,NO
0.5152,NO
0.6386,NO
0.3258,NO
0.6487,NO
0.5886,NO
0.2711,NO
0.1884,NO
1.2546,YES
0.4879,NO
0.5872,YES
0.514,NO
0.2235,NO
0.2007,NO
0.3449,NO
0.5104,NO
0.3796,NO
0.4796,NO
0.4212,NO
0.55,NO
1.4419,YES
2.1132,YES
1.7065,YES
0.8258,YES
0.4914,NO
2.4217,YES
0.3684,NO
0.6809999999999999,NO
0.3546,NO
0.4869,NO
0.8416,NO
0.504,NO
0.42100000000000004,NO
0.3958,NO
0.3272,NO
0.1588,NO
1.04,YES
0.4252,NO
0.5128,YES
0.5675,NO
0.4012,NO
0.2045,NO
0.3388,NO
0.4825,NO
0.451,NO
0.4803,NO
0.3415,NO
0.6311,NO
0.983,YES
1.5638,YES
1.2195,YES
0.7017,YES
0.3138,NO
1.8092,YES
0.3044,NO
0.3301,NO
0.3664,NO
0.9905,YES
0.8142,YES
1.0128,YES
2.0854,YES
0.7067,NO
0.2149,NO
1.5833,YES
0.2359,NO
1.9707,YES
0.1982,NO
0.2131,NO
0.3473,NO
0.212,NO
0.2243,NO
0.662,YES
0.2997,NO
0.8305,YES
0.4133,NO
0.7143,YES
0.2822,NO
0.52,NO
0.3025,NO
0.2946,NO
2.5118,YES
0.5519,NO
1.9047,YES
0.2711,NO
0.2014,NO
1.4913,YES
0.955,NO
0.8512,NO
1.5574,YES
0.3482,NO
0.2362,NO
1.4204,YES
0.5216,NO
1.8322,YES
0.3299,NO
0.5967,NO
0.7402,NO
0.3468,NO
0.2181,NO
0.7098,NO
0.2821,NO
0.6977,NO
0.1726,NO
0.8506,NO
0.4329,NO
0.889,NO
0.762,NO
0.6463,NO
2.0955,YES
0.6908,NO
1.7302,YES
0.32,NO
0.1309,NO
1.0719,YES
1.6668,YES
1.6995,YES
1.6843,YES
0.3537,NO
0.1195,NO
1.1236,YES
0.6395,NO
1.7288,YES
0.3111,NO
0.2568,NO
0.3341,NO
0.2048,NO
0.2326,NO
2.0089,YES
0.1658,NO
1.248,YES
0.2509,NO
2.2101,YES
0.6687,NO
1.528,NO
1.0779,NO
0.7053,NO
1.7204,YES
0.9142,NO
1.5243,YES
0.1636,NO
0.1646,NO
0.9662,YES
0.7611,NO
0.7969,NO
2.1253,YES
0.4527,NO
0.153,NO
1.2465,YES
0.2364,NO
1.7571,YES
0.2225,NO
0.2698,NO
0.5099,NO
0.2919,NO
0.1775,NO
0.6503,NO
0.1654,NO
0.6655,NO
0.2035,NO
0.6798,NO
0.2409,NO
0.6894,NO
0.4882,NO
0.5915,NO
2.2699,YES
0.5337,NO
1.7338,YES
0.1884,NO
0.1814,NO
0.1819,YES
1.5134,YES
1.595,YES
0.3133,YES
0.2949,NO
0.0726,NO
0.2116,YES
0.1285,NO
0.5423,YES
0.1338,NO
0.3062,NO
0.3337,NO
0.1785,NO
0.1825,NO
1.5163,YES
0.1752,NO
0.7616,YES
0.1347,NO
1.6764,YES
0.1895,NO
0.2426,NO
0.3454,NO
0.1673,NO
0.4313,YES
0.1717,NO
0.3159,YES
2.2233,YES
2.3822,YES
0.3634,NO
0.3622,NO
0.3947,NO
0.3546,NO
1.8124,YES
1.4478,YES
0.3675,NO
0.2922,NO
0.474,NO
0.067,NO
0.2385,NO
0.16,NO
0.1446,NO
0.6178,YES
0.4531,NO
2.1722,YES
0.2143,NO
1.4029,YES
0.1608,NO
0.3316,NO
0.3956,NO
0.3159,NO
0.1193,NO
0.5472,NO
0.2867,NO
0.4661,NO
0.3915,NO
0.2715,NO
1.893,YES
1.1235,YES
1.8766,YES
3.1956,YES
0.7914,NO
0.2078,NO
3.4047,YES
0.4388,NO
4.0383,YES
0.3802,NO
0.3984,NO
0.7982,NO
0.3562,NO
0.4594,NO
1.4586,YES
0.2792,NO
1.3295,YES
0.4959,NO
0.956,YES
0.5362,NO
0.9211,NO
0.3023,NO
0.4534,NO
4.0586,YES
0.7021,NO
3.8904,YES
0.2997,NO
0.1001,NO
2.5899,YES
1.1598,YES
1.3358,YES
4.2302,YES
0.6442,NO
0.1917,NO
3.7337,YES
0.7864,NO
5.0123,YES
0.5051,NO
0.3904,NO
0.5635,NO
0.4204,NO
0.4758,NO
0.9085,YES
0.2186,NO
1.5751,YES
0.4227,NO
0.8479,YES
0.7828,NO
1.4307,NO
0.6352,NO
0.7111,NO
5.4918,YES
1.3174,NO
4.8437,YES
0.1342,NO
0.1099,NO
1.3342,YES
0.6658,YES
1.2518,YES
2.9974,YES
0.4663,NO
0.1622,NO
2.5986,YES
0.4665,NO
3.8351,YES
0.2983,NO
0.325,NO
0.3698,NO
0.2709,NO
0.3163,NO
1.1405,YES
0.1975,NO
1.0323,YES
0.2973,NO
0.4497,YES
0.42,NO
0.9769,NO
0.3619,NO
0.3812,NO
3.3505,YES
0.5704,NO
3.7896,YES
0.259,NO
0.1611,NO
2.4299,YES
0.792,YES
0.9881,YES
3.6469,YES
0.7829999999999999,NO
0.1954,NO
3.4417,YES
0.3673,NO
4.3348,YES
0.348,NO
0.3524,NO
0.7152,NO
0.4331,NO
0.3306,NO
0.7734,YES
0.2432,NO
1.1367,YES
0.4266,NO
0.5509,YES
0.48,NO
0.9568,NO
0.5225,NO
0.7876,NO
4.8777,YES
0.7161,NO
4.2121,YES
0.6891,NO
0.3997,NO
0.7083,YES
3.5363,YES
3.5728,YES
0.9761,YES
0.5456,NO
0.3075,NO
0.6138,YES
0.2066,NO
1.1664,YES
0.2768,NO
0.6106,NO
0.6751,NO
0.2523,NO
0.3677,NO
2.8792,YES
0.3797,NO
2.1512,YES
0.3146,NO
4.1303,YES
0.4153,NO
0.9105,NO
0.8414,NO
0.4348,NO
1.1026,YES
0.7184,NO
0.8909999999999999,YES
0.4258,NO
0.2579,NO
0.6315,YES
2.9523,YES
3.5441,YES
0.9791,YES
0.4415,NO
0.122,NO
1.1420000000000001,YES
0.3274,NO
1.5666,YES
0.2656,NO
0.47100000000000003,NO
0.5203,NO
0.0936,NO
0.3305,NO
2.3856,YES
0.2407,NO
1.9172,YES
0.3614,NO
3.0433,YES
0.43700000000000006,NO
0.9455,NO
0.5015,NO
0.2277,NO
0.8459,YES
0.4588,NO
1.3841,YES
0.5922,NO
0.4006,NO
0.3415,NO
0.2898,NO
0.2496,NO
0.6809999999999999,NO
0.5651,NO
0.2349,NO
0.2592,NO
0.1389,NO
0.4365,NO
0.2009,NO
0.8182,YES
1.2117,YES
0.4636,YES
0.1673,NO
0.2132,NO
0.42100000000000004,NO
0.1847,NO
0.2164,NO
0.3993,NO
0.1948,NO
0.1936,NO
0.3366,NO
0.2909,NO
0.5187,NO
0.5386,NO
0.4858,NO
1.7311,YES
2.2033,YES
0.2752,NO
0.4606,NO
0.5509,NO
0.414,NO
1.6465,YES
1.4186,YES
0.3783,NO
0.2419,NO
0.5055,NO
0.1784,NO
0.2398,NO
0.3713,NO
0.1562,NO
0.5881,YES
0.4443,NO
1.6266,YES
0.3255,NO
0.752,YES
0.3777,NO
0.253,NO
0.3398,NO
0.2569,NO
0.0948,NO
0.5256,NO
0.2772,NO
0.5122,NO
0.5864,NO
0.3854,NO
0.557,YES
2.9498,YES
3.0428,YES
1.1371,YES
0.4859,NO
0.2472,NO
0.5793,YES
0.2337,NO
1.2355,YES
0.2308,NO
0.5354,NO
0.6363,NO
0.2014,NO
0.3172,NO
2.7963,YES
0.3215,NO
2.0481,YES
0.3,NO
3.5678,YES
0.3361,NO
0.8526,NO
0.6877,NO
0.3208,NO
1.1151,YES
0.5638,NO
0.9073,YES
1.6562,YES
1.8424,YES
0.3473,NO
0.2783,NO
0.1646,NO
0.5542,NO
1.2771,YES
1.3091,YES
0.37,NO
0.305,NO
0.496,NO
0.1058,NO
0.18,NO
0.1373,NO
0.132,NO
0.544,YES
0.1402,NO
1.6122,YES
0.1976,NO
0.8292,YES
0.05,NO
0.2111,NO
0.4166,NO
0.29600000000000004,NO
0.2186,NO
0.7277,NO
0.335,NO
0.4829,NO
0.2668,NO
0.0999,NO
0.6368,NO
0.7516,NO
0.4145,NO
0.8859,NO
0.2961,NO
0.1013,NO
0.3737,NO
1.4145,YES
0.7019,NO
0.4352,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.2683,NO
0.4567,NO
0.1826,NO
0.4732,NO
0.2072,NO
0.6578,NO
0.8353,YES
2.3717,YES
1.5919,YES
1.2815,YES
0.4423,NO
1.1585,YES
0.5348,NO
1.0967,YES
1.6161,YES
0.2823,NO
0.1584,NO
0.1162,NO
0.09699999999999999,NO
1.5164,YES
0.6607,YES
0.0947,NO
0.2465,NO
0.0645,NO
0.1095,NO
0.2181,NO
0.2117,NO
0.1463,NO
0.2802,YES
0.209,NO
1.0285,YES
0.0486,NO
0.7596,YES
0.062,NO
0.1062,NO
0.2022,NO
0.1828,NO
0.127,NO
0.1427,NO
0.3185,NO
0.0769,NO
0.7527,NO
0.4446,NO
0.9259999999999999,NO
0.7979,NO
0.2351,NO
0.8875,NO
0.6093,NO
0.4286,NO
0.3828,NO
2.0647,YES
0.7705,NO
0.7794,YES
0.3978,NO
0.2497,NO
0.2176,NO
0.4863,NO
0.6003,NO
0.4887,NO
0.4943,NO
0.3521,NO
0.6524,NO
1.8413,YES
3.4560000000000004,YES
2.6087,YES
1.5925,YES
0.5436,NO
2.7594,YES
0.5635,NO
