50Traced_NONETRACED_SUM_SINGLE_LSA_50_MEDIAN,Associated
1.2395,NO
4.3185,YES
0.564,NO
0.4053,NO
4.0277,YES
0.1793,NO
4.5459,YES
0.2641,NO
1.5227,NO
0.9023,NO
0.9039,NO
0.311,NO
1.0095,NO
0.1654,NO
1.725,NO
0.7924,NO
0.8231,NO
0.2796,NO
0.2287,NO
1.9858,NO
0.885,NO
4.5292,YES
1.0364,NO
4.4466,YES
0.6041,NO
0.3804,NO
0.727,YES
3.9055,YES
4.5953,YES
0.8706,YES
0.4447,NO
0.5506,NO
1.3825,YES
0.7801,NO
1.1181,YES
0.2718,NO
0.171,NO
0.5239,NO
0.6843,NO
0.4312,NO
4.5717,YES
0.6587,NO
3.9268,YES
0.5997,NO
3.9865,YES
0.5907,NO
0.35600000000000004,NO
1.3368,NO
0.6769,NO
1.2115,YES
0.4725,NO
0.8683,YES
2.2079,YES
0.5929,YES
1.308,NO
0.4265,NO
0.6544,NO
1.0343,NO
1.8489,YES
2.0331,YES
1.0388,NO
0.5038,NO
1.21,NO
0.4968,NO
0.3259,NO
0.531,NO
0.2376,NO
1.7032,YES
0.6861,NO
2.4463,YES
0.7414,NO
2.5580000000000003,YES
0.7099,NO
0.5686,NO
0.7425,NO
1.0775,NO
0.6814,NO
1.2654,NO
0.9366,NO
1.1937,NO
0.7452,NO
0.7888,NO
5.3457,YES
1.5069,YES
2.4111,YES
5.2368,YES
0.8733,NO
0.5968,NO
5.5547,YES
0.7648,NO
5.5803,YES
1.1224,NO
2.4186,NO
1.962,NO
1.7345,NO
0.4522,NO
2.3844,YES
0.2581,NO
3.1833,YES
1.0954,NO
1.7261,YES
0.9895,NO
1.122,NO
3.5703,NO
1.7702,NO
5.5592,YES
2.2785,NO
5.2176,YES
0.8168,NO
0.804,NO
5.4656,YES
1.9803,YES
2.9405,YES
5.4592,YES
0.5862,NO
0.6463,NO
5.2817,YES
2.1508,NO
5.9654,YES
2.2963,NO
1.4769,NO
0.7721,NO
1.0584,NO
0.3525,NO
3.0174,YES
0.2827,NO
3.5412,YES
1.0417,NO
2.0082,YES
2.5455,NO
2.3844,NO
4.4476,NO
2.5015,NO
5.7301,YES
2.7559,NO
5.4236,YES
0.8132,NO
0.7517,NO
5.4941,YES
1.6135,YES
2.6901,YES
5.3314,YES
0.7204,NO
0.6063,NO
5.4646,YES
0.7313,NO
5.813,YES
0.7759999999999999,NO
1.4252,NO
0.892,NO
0.8221,NO
0.5545,NO
2.3083,YES
0.3956,NO
3.2291,YES
0.9292,NO
1.6899,YES
0.6208,NO
0.7715,NO
3.0817,NO
1.5404,NO
5.7198,YES
1.9369999999999998,NO
5.457000000000001,YES
0.6625,NO
0.7987,NO
5.6774,YES
1.3061,YES
2.2523,YES
5.5047,YES
0.5998,NO
0.6705,NO
5.7371,YES
0.5907,NO
6.1219,YES
0.8098,NO
1.8312,NO
1.1845,NO
1.2775,NO
0.4487,NO
2.3411,YES
0.1016,NO
3.042,YES
0.8175,NO
1.4809999999999999,YES
0.741,NO
0.7636,NO
3.0835,NO
1.4302,NO
5.9688,YES
1.5325,NO
5.3915,YES
0.2902,NO
0.7375,NO
1.3304,YES
4.0191,YES
4.7971,YES
1.6637,YES
0.7535,NO
0.2668,NO
2.2557,YES
1.4184,NO
1.6488,YES
0.8848,NO
1.2844,NO
1.6335,NO
1.8369,NO
0.4555,NO
4.8369,YES
0.5754,NO
4.268,YES
0.9257,NO
4.2076,YES
1.2917,NO
1.0373,NO
2.356,NO
1.4959,NO
1.9205,YES
1.3432,NO
1.4036,YES
0.3309,NO
0.4565,NO
2.1327,YES
3.5083,YES
4.3234,YES
2.0842,YES
0.4818,NO
0.3125,NO
2.6853,YES
0.6922,NO
2.4923,YES
0.35,NO
0.5048,NO
0.5809,NO
0.8636,NO
0.2889,NO
4.2473,YES
0.2843,NO
4.1117,YES
0.3195,NO
3.7534,YES
0.5816,NO
0.295,NO
1.9519,NO
0.7708,NO
2.7966,YES
1.0490000000000002,NO
2.1656,YES
0.3953,NO
0.3877,NO
1.2995,NO
0.9374,NO
1.4974,NO
1.5030000000000001,NO
0.9343,NO
0.3698,NO
1.5723,NO
0.5284,NO
1.1303,NO
0.3832,NO
2.194,YES
2.2981,YES
2.2964,YES
0.2498,NO
1.0144,NO
0.5036,NO
1.1968,NO
1.1892,NO
1.5327,NO
0.6447,NO
0.4581,NO
1.1042,NO
0.625,NO
1.4002,NO
0.9879,NO
1.1349,NO
1.5161,YES
1.1832,YES
0.4289,NO
0.5866,NO
0.7313,NO
0.4421,NO
2.2737,YES
1.4026,YES
0.5664,NO
0.1519,NO
0.4499,NO
0.1784,NO
0.6583,NO
0.8402,NO
0.8485,NO
1.6933,YES
0.6288,NO
2.4607,YES
0.6135,NO
2.6394,YES
0.7025,NO
0.2757,NO
0.29100000000000004,NO
0.4541,NO
0.2163,NO
0.4545,NO
0.3309,NO
0.3413,NO
0.3258,NO
0.4189,NO
1.5976,YES
3.8802,YES
4.625,YES
1.7421,YES
0.2547,NO
0.2598,NO
2.2569999999999997,YES
0.8052,NO
1.9180000000000001,YES
0.3052,NO
0.6958,NO
0.9865,NO
1.0608,NO
0.2859,NO
4.6825,YES
0.2771,NO
4.2375,YES
0.364,NO
4.1530000000000005,YES
0.6914,NO
0.4477,NO
1.7041,NO
0.7769,NO
2.1619,YES
0.7942,NO
1.6213,YES
2.1549,YES
0.5117,YES
0.5598,NO
0.44,NO
0.5191,NO
0.4147,NO
1.7501,YES
2.0135,YES
0.5036,NO
0.1579,NO
0.3934,NO
0.3594,NO
0.8486,NO
1.0509,NO
0.7633,NO
1.6435,YES
0.5799,NO
2.3979,YES
0.6636,NO
2.6294,YES
0.5502,NO
0.4106,NO
0.5521,NO
0.6123,NO
0.3061,NO
0.5062,NO
0.4349,NO
0.3895,NO
0.6174,NO
0.3382,NO
0.4706,NO
0.9778,NO
1.1129,NO
0.7685,NO
0.3292,NO
0.3902,NO
0.5452,NO
2.4236,YES
0.7170000000000001,NO
2.8294,YES
0.3831,NO
0.4179,NO
0.368,NO
0.27399999999999997,NO
1.5892,NO
0.6095,NO
1.5039,NO
0.7354,NO
1.2423,NO
2.9693,YES
2.9248,YES
3.0441,YES
2.1406,YES
0.5786,NO
2.7919,YES
0.6344,NO
2.1196,YES
1.2671,YES
0.7755,NO
0.4316,NO
0.6671,NO
0.6298,NO
2.3969,YES
2.0344,YES
0.7599,NO
0.4872,NO
0.8039,NO
0.4546,NO
0.3888,NO
0.5179,NO
0.5709,NO
2.334,YES
0.5732,NO
3.0747,YES
0.6307,NO
3.1628,YES
0.507,NO
0.6748,NO
0.7761,NO
0.7637,NO
0.4578,NO
0.8359,NO
0.5744,NO
0.5977,NO
0.5935,NO
0.314,NO
0.6496,NO
0.6499,NO
0.67,NO
0.8772,NO
0.5402,NO
0.4169,NO
0.5748,NO
1.84,YES
0.6462,NO
2.3778,YES
0.8725,NO
0.9135,NO
0.7218,NO
0.3246,NO
1.307,NO
0.5181,NO
1.1454,NO
0.9211,NO
1.0091,NO
2.48,YES
2.4479,YES
2.7312,YES
2.0272,YES
0.6801,NO
2.465,YES
0.6868,NO
