50Traced_NONETRACED_SUM_MULTI_LSA_86_MEDIAN,Associated
0.6225,NO
0.7845,NO
0.5923,NO
0.4717,NO
2.0947,YES
1.1839,NO
1.9469,YES
2.0052,NO
1.3299,NO
3.2312,YES
3.7027,YES
4.2299,YES
3.6487,YES
2.1959,NO
0.9506,NO
3.2522,YES
1.9369,NO
2.9067,YES
1.197,NO
1.4835,NO
2.035,NO
0.9715,NO
1.2106,NO
4.3721,YES
1.3144,NO
3.9135,YES
1.4185,NO
3.8022,YES
1.2725,NO
1.5956,NO
2.7451,NO
1.5632,NO
3.5010000000000003,YES
1.8503,NO
2.9196,YES
0.9338,NO
0.4362,NO
2.8196,YES
1.0604,NO
0.9899,NO
3.1484,YES
0.9538,NO
0.2413,NO
3.2686,YES
0.8378,NO
2.6430000000000002,YES
0.7507,NO
1.0302,NO
1.04,NO
0.3237,NO
0.1775,NO
1.0112,NO
0.3397,NO
0.3557,NO
0.3956,NO
0.9693,NO
0.7045,NO
0.9722,NO
1.4577,NO
0.7548,NO
3.5208,YES
1.4302,NO
3.3964,YES
0.6638,NO
0.3858,NO
1.1281,YES
2.6832,YES
2.8559,YES
1.3644,YES
0.866,NO
0.3251,NO
1.0117,YES
0.5911,NO
1.2654,YES
0.2332,NO
0.595,NO
0.5472,NO
0.4541,NO
0.3564,NO
3.3585,YES
0.4322,NO
3.0108,YES
0.46,NO
3.1012,YES
0.2272,NO
0.2378,NO
1.3156,NO
0.2928,NO
1.1147,YES
0.4877,NO
1.0757,YES
1.7674,YES
2.3618,YES
1.1683,NO
1.2946,NO
0.7353,NO
0.621,NO
2.2228,YES
1.4329,YES
0.785,NO
0.8283,NO
0.6369,NO
0.3953,NO
0.7958,NO
0.7986,NO
0.4254,NO
1.7947,YES
0.6033,NO
2.3379,YES
0.6777,NO
1.5003,YES
0.8125,NO
0.2978,NO
0.4562,NO
0.551,NO
0.4677,NO
0.9985,NO
0.6998,NO
0.5035,NO
1.5022,NO
0.7499,NO
5.3219,YES
2.4149,YES
2.1411,YES
5.6757,YES
1.9086,NO
0.3737,NO
5.4174,YES
1.3374,NO
5.2813,YES
0.998,NO
1.5702,NO
1.8515,NO
0.5806,NO
0.5491,NO
2.1957,YES
0.6325,NO
1.2838,YES
1.0323,NO
2.1348,YES
0.8918,NO
1.1555,NO
2.2523,NO
1.0019,NO
5.8488,YES
2.251,NO
5.4957,YES
1.4548,NO
0.8932,NO
4.2716,YES
2.4178,YES
2.2355,YES
4.8221,YES
1.719,NO
0.402,NO
4.3711,YES
2.2766,NO
4.2591,YES
1.6679,NO
1.3701,NO
1.6525,NO
0.429,NO
0.7675,NO
2.0953,YES
0.5682,NO
1.3156,YES
1.1347,NO
1.7245,YES
1.6687,NO
2.2179,NO
2.4673,NO
1.9517,NO
4.7447,YES
2.8835,NO
4.1899,YES
1.6011,NO
0.8381,NO
3.9043,YES
1.5971,YES
1.4926,YES
4.0356,YES
1.4479,NO
0.6294,NO
3.6675,YES
1.4978,NO
3.6329,YES
1.3866,NO
1.1077,NO
1.4669,NO
0.2814,NO
0.6721,NO
1.8211,YES
0.6795,NO
1.0674,YES
0.884,NO
1.3013,YES
1.0274,NO
1.4819,NO
2.1803,NO
1.4271,NO
4.2682,YES
1.7955,NO
3.8361,YES
1.4353,NO
0.8568,NO
5.3799,YES
1.9243,YES
2.1838,YES
6.0016,YES
1.4749,NO
0.4842,NO
5.5229,YES
1.0834,NO
5.8141,YES
0.7165,NO
1.692,NO
2.318,NO
0.7406,NO
0.5897,NO
2.1416,YES
0.6035,NO
1.379,YES
1.2269,NO
1.5122,YES
0.6979,NO
1.0189,NO
1.9766,NO
0.7428,NO
6.3199,YES
1.5622,NO
5.3526,YES
0.4384,NO
0.3374,NO
1.2389,YES
2.4684,YES
3.0017,YES
1.2063,YES
0.8491,NO
0.1374,NO
0.7147,YES
0.5291,NO
1.2517,YES
0.3203,NO
0.563,NO
0.2731,NO
0.2523,NO
0.2906,NO
3.4654,YES
0.4051,NO
3.053,YES
0.38799999999999996,NO
2.9781,YES
0.3233,NO
0.2834,NO
1.2481,NO
0.4997,NO
1.0928,YES
0.5255,NO
1.0207,YES
1.2644,NO
0.6793,NO
2.6064,YES
3.3510000000000004,YES
3.8160000000000003,YES
2.8905,YES
1.4049,NO
0.5569,NO
2.0786,YES
1.4499,NO
2.3776,YES
1.1678,NO
0.8673,NO
1.1145,NO
0.3349,NO
0.6921,NO
4.4092,YES
0.7501,NO
3.8895,YES
0.7855,NO
3.7173,YES
0.8588,NO
1.1417,NO
2.2692,NO
1.1779,NO
2.8648,YES
1.3983,NO
2.2603,YES
0.8432,NO
0.4598,NO
1.1708,NO
0.9139,NO
1.0038,NO
0.9683,NO
0.6832,NO
0.3022,NO
1.9133,NO
0.6771,NO
1.0237,NO
0.3781,NO
1.8043,YES
1.736,YES
1.4332,YES
0.1894,NO
0.9189,NO
0.3833,NO
0.7414,NO
0.68,NO
0.6332,NO
0.2302,NO
0.4854,NO
0.7824,NO
0.3455,NO
1.4316,NO
0.5579999999999999,NO
0.7798,NO
1.7431,YES
2.0486,YES
0.8777,NO
1.0956,NO
0.6405,NO
0.5898,NO
1.5685,YES
1.3855,YES
0.8229,NO
0.8403,NO
0.369,NO
0.5293,NO
0.6894,NO
0.8079999999999999,NO
0.29,NO
1.2611,YES
0.6204,NO
2.0693,YES
0.4,NO
1.3042,YES
0.6728,NO
0.5972,NO
0.7372,NO
0.6347,NO
0.5798,NO
0.8694,NO
0.8486,NO
0.6445,NO
0.8953,NO
0.3265,NO
1.9228,YES
3.2214,YES
3.8574,YES
2.309,YES
0.871,NO
0.2946,NO
1.9055,YES
0.9453,NO
1.9867,YES
0.6586,NO
1.0099,NO
0.9575,NO
0.564,NO
0.268,NO
4.3818,YES
0.3113,NO
3.6889999999999996,YES
0.4934,NO
3.677,YES
0.4936,NO
0.7673,NO
1.9885,NO
0.7237,NO
2.2646,YES
0.7928,NO
1.9434,YES
2.0995,YES
2.6871,YES
1.0256,NO
1.3693,NO
1.0545,NO
0.6759999999999999,NO
2.3208,YES
1.7683,YES
0.8370000000000001,NO
0.8328,NO
0.5289,NO
0.4026,NO
1.0681,NO
1.2077,NO
0.6488,NO
1.8747,YES
1.1302,NO
2.6086,YES
0.8436,NO
1.735,YES
0.9547,NO
0.2986,NO
0.5655,NO
0.6292,NO
0.4273,NO
1.0986,NO
0.5321,NO
0.5475,NO
1.1192,NO
0.7132,NO
1.0321,NO
1.7575,NO
1.3861,NO
1.3331,NO
1.2325,NO
0.3704,NO
1.2881,NO
2.1812,YES
0.7959,NO
1.3578,YES
0.5049,NO
0.5609,NO
0.2504,NO
0.7627,NO
1.155,NO
0.4975,NO
1.1188,NO
0.5592,NO
1.2896,NO
1.8558,YES
2.2662,YES
2.0193,YES
1.9674,YES
1.1842,NO
2.3343,YES
1.3344,NO
2.0386,YES
2.2069,YES
0.6904,NO
0.9537,NO
0.5272,NO
0.4496,NO
1.7621,YES
1.9231,YES
0.6978,NO
0.6469,NO
0.5136,NO
0.2453,NO
0.8121,NO
1.0848,NO
0.4709,NO
1.5005,YES
0.4551,NO
2.0305,YES
0.49700000000000005,NO
1.3863,YES
0.3971,NO
0.2186,NO
0.3244,NO
0.3105,NO
0.3504,NO
0.785,NO
0.3845,NO
0.4585,NO
1.4743,NO
0.6917,NO
1.4633,NO
1.5483,NO
1.2306,NO
1.7748,NO
0.7601,NO
0.6448,NO
2.1494,NO
2.3132,YES
0.7557,NO
1.8379,YES
1.0108,NO
1.3644,NO
0.7647,NO
0.4533,NO
1.2358,NO
0.5303,NO
0.643,NO
0.7547,NO
1.126,NO
1.8164,YES
2.4322,YES
2.0886,YES
1.9565,YES
1.6697,NO
2.5875,YES
1.5312,NO
