50Traced_NONETRACED_MAX_SINGLE_LSA_49_MAX,Associated
0.4039,NO
0.2093,NO
0.3133,NO
0.6593,NO
0.3283,NO
0.3384,NO
0.6773,NO
0.2344,NO
0.2093,NO
0.2216,NO
1.0,YES
0.7077,NO
1.0,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.2093,NO
0.4413,NO
0.2886,NO
0.4413,NO
0.2508,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3119,NO
1.0,YES
0.4413,NO
0.1812,NO
0.2365,NO
0.2898,NO
0.2886,NO
0.3369,NO
0.2977,NO
0.1812,NO
0.0806,NO
0.1421,NO
1.0,YES
0.311,NO
1.0,YES
0.2593,NO
0.2593,NO
0.2593,NO
0.1812,NO
0.21899999999999997,NO
0.2179,NO
0.1949,NO
0.1867,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1753,NO
0.755,YES
0.099,NO
0.1158,NO
0.2607,NO
1.0,YES
0.4964,YES
0.5116,YES
0.8963,YES
0.3986,NO
0.1065,NO
1.0,YES
0.7244,NO
0.9534,YES
0.196,NO
0.5579,NO
0.441,NO
0.441,NO
0.0902,NO
0.6673,YES
0.0875,NO
0.6673,YES
0.2129,NO
0.3571,YES
0.4243,NO
0.4261,NO
0.7244,NO
0.7244,NO
1.0,YES
0.7244,NO
1.0,YES
0.1799,NO
0.3233,NO
1.0,YES
0.2646,NO
0.6811,NO
1.0,YES
0.3051,NO
0.1097,NO
1.0,YES
0.2219,NO
0.8915,YES
0.1528,NO
0.4424,NO
0.4246,NO
0.3385,NO
0.171,NO
0.5293,NO
0.1398,NO
0.6811,NO
0.1533,NO
0.4971,NO
0.2695,NO
0.2365,NO
0.5719,NO
0.3693,NO
0.8926,YES
0.5388,NO
1.0,YES
0.1425,NO
0.2248,NO
0.665,YES
1.0,YES
1.0,YES
1.0,YES
0.2374,NO
0.0996,NO
0.5022,YES
0.8778,NO
0.6283,YES
0.8445,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.0927,NO
1.0,YES
0.205,NO
1.0,YES
0.1985,NO
0.7299,YES
0.8445,NO
0.8445,NO
0.8778,NO
0.8778,NO
0.7068,YES
0.8778,NO
1.0,YES
0.1636,NO
0.2005,NO
1.0,YES
0.3813,NO
0.6479,NO
0.6763,YES
0.3184,NO
0.153,NO
1.0,YES
0.6038,NO
1.0,YES
0.2362,NO
0.5579,NO
0.2797,NO
0.2479,NO
0.1775,NO
0.5126,NO
0.1654,NO
0.6479,NO
0.1871,NO
0.4729,NO
0.3581,NO
0.3927,NO
0.6038,NO
0.6038,NO
1.0,YES
0.6038,NO
1.0,YES
0.2203,NO
0.2956,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.3191,NO
0.2091,NO
0.5022,YES
0.2895,NO
0.6283,YES
0.4207,NO
0.7871,NO
0.7871,NO
0.7871,NO
0.2203,NO
1.0,YES
0.2009,NO
1.0,YES
0.2833,NO
1.0,YES
0.2878,NO
0.4207,NO
0.5265,NO
0.4207,NO
0.7068,YES
0.4518,NO
1.0,YES
1.0,YES
0.345,YES
0.3988,NO
0.3683,NO
0.3796,NO
0.4952,NO
1.0,YES
1.0,YES
0.3722,NO
0.2805,NO
0.3868,NO
0.4076,NO
0.6218,NO
0.6218,NO
0.6218,NO
1.0,YES
0.4952,NO
1.0,YES
0.4952,NO
1.0,YES
0.2458,NO
0.2112,NO
0.4076,NO
0.2607,NO
0.4076,NO
0.4057,NO
0.4076,NO
0.4952,NO
0.1425,NO
0.3233,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.2984,NO
0.1206,NO
1.0,YES
0.4834,NO
0.9932,YES
0.1361,NO
0.5579,NO
0.5147,NO
0.5147,NO
0.11699999999999999,NO
1.0,YES
0.0896,NO
1.0,YES
0.1957,NO
0.4963,YES
0.2831,NO
0.2843,NO
0.5719,NO
0.4834,NO
1.0,YES
0.5757,NO
1.0,YES
0.2339,NO
0.3233,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.2984,NO
0.2339,NO
1.0,YES
0.7974,NO
0.9534,YES
0.2157,NO
0.5579,NO
0.4246,NO
0.3659,NO
0.2339,NO
1.0,YES
0.2247,NO
1.0,YES
0.2273,NO
0.4963,YES
0.467,NO
0.469,NO
0.7974,NO
0.7974,NO
1.0,YES
0.7974,NO
1.0,YES
0.1425,NO
0.3233,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.3986,NO
0.1622,NO
1.0,YES
0.679,NO
0.9534,YES
0.1837,NO
0.5579,NO
0.2454,NO
0.217,NO
0.2034,NO
1.0,YES
0.1975,NO
1.0,YES
0.1871,NO
0.4963,YES
0.3977,NO
0.3994,NO
0.679,NO
0.679,NO
1.0,YES
0.679,NO
1.0,YES
0.1214,NO
0.3044,NO
1.0,YES
0.4235,YES
0.4724,YES
1.0,YES
0.3986,NO
0.1215,NO
1.0,YES
0.4433,NO
1.0,YES
0.1361,NO
0.5374,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.11699999999999999,NO
0.5693,YES
0.1016,NO
0.5693,YES
0.1802,NO
0.3448,YES
0.2597,NO
0.2608,NO
0.48100000000000004,NO
0.4433,NO
1.0,YES
0.6789,NO
1.0,YES
0.1709,NO
0.1914,NO
0.368,YES
1.0,YES
1.0,YES
0.6711,YES
0.1658,NO
0.0621,NO
0.337,YES
0.5159,NO
0.5679,YES
0.4755,NO
0.4862,NO
0.4862,NO
0.4862,NO
0.1698,NO
1.0,YES
0.1763,NO
1.0,YES
0.175,NO
1.0,YES
0.4983,NO
0.5464,NO
0.6109,NO
0.6109,NO
0.4743,YES
0.6109,NO
0.6711,YES
0.1352,NO
0.1672,NO
0.505,YES
0.8229,YES
1.0,YES
0.7440000000000001,YES
0.1364,NO
0.1131,NO
0.4912,YES
0.3871,NO
0.5679,YES
0.2466,NO
0.2096,NO
0.2493,NO
0.2331,NO
0.1825,NO
0.8645,YES
0.1772,NO
1.0,YES
0.1146,NO
1.0,YES
0.3739,NO
0.41,NO
0.4726,NO
0.4584,NO
0.5259,YES
0.4584,NO
0.7440000000000001,YES
0.2552,NO
0.4212,NO
0.3914,NO
0.3776,NO
0.3776,NO
0.3914,NO
0.4548,NO
0.2552,NO
0.5987,NO
0.2128,NO
0.4141,NO
0.3073,NO
1.0,YES
1.0,YES
1.0,YES
0.2552,NO
0.3776,NO
0.2526,NO
0.3776,NO
0.3802,NO
0.2417,NO
0.2128,NO
0.3073,NO
0.2239,NO
0.3146,NO
0.4344,NO
0.3073,NO
0.4344,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.1656,NO
1.0,YES
0.9202,YES
0.1931,NO
0.2238,NO
0.132,NO
0.3252,NO
0.3226,NO
0.3226,NO
0.3226,NO
1.0,YES
0.0957,NO
1.0,YES
0.0403,NO
1.0,YES
0.0877,NO
0.1685,NO
0.3252,NO
0.1354,NO
0.3252,NO
0.1763,NO
0.3252,NO
0.0894,NO
0.1584,NO
0.1793,NO
0.425,YES
1.0,YES
1.0,YES
0.7752,YES
0.1936,NO
0.0592,NO
0.3893,YES
0.3019,NO
0.48700000000000004,YES
0.22399999999999998,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.0767,NO
1.0,YES
0.0871,NO
1.0,YES
0.1618,NO
1.0,YES
0.3405,NO
0.1177,NO
0.4081,NO
0.2563,NO
0.5479,YES
0.3739,NO
0.7752,YES
1.0,YES
1.0,YES
0.3473,NO
0.2137,NO
0.2137,NO
0.3139,NO
1.0,YES
0.9740000000000001,YES
0.1796,NO
0.1017,NO
0.2501,NO
0.1058,NO
0.3324,NO
0.3324,NO
0.3324,NO
1.0,YES
0.2088,NO
1.0,YES
0.1642,NO
1.0,YES
0.1366,NO
0.0621,NO
0.1164,NO
0.1607,NO
0.1046,NO
0.33399999999999996,NO
0.1818,NO
0.2094,NO
0.267,NO
0.3133,NO
0.6593,NO
0.2168,NO
0.3369,NO
0.6773,NO
0.2344,NO
0.2605,NO
0.3377,NO
1.0,YES
0.7077,NO
1.0,YES
0.564,NO
0.564,NO
0.564,NO
0.2831,NO
0.2942,NO
0.2886,NO
0.1991,NO
0.2831,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.1991,NO
1.0,YES
1.0,YES
0.2823,NO
0.1897,NO
0.1897,NO
0.2289,NO
1.0,YES
1.0,YES
0.115,NO
0.153,NO
0.1464,NO
0.2223,NO
0.257,NO
0.257,NO
0.257,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
1.0,YES
0.1141,NO
0.1431,NO
0.2223,NO
0.1431,NO
0.2223,NO
0.1955,NO
0.2223,NO
0.2289,NO
0.2677,NO
0.2677,NO
0.6593,NO
0.2254,NO
0.2874,NO
0.6773,NO
0.2677,NO
0.263,NO
0.2325,NO
1.0,YES
0.7077,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.2677,NO
0.2942,NO
0.2526,NO
0.2598,NO
0.2556,NO
0.3295,NO
0.5857,YES
1.0,YES
1.0,YES
1.0,YES
0.1937,NO
1.0,YES
0.2598,NO
