50Traced_NONETRACED_SUM_SINGLE_LSA_73_MAX,Associated
0.7211,NO
0.0632,NO
1.0732,YES
1.273,NO
1.2505,YES
1.5133,NO
0.5612,NO
1.2753,NO
0.9129999999999999,NO
0.3958,NO
4.7465,YES
0.3251,NO
4.5218,YES
0.8597,NO
3.8798,YES
1.4897,NO
1.6715,NO
1.6142,NO
1.16,NO
1.2116,YES
1.2122,NO
1.092,YES
0.8079,NO
0.9872,NO
2.4491,YES
4.8793,YES
3.8737,YES
2.6411,YES
0.95,NO
0.2043,NO
2.3819,YES
0.7083,NO
2.551,YES
0.919,NO
0.5291,NO
1.1649,NO
0.9767,NO
0.3879,NO
4.7666,YES
0.3628,NO
4.6609,YES
1.0354,NO
3.6236,YES
1.3212,NO
1.3588,NO
1.2888,NO
0.9196,NO
2.5683,YES
1.5653,NO
2.7524,YES
0.8995,NO
1.219,NO
2.2455,NO
1.0556,NO
0.7958,NO
1.7095,NO
0.8196,NO
0.5148,NO
2.1572,NO
0.4865,NO
1.6172,NO
0.1879,NO
2.2018,YES
2.4232,YES
2.3567,YES
0.0812,NO
1.2328,NO
0.3907,NO
0.9071,NO
1.4992,NO
0.5272,NO
0.7289,NO
0.7099,NO
0.858,NO
0.9116,NO
1.7272,NO
1.3723,NO
2.3337,NO
2.4955,YES
2.6305,YES
0.49700000000000005,NO
0.7552,NO
0.5695,NO
0.1388,NO
1.6274,YES
1.4006,YES
0.3855,NO
0.604,NO
0.1747,NO
0.5449,NO
0.6623,NO
1.0643,NO
0.8455,NO
1.3855,YES
0.7115,NO
2.4258,YES
0.5865,NO
2.7433,YES
0.5371,NO
0.4826,NO
0.6237,NO
0.6747,NO
0.7758,NO
0.2318,NO
0.4714,NO
0.3659,NO
0.4578,NO
0.6516,NO
1.6781,YES
4.758,YES
3.8947,YES
1.5305,YES
0.71,NO
0.1317,NO
1.3262,YES
0.3764,NO
1.655,YES
0.5714,NO
0.5524,NO
1.1588,NO
0.8166,NO
0.214,NO
4.6711,YES
0.2253,NO
4.3299,YES
0.807,NO
3.7557,YES
0.8799,NO
0.958,NO
1.1049,NO
0.3764,NO
1.8238,YES
0.8314,NO
1.6921,YES
2.3874,YES
2.4213,YES
0.8565,NO
0.8953,NO
0.7525,NO
0.7529,NO
1.0341,YES
1.9498,YES
0.539,NO
0.5351,NO
0.7218,NO
0.4716,NO
0.1741,NO
0.5252,NO
0.1555,NO
0.8079,YES
0.8057,NO
2.3969,YES
0.7604,NO
2.7156,YES
0.6115,NO
0.5972,NO
0.6344,NO
0.7091,NO
0.6927,NO
0.9774,NO
0.6061,NO
0.7687,NO
0.503,NO
0.4397,NO
0.4658,NO
0.8634,NO
0.7791,NO
0.45299999999999996,NO
0.9307,NO
0.1191,NO
0.9562,NO
2.6468,YES
0.6347,NO
2.2052,YES
0.6515,NO
1.1194,NO
0.7525,NO
0.2439,NO
1.0293,NO
0.2892,NO
0.778,NO
0.7041,NO
0.7468,NO
2.2487,YES
2.4567,YES
2.8522,YES
2.9872,YES
0.4937,NO
1.9171,YES
0.6452,NO
3.1045,YES
3.2562,YES
0.7206,NO
0.985,NO
0.7215,NO
0.4046,NO
1.7807,YES
2.0029,YES
0.4844,NO
0.5326,NO
0.37799999999999995,NO
0.4651,NO
0.5763,NO
1.0446,NO
0.7371,NO
1.5064,YES
0.9264,NO
3.0434,YES
0.7863,NO
3.4852,YES
0.6528,NO
0.52,NO
0.6069,NO
0.5347,NO
0.6909,NO
0.5941,NO
0.4922,NO
0.6464,NO
0.5674,NO
0.7044,NO
0.6482,NO
1.022,NO
0.7832,NO
0.4681,NO
1.2013,NO
0.1842,NO
1.234,NO
2.4872,YES
1.1993,NO
1.6109,YES
0.9499,NO
1.5103,NO
0.9384,NO
0.3366,NO
1.192,NO
0.4152,NO
1.101,NO
1.0179,NO
0.4348,NO
1.7214,YES
1.7864,YES
2.6063,YES
2.5393,YES
0.5469,NO
1.9466,YES
0.6532,NO
