50Traced_NONETRACED_MAX_SINGLE_VSM_81_MEDIAN,Associated
1.0,YES
0.4988,NO
1.0,YES
0.4834,NO
0.3721,NO
0.5719,NO
0.3693,NO
1.0,YES
0.5388,NO
1.0,YES
0.2339,NO
0.3233,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.2995,NO
0.2339,NO
1.0,YES
0.7974,NO
1.0,YES
0.4814,NO
0.4544,NO
0.36700000000000005,NO
0.2972,NO
0.1486,NO
0.7517,YES
0.2339,NO
1.0,YES
0.4988,NO
1.0,YES
0.7974,NO
0.4814,NO
0.7974,NO
0.4814,NO
1.0,YES
0.7974,NO
1.0,YES
0.1422,NO
0.3233,NO
1.0,YES
0.4102,YES
0.4228,YES
1.0,YES
0.2276,NO
0.1622,NO
1.0,YES
0.1127,NO
1.0,YES
0.1361,NO
0.4503,NO
0.36700000000000005,NO
0.2972,NO
0.2557,NO
0.5205,YES
0.2282,NO
0.5515,YES
0.3901,NO
0.5515,YES
0.2054,NO
0.2365,NO
0.6965,NO
0.3693,NO
1.0,YES
0.5388,NO
1.0,YES
0.1526,NO
0.3233,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.2995,NO
0.134,NO
1.0,YES
0.4433,NO
1.0,YES
0.1607,NO
0.5374,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.2557,NO
0.7517,YES
0.2282,NO
1.0,YES
0.4988,NO
1.0,YES
0.4433,NO
0.3721,NO
0.6965,NO
0.3693,NO
1.0,YES
0.5388,NO
1.0,YES
0.1425,NO
0.2054,NO
0.5483,YES
0.9338,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
1.0,YES
0.2819,NO
1.0,YES
0.2091,NO
0.4875,NO
0.4875,NO
0.4875,NO
0.1698,NO
0.9773,YES
0.1648,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.4267,NO
0.2796,NO
0.2304,NO
1.0,YES
0.2673,NO
0.5859,YES
0.1201,NO
0.1855,NO
0.5865,YES
1.0,YES
1.0,YES
0.7440000000000001,YES
0.2229,NO
0.0994,NO
0.7440000000000001,YES
0.4584,NO
0.7440000000000001,YES
0.4584,NO
0.2807,NO
0.1873,NO
0.1857,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.3711,NO
1.0,YES
0.4584,NO
0.457,NO
0.4726,NO
0.2464,NO
0.7440000000000001,YES
0.4518,NO
0.5127,YES
0.2581,NO
0.3926,NO
0.4344,NO
0.2921,NO
0.3169,NO
0.4344,NO
0.243,NO
0.2526,NO
0.4344,NO
0.1291,NO
0.4344,NO
0.1052,NO
1.0,YES
1.0,YES
1.0,YES
0.2526,NO
0.3108,NO
0.2526,NO
0.3451,NO
0.2526,NO
0.3451,NO
0.15,NO
0.2552,NO
0.1304,NO
0.2932,NO
0.4344,NO
0.272,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1333,NO
0.1656,NO
1.0,YES
1.0,YES
0.1763,NO
0.1519,NO
0.2116,NO
0.1784,NO
0.3226,NO
0.3226,NO
0.3226,NO
1.0,YES
0.1333,NO
1.0,YES
0.1004,NO
1.0,YES
0.0877,NO
0.1441,NO
0.1441,NO
0.1474,NO
0.1441,NO
0.2116,NO
0.1441,NO
0.2122,NO
0.1425,NO
0.1297,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
1.0,YES
0.3019,NO
1.0,YES
0.22399999999999998,NO
0.1977,NO
0.1778,NO
0.2176,NO
0.0767,NO
1.0,YES
0.0665,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.457,NO
0.3911,NO
0.2039,NO
1.0,YES
0.3739,NO
0.5859,YES
1.0,YES
0.9740000000000001,YES
0.3473,NO
0.2287,NO
0.2357,NO
0.3139,NO
0.9740000000000001,YES
1.0,YES
0.33399999999999996,NO
0.1844,NO
0.33399999999999996,NO
0.1058,NO
0.3489,NO
0.3489,NO
0.3489,NO
1.0,YES
0.2311,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
0.1844,NO
0.1844,NO
0.1844,NO
0.1844,NO
0.33399999999999996,NO
0.1844,NO
0.2295,NO
0.2057,NO
0.3133,NO
0.6593,NO
0.3895,NO
0.2874,NO
0.3464,NO
0.1963,NO
0.0869,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.564,NO
0.564,NO
0.564,NO
0.1414,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.2508,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.371,NO
1.0,YES
1.0,YES
0.2823,NO
0.1748,NO
0.1897,NO
0.1202,NO
1.0,YES
1.0,YES
0.0947,NO
0.2223,NO
0.1631,NO
0.2223,NO
0.257,NO
0.257,NO
0.257,NO
1.0,YES
0.1854,NO
1.0,YES
0.1458,NO
1.0,YES
0.1141,NO
0.1431,NO
0.2223,NO
0.1431,NO
0.2223,NO
0.1631,NO
0.2223,NO
0.0992,NO
0.263,NO
0.3133,NO
0.2904,NO
0.3895,NO
0.2254,NO
0.4563,NO
0.2677,NO
0.2677,NO
0.4855,NO
1.0,YES
0.4855,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.2677,NO
0.5985,NO
0.2886,NO
0.1732,NO
0.2677,NO
0.1356,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.2574,NO
