50Traced_NONETRACED_MAX_MULTI_VSM_29_MEDIAN,Associated
0.1963,NO
0.1382,NO
0.1963,NO
0.1816,NO
0.2363,NO
0.2463,NO
0.2363,NO
0.1227,NO
0.3341,NO
0.1836,NO
0.3341,NO
1.0,YES
0.408,YES
0.3151,NO
0.2576,NO
0.102,NO
0.0916,NO
1.0,YES
1.0,YES
0.1144,NO
0.1519,NO
0.1035,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
1.0,YES
0.2044,NO
0.904,YES
0.14,NO
1.0,YES
0.1256,NO
0.1206,NO
0.2104,NO
0.1522,NO
0.0948,NO
0.228,NO
0.1724,NO
0.1035,NO
0.3229,NO
0.07200000000000001,NO
0.6207,YES
1.0,YES
0.5827,YES
0.3961,YES
0.3189,NO
0.1035,NO
0.6207,YES
0.15,NO
0.3713,YES
0.1729,NO
0.2531,NO
0.42,NO
0.1805,NO
0.1526,NO
1.0,YES
0.138,NO
1.0,YES
0.1064,NO
0.7878,YES
0.2467,NO
0.2867,NO
0.2927,NO
0.1383,NO
0.6207,YES
0.2869,NO
0.6207,YES
1.0,YES
1.0,YES
0.3473,NO
0.2044,NO
0.1537,NO
0.2387,NO
1.0,YES
1.0,YES
0.275,NO
0.1017,NO
0.1288,NO
0.1058,NO
0.1741,NO
0.3144,NO
0.132,NO
1.0,YES
0.2278,NO
1.0,YES
0.275,NO
1.0,YES
0.1249,NO
0.0926,NO
0.1677,NO
0.1266,NO
0.0726,NO
0.275,NO
0.1374,NO
0.275,NO
0.3496,NO
0.2425,NO
0.2269,NO
0.4029,NO
0.2813,NO
0.6333,NO
0.4164,NO
0.2425,NO
0.4753,NO
0.6940000000000001,YES
0.1598,NO
1.0,YES
0.3627,NO
0.3627,NO
0.3627,NO
0.2582,NO
0.282,NO
0.2425,NO
0.3844,NO
0.2425,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.2351,NO
1.0,YES
0.3251,NO
1.0,YES
1.0,YES
0.3151,NO
0.2576,NO
0.1473,NO
0.2387,NO
1.0,YES
1.0,YES
0.2067,NO
0.1388,NO
0.1546,NO
0.1102,NO
0.1665,NO
0.3144,NO
0.1463,NO
1.0,YES
0.2278,NO
1.0,YES
0.2067,NO
1.0,YES
0.1025,NO
0.1152,NO
0.1718,NO
0.1522,NO
0.1388,NO
0.2067,NO
0.1408,NO
0.2067,NO
0.3496,NO
0.0731,NO
0.2676,NO
0.4029,NO
0.2813,NO
0.6333,NO
0.4164,NO
0.1098,NO
0.4753,NO
0.6940000000000001,YES
0.26,NO
1.0,YES
0.3601,NO
0.3601,NO
0.3601,NO
0.1944,NO
0.1819,NO
0.0862,NO
0.3844,NO
0.2286,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.3095,NO
1.0,YES
0.414,NO
