50Traced_NONETRACED_SUM_SINGLE_VSM_84_MEDIAN,Associated
0.7837,NO
0.7659,NO
1.0368,NO
1.0017,YES
0.7136,NO
0.9288,YES
0.2833,NO
0.2512,NO
1.0479,NO
0.19,NO
0.3804,NO
1.7873,NO
1.295,NO
0.3431,NO
1.8658,NO
2.371,YES
1.3307,NO
1.7283,YES
0.9953,NO
0.8322,NO
0.5329,NO
0.5041,NO
0.5527,NO
0.4319,NO
1.0759,NO
0.7797,NO
1.054,NO
1.8375,YES
2.4411,YES
3.1708,YES
2.6744,YES
1.0751,NO
1.7562,YES
1.1844,NO
0.3797,NO
0.6963,NO
0.9582,NO
0.9420000000000001,NO
1.2495,NO
2.248,NO
1.1746,NO
0.2215,NO
1.655,NO
3.8089999999999997,YES
1.0831,NO
2.9344,YES
0.6944,NO
0.6783,NO
0.1345,NO
0.6949,NO
1.2234,NO
0.3798,NO
2.0346,NO
0.6529,NO
1.8364,NO
3.0505,YES
3.5583,YES
4.0286,YES
3.5835,YES
1.0616,NO
2.9466,YES
1.2923,NO
0.7291,NO
0.7039,NO
0.9933,NO
0.5424,NO
0.7599,NO
2.0205,NO
1.545,NO
0.3971,NO
1.685,NO
3.3931,YES
1.0502,NO
2.5754,YES
0.8301,NO
0.8184,NO
0.3717,NO
0.9185,NO
0.9207,NO
0.688,NO
1.3826,NO
1.0648,NO
1.365,NO
2.7873,YES
3.4062,YES
3.8667,YES
3.123,YES
1.0573,NO
2.4385,YES
1.234,NO
0.4456,NO
0.6175,NO
0.7855,NO
0.9059,NO
1.0455,NO
1.7109999999999999,NO
1.2285,NO
0.0683,NO
1.4504,NO
3.5941,YES
0.6201,NO
2.6603,YES
1.0372,NO
0.9824,NO
0.5639,NO
0.7428,NO
0.8978,NO
0.3604,NO
1.5989,NO
0.8351,NO
1.7701,NO
2.8056,YES
3.4812,YES
3.8433,YES
3.3945,YES
0.5209,NO
2.5794,YES
0.8274,NO
0.6447,NO
1.3726,NO
4.9245,YES
1.0472,YES
1.4384,YES
5.8473,YES
1.5255,NO
0.5183,NO
6.3419,YES
0.53,NO
5.8383,YES
0.5348,NO
1.3621,NO
1.4731,NO
0.9783,NO
1.0081,NO
2.4272,YES
0.7587,NO
2.8137,YES
1.6584,NO
1.9183,YES
0.5269,NO
0.4855,NO
2.0385,NO
0.9984,NO
5.3472,YES
1.15,NO
5.0572,YES
0.2749,NO
0.8413,NO
2.9834,YES
1.1944,NO
1.5981,NO
4.5844,YES
1.0624,NO
0.1475,NO
4.3073,YES
1.0734,NO
4.1377,YES
0.8032,NO
0.7805,NO
0.9656,NO
0.3432,NO
0.4697,NO
2.5845,NO
0.4349,NO
2.6774,NO
0.5855,NO
1.9246,NO
1.1018,NO
1.2031,NO
2.0174,NO
1.0388,NO
3.5805,YES
2.2105,NO
3.6255,YES
0.6816,NO
0.6501,NO
2.5988,YES
3.7821,YES
4.1148,YES
4.8215,YES
1.5428,NO
0.2539,NO
4.9807,YES
2.3124,NO
3.7797,YES
1.215,NO
1.8335,NO
1.4936,NO
1.4671,NO
0.813,NO
5.0049,YES
0.5794,NO
4.8673,YES
1.8880000000000001,NO
5.2007,YES
1.9995,NO
2.414,NO
3.3259,NO
2.1946,NO
3.0978,YES
2.3251,NO
2.9696,YES
0.3125,NO
1.1426,NO
4.1384,YES
0.9703,NO
1.6679,NO
5.5562,YES
1.0133,NO
0.2743,NO
5.6725,YES
0.8881,NO
5.2794,YES
0.5182,NO
0.9271,NO
0.9309999999999999,NO
0.47700000000000004,NO
0.4664,NO
2.7034,NO
0.406,NO
3.2617,NO
0.7558,NO
2.1469,NO
0.8199,NO
0.9503,NO
2.3396,NO
1.3067,NO
4.4576,YES
1.9178,NO
4.6432,YES
0.7572,NO
0.4277,NO
1.6992,YES
4.1598,YES
4.0037,YES
3.0177,YES
0.9965,NO
0.2516,NO
3.2789,YES
0.8434,NO
2.4159,YES
1.0302,NO
1.3479,NO
1.3158,NO
1.1520000000000001,NO
0.521,NO
4.7413,YES
0.483,NO
4.5278,YES
1.5138,NO
4.9163,YES
0.6855,NO
1.0378,NO
1.3631,NO
1.2144,NO
2.011,YES
0.995,NO
1.9225,YES
3.1638,YES
2.2023,YES
1.5215,NO
0.6793,NO
0.485,NO
1.3185,NO
3.5389,YES
1.9536,YES
1.5825,NO
1.0638,NO
0.9291,NO
0.9166,NO
0.8644,NO
0.9156,NO
0.9195,NO
3.1022,YES
0.8104,NO
3.0302,YES
0.9407,NO
3.2999,YES
0.8823,NO
0.8553,NO
1.4099,NO
1.5655,NO
1.0379,NO
1.1825,NO
0.7453,NO
0.9523,NO
0.3431,NO
1.3846,NO
4.6213,YES
1.3695,YES
1.9326,YES
5.5575,YES
1.0193,NO
0.3304,NO
6.0582,YES
0.7064,NO
5.8187,YES
0.7773,NO
1.3707,NO
1.7191,NO
1.0924,NO
0.5121,NO
3.1002,YES
0.38799999999999996,NO
3.4627,YES
0.9583,NO
2.3842,YES
0.7544,NO
0.8369,NO
2.0258,NO
1.2097,NO
4.7544,YES
1.7325,NO
5.0166,YES
0.3641,NO
1.3801,NO
4.9964,YES
0.9893,YES
1.3222,YES
6.4672,YES
1.1171,NO
0.23399999999999999,NO
6.6109,YES
1.2425,NO
5.8354,YES
0.711,NO
1.015,NO
1.2183,NO
0.5373,NO
0.5299,NO
2.5436,YES
0.4063,NO
3.253,YES
1.0317,NO
1.974,YES
0.8622,NO
1.121,NO
2.3628,NO
1.5019,NO
5.3255,YES
1.9046,NO
5.1819,YES
0.516,NO
1.5843,NO
4.885,YES
1.6903,YES
2.3716,YES
6.9176,YES
1.5148,NO
0.3598,NO
6.8114,YES
1.6125,NO
6.1355,YES
1.1908,NO
1.0461,NO
1.1391,NO
0.5559,NO
0.9525,NO
3.3413,YES
0.6217,NO
4.1654,YES
1.3705,NO
3.1238,YES
1.4628,NO
1.5744,NO
3.3148,NO
2.0777,NO
5.4417,YES
2.6174,NO
5.5139,YES
0.4242,NO
1.4187,NO
4.6339,YES
1.3235,YES
1.9749,YES
5.8171,YES
0.6394,NO
0.2546,NO
6.0812,YES
0.4816,NO
5.8507,YES
0.5009,NO
0.8953,NO
1.246,NO
0.58,NO
0.382,NO
3.1877,YES
0.3292,NO
3.5728,YES
0.9318,NO
2.3086,YES
0.4652,NO
0.3849,NO
1.4577,NO
0.8489,NO
4.9665,YES
1.4274,NO
5.1616,YES
0.5337,NO
0.5308,NO
1.1276,YES
4.4628,YES
4.3937,YES
2.342,YES
0.6215,NO
0.0817,NO
2.2465,YES
1.3443,NO
1.621,YES
1.2038,NO
1.0033,NO
0.8272,NO
0.7703,NO
0.462,NO
4.754,YES
0.1648,NO
4.7371,YES
1.1715,NO
5.3463,YES
1.0452,NO
1.4175,NO
1.5374,NO
1.5347,NO
1.1052,YES
1.3373,NO
1.4682,YES
0.2868,NO
0.7902,NO
2.3931,YES
3.9802,YES
4.3179,YES
3.6854,YES
0.7383,NO
0.1412,NO
3.4973,YES
0.9861,NO
3.2713,YES
0.8885,NO
0.8303,NO
0.5216,NO
0.5748,NO
0.4506,NO
4.8595,YES
0.2682,NO
5.1059,YES
0.7595,NO
4.9414,YES
0.8242,NO
0.9028,NO
1.8567,NO
1.4004,NO
2.5676,YES
1.6688,NO
2.7106,YES
0.8427,NO
0.6084,NO
0.9420000000000001,NO
1.2641,NO
0.8525,NO
0.7847,NO
1.4867,NO
0.4556,NO
1.7455,NO
0.7262,NO
0.8353,NO
0.7346,NO
2.0985,YES
2.1156,YES
2.07,YES
0.7157,NO
1.1838,NO
0.6509,NO
1.0095,NO
1.4497,NO
1.3663,NO
0.5051,NO
1.2248,NO
1.0093,NO
0.9254,NO
0.5545,NO
0.4757,NO
0.445,NO
2.424,YES
1.4786,YES
0.8996,NO
0.5458,NO
0.5061,NO
0.6793,NO
2.6004,YES
1.3528,YES
0.6386,NO
0.3717,NO
0.5126,NO
0.4563,NO
0.1971,NO
0.2458,NO
0.2196,NO
2.4586,YES
0.5614,NO
2.4627,YES
0.6647,NO
2.5380000000000003,YES
0.6063,NO
0.2666,NO
0.3809,NO
0.5681,NO
0.4333,NO
0.7811,NO
0.2923,NO
0.4294,NO
0.4184,NO
0.5519,NO
1.8564,YES
4.0333,YES
4.2498,YES
3.2687,YES
0.7598,NO
0.14800000000000002,NO
3.1462,YES
0.7708,NO
2.7430000000000003,YES
0.4763,NO
0.8113,NO
0.311,NO
0.3787,NO
0.4323,NO
4.8383,YES
0.2837,NO
4.8535,YES
1.1674,NO
5.1672,YES
0.5391,NO
0.7642,NO
1.5099,NO
1.1907,NO
2.1506,YES
1.0793,NO
2.3,YES
2.3455,YES
1.3159999999999998,YES
0.5396,NO
0.1555,NO
0.0906,NO
0.4941,NO
2.5021,YES
1.9332,YES
0.3627,NO
0.4465,NO
0.225,NO
0.1755,NO
0.1741,NO
0.1373,NO
0.233,NO
2.4057,YES
0.0945,NO
2.3435,YES
0.1571,NO
2.3418,YES
0.1372,NO
0.3949,NO
0.5948,NO
0.5915,NO
0.2997,NO
0.4945,NO
0.3523,NO
0.2808,NO
0.6429,NO
0.4476,NO
0.7568,NO
0.9096,NO
0.7084,NO
1.3846,NO
1.7530000000000001,NO
0.3773,NO
1.59,NO
2.6867,YES
0.581,NO
2.2613,YES
1.4892,NO
1.5384,NO
1.1909,NO
0.8343,NO
0.7478,NO
0.6987,NO
1.3718,NO
1.0969,NO
1.4852,NO
2.0511,YES
2.9212,YES
3.1949,YES
2.9559,YES
0.5098,NO
2.1022,YES
0.4704,NO
3.1106,YES
2.0987,YES
1.0179,NO
0.5435,NO
0.4071,NO
0.7931,NO
3.3486,YES
2.0124,YES
0.9612,NO
0.4176,NO
0.5603,NO
0.2858,NO
0.7025,NO
0.7039,NO
0.7519,NO
3.1464,YES
0.5009,NO
3.0198,YES
0.5871,NO
3.3254,YES
0.6217,NO
0.3262,NO
0.6316,NO
0.5442,NO
0.376,NO
0.8087,NO
0.4214,NO
0.5459,NO
0.8056,NO
0.9788,NO
1.0715,NO
0.6338,NO
0.7637,NO
1.6931,NO
1.3562,NO
0.2976,NO
1.4821,NO
3.0576,YES
1.0795,NO
2.7443,YES
0.6655,NO
0.9694,NO
0.4844,NO
1.0759,NO
0.8461,NO
0.7014,NO
1.0362,NO
1.158,NO
1.2732,NO
2.6879,YES
3.0189,YES
3.5713,YES
2.7685,YES
1.0708,NO
2.0227,YES
1.3595,NO
