50Traced_NONETRACED_SUM_RAW_VSM_75_MEDIAN,Associated
0.1665,NO
0.1959,NO
0.1463,NO
1.8396,YES
0.0528,NO
1.5979,YES
0.2858,NO
1.7057,YES
0.14,NO
0.2188,NO
0.2752,NO
0.3071,NO
0.2377,NO
0.1427,NO
0.3487,NO
0.124,NO
0.23800000000000002,NO
0.3069,NO
0.8787,NO
0.3731,NO
0.3903,NO
0.3842,NO
0.7365,NO
0.3842,NO
0.4881,NO
2.5461,YES
0.5363,NO
1.7741,YES
0.5878,NO
0.7476,NO
0.2176,NO
0.4579,NO
0.3639,NO
0.5686,NO
0.5123,NO
0.547,NO
0.2296,NO
1.8497,YES
1.0517,YES
2.0218,YES
0.8826,YES
0.5253,NO
2.2565,YES
0.6978,NO
