50Traced_NONETRACED_SUM_MULTI_VSM_34_MAX,Associated
0.8909999999999999,NO
0.3207,NO
2.8872,YES
1.6932,NO
1.4342,NO
3.1562,YES
1.0547,NO
0.3316,NO
3.4533,YES
0.5616,NO
3.0354,YES
1.1244,NO
1.5476,NO
1.1683,NO
0.6892,NO
0.4955,NO
1.2769,NO
0.5821,NO
1.149,NO
0.3325,NO
1.5174,NO
1.2477,NO
0.9547,NO
2.4454,NO
0.9478,NO
3.8133,YES
1.0252,NO
3.9305,YES
0.7973,NO
0.2383,NO
1.6508,YES
3.3862,YES
2.6489999999999996,YES
2.2242,YES
1.1769,NO
0.2777,NO
2.2588,YES
1.0652,NO
1.3933,YES
1.3018,NO
1.9803,NO
1.4646,NO
0.9326,NO
0.4069,NO
2.8963,YES
0.3357,NO
2.5742,YES
0.1605,NO
3.0159,YES
1.5581,NO
1.6583,NO
1.6275,NO
1.5531,NO
2.6625,YES
1.6475,NO
2.1667,YES
0.8813,NO
0.2541,NO
3.51,YES
1.2493,NO
0.8446,NO
3.2248,YES
0.9364,NO
0.2875,NO
3.4747,YES
0.252,NO
3.4029,YES
0.5038,NO
0.9889,NO
0.6126,NO
0.4696,NO
0.5926,NO
0.8553,NO
0.6538,NO
0.6573,NO
0.5019,NO
1.3793,NO
0.7802,NO
0.5445,NO
2.4223,NO
0.2587,NO
3.8633,YES
1.2323,NO
4.4098,YES
1.0308,NO
0.3989,NO
0.7454,YES
3.4721,YES
2.3371,YES
1.1319,YES
1.0321,NO
0.4185,NO
1.0558,YES
0.6785,NO
0.4864,YES
0.40700000000000003,NO
0.5283,NO
0.4537,NO
0.1785,NO
0.4486,NO
3.1276,YES
0.5081,NO
2.6763,YES
0.315,NO
3.5124,YES
0.8532,NO
0.7916,NO
0.5619,NO
0.5409,NO
1.446,YES
1.1062,NO
1.0571,YES
1.8706,YES
1.8366,YES
0.9484,NO
1.182,NO
0.8675,NO
1.561,NO
1.7089,YES
1.4893,YES
1.1169,NO
0.8777,NO
0.5967,NO
0.6509999999999999,NO
1.3241,NO
1.2794,NO
0.8502,NO
0.8303,YES
1.0709,NO
1.992,YES
0.6605,NO
1.0759,YES
0.8322,NO
0.79,NO
1.1409,NO
0.8289,NO
0.915,NO
1.1505,NO
0.8068,NO
0.9762,NO
1.1539,NO
0.4225,NO
4.1113,YES
2.6063,YES
1.84,YES
4.607,YES
1.2722,NO
0.4534,NO
4.6535,YES
1.0369,NO
4.2666,YES
1.3935,NO
1.8038,NO
1.7111,NO
1.0589,NO
0.8585,NO
1.9732,YES
0.9898,NO
1.4108,YES
0.6456,NO
2.426,YES
1.7615,NO
1.5311,NO
3.3810000000000002,NO
1.3989,NO
5.204,YES
2.2533,NO
5.26,YES
1.2431,NO
0.6347,NO
4.0744,YES
2.8055,YES
1.8152,YES
5.2138,YES
1.661,NO
0.5989,NO
4.173,YES
1.9599,NO
4.4691,YES
2.0963,NO
1.5055,NO
1.5654,NO
0.8881,NO
0.9961,NO
2.3067,YES
1.1084,NO
1.3383,YES
0.8726,NO
2.3649,YES
2.2933,NO
2.3879,NO
3.9296,NO
2.4774,NO
5.2882,YES
3.3661,NO
5.215,YES
1.2531,NO
0.7182,NO
4.3253,YES
2.763,YES
2.1302,YES
4.7664,YES
1.7104,NO
0.6812,NO
4.1301,YES
1.4746,NO
4.0912,YES
1.5136,NO
1.6018,NO
1.3911,NO
0.7602,NO
1.0706,NO
2.2482,YES
1.1951,NO
1.6731,YES
0.8581,NO
2.8979,YES
1.7971,NO
1.6572,NO
3.4702,NO
1.6569,NO
5.153,YES
2.4753,NO
5.1322,YES
1.0324,NO
0.3368,NO
4.4379,YES
2.4378,YES
1.9612,YES
5.0133,YES
1.4938,NO
0.4273,NO
4.7651,YES
0.5866,NO
4.3848,YES
0.6807,NO
1.6194,NO
1.1377,NO
0.7755,NO
0.8248,NO
2.2673,YES
0.746,NO
1.3576,YES
0.5493,NO
2.5347,YES
1.3987,NO
0.6436,NO
2.8065,NO
0.5814,NO
5.2707,YES
1.2242,NO
5.8157,YES
0.9867,NO
0.4233,NO
1.0796,YES
3.1295,YES
2.1204,YES
1.2099,YES
1.0628,NO
0.4011,NO
1.1616,YES
0.8163,NO
0.7233,YES
0.623,NO
0.5589,NO
0.4467,NO
0.2523,NO
0.6143,NO
2.6095,YES
0.6515,NO
2.2179,YES
0.3337,NO
3.1043,YES
0.9581,NO
0.8045,NO
0.9752,NO
0.7831,NO
1.5618,YES
1.1227,NO
1.1792,YES
1.2544,NO
0.5111,NO
2.7899,YES
4.7329,YES
3.5651,YES
2.8252,YES
1.4333,NO
0.4749,NO
2.7001,YES
1.2962,NO
2.4143,YES
1.0282,NO
0.9932,NO
1.0775,NO
0.3055,NO
0.8132,NO
3.9789,YES
0.7249,NO
3.3685,YES
0.4095,NO
4.7191,YES
1.7988,NO
1.4679,NO
2.2333,NO
1.2473,NO
3.4721,YES
2.0299,NO
2.9755,YES
0.3652,NO
0.3255,NO
0.6946,NO
0.9624,NO
0.7564,NO
1.4036,NO
0.8051,NO
0.28600000000000003,NO
1.2017,NO
0.298,NO
0.6644,NO
0.4257,NO
1.8227,YES
1.9744,YES
1.7265,YES
0.2455,NO
0.6647,NO
0.3962,NO
0.5177,NO
0.1551,NO
0.44,NO
0.5766,NO
1.138,NO
0.7829999999999999,NO
0.5042,NO
0.5848,NO
0.7991,NO
1.1276,NO
1.7701,YES
1.7562,YES
0.3286,NO
1.2832,NO
0.4894,NO
0.922,NO
2.1339,YES
1.3386,YES
0.7004,NO
0.64,NO
0.5329999999999999,NO
0.637,NO
0.6274,NO
0.5302,NO
0.3264,NO
1.4119,YES
0.626,NO
2.3896,YES
0.5385,NO
1.3407,YES
0.7033,NO
0.6502,NO
0.7681,NO
0.7257,NO
0.7631,NO
0.6817,NO
1.0183,NO
0.5111,NO
1.1755,NO
0.47600000000000003,NO
2.3297,YES
5.008,YES
3.8891,YES
3.042,YES
1.8964,NO
0.4245,NO
2.7532,YES
1.0805,NO
1.8782,YES
0.8158,NO
1.4280000000000002,NO
1.375,NO
0.8584,NO
0.8361,NO
4.0352,YES
0.7162,NO
3.7929,YES
0.4022,NO
4.9674,YES
1.5303,NO
1.3474,NO
1.6886,NO
1.0337,NO
3.0356,YES
1.6969,NO
2.7975,YES
2.1275,YES
2.2649,YES
0.8394,NO
0.8463,NO
0.3758,NO
0.8615,NO
1.9797,YES
1.665,YES
0.7322,NO
0.4435,NO
0.7648,NO
0.5287,NO
0.6573,NO
0.6082,NO
0.1542,NO
1.5864,YES
0.3271,NO
2.8933,YES
0.3537,NO
1.6177,YES
0.447,NO
0.4906,NO
0.5525,NO
0.7986,NO
0.43,NO
1.0390000000000001,NO
0.6516,NO
0.638,NO
0.9542,NO
0.5796,NO
1.0263,NO
1.3195,NO
0.8845,NO
0.9653,NO
0.7025,NO
0.3241,NO
0.6957,NO
2.2105,YES
1.2506,NO
2.7568,YES
0.7969,NO
1.008,NO
0.2504,NO
0.7423,NO
1.1974,NO
0.8755,NO
0.9326,NO
0.4244,NO
1.0863,NO
1.9107,YES
2.8696,YES
2.7578,YES
2.9024,YES
1.7044,NO
3.0668,YES
0.8007,NO
2.3792,YES
2.4623,YES
0.5597,NO
0.8944,NO
0.3076,NO
0.9097,NO
2.2713,YES
1.8411,YES
0.6774,NO
0.6515,NO
0.4384,NO
0.5769,NO
0.7002,NO
0.6951,NO
0.3835,NO
1.5657,YES
0.284,NO
3.0823,YES
0.2403,NO
1.6813,YES
0.3569,NO
0.5311,NO
0.7357,NO
0.6875,NO
0.6751,NO
0.6738,NO
0.7432,NO
0.3776,NO
1.138,NO
0.7721,NO
1.3509,NO
1.6268,NO
0.7569,NO
1.801,NO
1.3473,NO
0.6448,NO
1.2302,NO
3.0496,YES
1.5808,NO
3.2558,YES
1.6703,NO
1.8786,NO
0.8629,NO
0.7021,NO
1.538,NO
0.9786,NO
0.7758,NO
0.5434,NO
1.0706,NO
2.6642,YES
3.9612,YES
3.8301,YES
3.9418,YES
2.1409,NO
4.2684,YES
1.7364,NO
