50Traced_NONETRACED_SUM_RAW_VSM_88_MEDIAN,Associated
0.2665,NO
0.6407,NO
2.2734,YES
0.4735,NO
2.5746,YES
0.1854,NO
0.4763,NO
0.1519,NO
0.204,NO
0.6733,NO
0.3366,NO
0.4902,NO
0.1488,NO
0.8234,NO
2.1313,YES
2.668,YES
1.5183,YES
2.1817,YES
0.7128,NO
2.3767,YES
0.4959,NO
0.6506,NO
0.1329,NO
0.8124,NO
0.7877,NO
0.5265,NO
0.5095,NO
0.6031,NO
0.1833,NO
0.9789,NO
2.2159999999999997,YES
0.5408,NO
2.4587,YES
0.2252,NO
0.3955,NO
0.2007,NO
0.3222,NO
0.5895,NO
0.3149,NO
0.3074,NO
0.2739,NO
0.8559,NO
2.6589,YES
2.2334,YES
1.0814,YES
1.598,YES
0.7806,NO
2.6551,YES
0.5912,NO
0.5742,NO
0.0859,NO
0.35600000000000004,NO
0.8624,NO
0.5133,NO
0.4128,NO
0.3983,NO
0.2724,NO
0.5673,NO
2.0765,YES
0.3302,NO
1.8551,YES
0.4677,NO
0.3766,NO
0.3869,NO
0.17,NO
0.5315,NO
0.3898,NO
0.2948,NO
0.1973,NO
0.6987,NO
2.4986,YES
2.4672,YES
0.9167,YES
1.5139,YES
0.4125,NO
2.5893,YES
0.2709,NO
0.4577,NO
0.1815,NO
1.7837,YES
1.1163,YES
0.9928,YES
2.1637,YES
0.5859,NO
0.2425,NO
3.5226,YES
0.7074,NO
1.9619,YES
0.5972,NO
0.7054,NO
0.8223,NO
0.2629,NO
0.299,NO
0.6516,YES
0.2345,NO
0.6703,YES
0.2743,NO
1.1694,YES
0.4583,NO
0.6995,NO
0.5997,NO
0.6682,NO
1.9093,YES
0.565,NO
2.4639,YES
0.3263,NO
0.1547,NO
1.0938,YES
0.5344,NO
0.4731,NO
1.6699,YES
0.4069,NO
0.2333,NO
2.1324,YES
0.4826,NO
0.6794,YES
0.4417,NO
0.6029,NO
0.5579999999999999,NO
0.2648,NO
0.171,NO
0.5173,NO
0.2147,NO
0.4748,NO
0.3006,NO
0.675,NO
0.2001,NO
0.2831,NO
0.5123,NO
0.33799999999999997,NO
0.9409,YES
0.3359,NO
0.9842,YES
0.4556,NO
0.2206,NO
1.0988,YES
2.6784,YES
3.0169,YES
0.922,YES
0.3362,NO
0.337,NO
1.7942,YES
0.4564,NO
1.2117,YES
0.4091,NO
0.7961,NO
0.8536,NO
0.4549,NO
0.3551,NO
1.2577,YES
0.4656,NO
1.0448,YES
0.5569,NO
2.8823,YES
0.4749,NO
0.4856,NO
0.2935,NO
0.5128,NO
1.2474,YES
0.7449,NO
1.2375,YES
0.3013,NO
0.1646,NO
0.8328,YES
0.5301,NO
0.6776,NO
0.4791,YES
0.2978,NO
0.1834,NO
1.1958,YES
0.456,NO
0.5291,YES
0.361,NO
0.2244,NO
0.3724,NO
0.1277,NO
0.1775,NO
0.3623,NO
0.1851,NO
0.3583,NO
0.1091,NO
0.7501,NO
0.2963,NO
0.4311,NO
0.3901,NO
0.4933,NO
1.6014,YES
0.6426,NO
0.7986,YES
0.2628,NO
0.0691,NO
0.4312,YES
1.5418,YES
1.7851,YES
0.3053,YES
0.245,NO
0.1966,NO
0.4719,YES
0.5427,NO
0.2949,YES
0.3326,NO
0.3487,NO
0.4086,NO
0.1785,NO
0.17,NO
0.8547,YES
0.2239,NO
0.5884,YES
0.3412,NO
1.6662,YES
0.3817,NO
0.3251,NO
0.2099,NO
0.2476,NO
0.3642,YES
0.5248,NO
0.3261,YES
0.5503,YES
0.0966,YES
0.5138,NO
0.4726,NO
0.3732,NO
0.5378,NO
0.5527,YES
0.5218,YES
0.7151,NO
0.2085,NO
0.4666,NO
0.2492,NO
0.2131,NO
0.1827,NO
0.1446,NO
0.3102,YES
0.2112,NO
0.5719,YES
0.2147,NO
0.6769,YES
0.4221,NO
0.2853,NO
0.2502,NO
0.1716,NO
0.2287,NO
0.4985,NO
0.2922,NO
0.6709,NO
0.5819,NO
0.2932,NO
3.6071,YES
1.5662,YES
1.4315,YES
2.5461,YES
0.8312,NO
0.3449,NO
4.4879,YES
0.8895,NO
2.3785,YES
0.8353,NO
0.4593,NO
0.7483,NO
0.3034,NO
0.2572,NO
0.9837,YES
0.2482,NO
1.0695,YES
0.3849,NO
1.8142,YES
0.7472,NO
0.5468,NO
0.7843,NO
0.5098,NO
2.8241,YES
0.8220000000000001,NO
3.3192,YES
0.6087,NO
0.2638,NO
2.9451,YES
1.3634,YES
1.2234,YES
2.4437,YES
0.9371,NO
0.3501,NO
4.6554,YES
0.575,NO
2.2416,YES
0.49200000000000005,NO
0.4602,NO
0.7877,NO
0.2995,NO
0.2552,NO
0.8888,YES
0.3105,NO
0.8133,YES
0.3675,NO
1.7712,YES
0.6352,NO
0.1846,NO
0.4921,NO
0.2065,NO
2.5304,YES
0.5247,NO
2.688,YES
0.6899,NO
0.2826,NO
3.0961,YES
1.4487,YES
1.3218,YES
2.9819,YES
0.7682,NO
0.3225,NO
4.4261,YES
0.7949,NO
2.3842,YES
0.6821,NO
0.6403,NO
0.7026,NO
0.3155,NO
0.4406,NO
0.7223,YES
0.3094,NO
1.0244,YES
0.5688,NO
1.6905,YES
0.506,NO
0.5267,NO
0.7533,NO
0.5847,NO
3.1593,YES
0.6228,NO
3.9064,YES
0.6369,NO
0.3495,NO
3.6216,YES
1.5422,YES
1.2916,YES
3.5181,YES
0.8406,NO
0.3826,NO
6.2662,YES
0.5123,NO
3.2179,YES
0.3389,NO
0.8931,NO
1.0611,NO
0.3715,NO
0.4419,NO
0.7414,YES
0.3722,NO
0.9966,YES
0.5444,NO
1.8193,YES
0.484,NO
0.1974,NO
0.4269,NO
0.3515,NO
3.6975,YES
0.4323,NO
4.375,YES
0.1694,NO
0.1233,NO
0.6644,YES
2.699,YES
3.6154,YES
0.6228,YES
0.3244,NO
0.1555,NO
1.0423,YES
0.3663,NO
0.8093,YES
0.284,NO
0.3174,NO
0.6611,NO
0.2523,NO
0.1698,NO
2.0053,YES
0.2926,NO
1.183,YES
0.2015,NO
3.4448,YES
0.3092,NO
0.353,NO
0.1636,NO
0.3355,NO
0.8179,YES
0.626,NO
0.7416,YES
0.1967,NO
0.12300000000000001,NO
0.9396,YES
1.649,YES
2.5823,YES
0.4841,YES
0.3708,NO
0.1324,NO
0.8972,YES
0.7279,NO
0.8678,YES
0.6568,NO
0.3315,NO
0.5684,NO
0.2365,NO
0.1825,NO
1.7391,YES
0.2182,NO
0.847,YES
0.182,NO
1.8195,YES
0.4554,NO
0.4992,NO
0.5053,NO
0.4245,NO
0.7805,YES
0.7287,NO
0.9056,YES
0.3931,NO
0.1006,NO
0.6069,NO
0.322,NO
0.5492,NO
0.5676,NO
0.3072,NO
0.1235,NO
0.8209,NO
0.1535,NO
0.32799999999999996,NO
0.1052,NO
0.8842,YES
0.5126,YES
0.5778,YES
0.2101,NO
0.4277,NO
0.1426,NO
0.2272,NO
0.2493,NO
0.4357,NO
0.0991,NO
0.0745,NO
0.1014,NO
0.086,NO
0.5744,NO
0.1223,NO
0.4917,NO
0.619,YES
0.289,YES
0.2752,NO
0.1653,NO
0.1645,NO
0.2798,NO
0.4148,YES
0.2836,YES
0.2566,NO
0.3875,NO
0.113,NO
0.3689,NO
0.2011,NO
0.2248,NO
0.1883,NO
0.4502,YES
0.235,NO
0.3669,YES
0.111,NO
0.6195,YES
0.1138,NO
0.4131,NO
0.3962,NO
0.2381,NO
0.3184,NO
0.3518,NO
0.4266,NO
0.2504,NO
0.2773,NO
0.17,NO
0.9428,YES
2.8361,YES
3.818,YES
0.9345,YES
0.3413,NO
0.2481,NO
1.4137,YES
0.5429,NO
1.0494,YES
0.2666,NO
0.7331,NO
0.8952,NO
0.4365,NO
0.1583,NO
2.0715,YES
0.3589,NO
1.2653,YES
0.3597,NO
3.1156,YES
0.2181,NO
0.2194,NO
0.2722,NO
0.1965,NO
1.2235,YES
0.6688,NO
1.1216,YES
0.8370000000000001,YES
0.0879,YES
0.3473,NO
0.2538,NO
0.1155,NO
0.4654,NO
1.1724,YES
0.7539,YES
0.375,NO
0.326,NO
0.1391,NO
0.2311,NO
0.1788,NO
0.2476,NO
0.132,NO
0.3944,YES
0.2861,NO
0.9016,YES
0.1512,NO
0.8877,YES
0.1833,NO
0.3893,NO
0.3301,NO
0.2028,NO
0.2397,NO
0.2909,NO
0.3452,NO
0.225,NO
0.5876,NO
0.0945,NO
0.7169,NO
0.9742,NO
0.5874,NO
0.5931,NO
0.4117,NO
0.3645,NO
0.7897,NO
2.6441,YES
0.4936,NO
2.4342,YES
0.5314,NO
0.4727,NO
0.4113,NO
0.2008,NO
0.4916,NO
0.4904,NO
0.4467,NO
0.2753,NO
0.6338,NO
2.5075,YES
3.1243,YES
1.6289,YES
2.2219,YES
0.638,NO
2.6295,YES
0.5594,NO
1.0652,YES
0.111,YES
0.2823,NO
0.3525,NO
0.1047,NO
0.3306,NO
1.2654,YES
1.3455,YES
0.2184,NO
0.1555,NO
0.0943,NO
0.1392,NO
0.2065,NO
0.22399999999999998,NO
0.1463,NO
0.4429,YES
0.1873,NO
1.4597,YES
0.152,NO
1.4584,YES
0.1291,NO
0.2441,NO
0.2487,NO
0.1773,NO
0.1856,NO
0.1927,NO
0.2294,NO
0.0769,NO
0.8396,NO
0.1214,NO
0.8213,NO
0.8716,NO
0.4779,NO
0.7241,NO
0.6214,NO
0.2349,NO
0.9301,NO
3.4422,YES
0.5244,NO
3.233,YES
0.5379999999999999,NO
0.6477,NO
0.4384,NO
0.3704,NO
0.6391,NO
0.4047,NO
0.4131,NO
0.3264,NO
0.7037,NO
3.3097,YES
3.4358,YES
1.9278,YES
2.3575,YES
0.7852,NO
3.3603,YES
0.6172,NO
