50Traced_NONETRACED_SUM_SINGLE_LSA_33_MEDIAN,Associated
3.5092,YES
0.5151,NO
1.1463,NO
1.5299,NO
5.9911,YES
1.6659,YES
1.7294,YES
6.5287,YES
2.3549,NO
0.9436,NO
5.6691,YES
0.3933,NO
6.8386,YES
0.7087,NO
1.4044,NO
1.2883,NO
1.7315,NO
0.9322,NO
3.3701,YES
0.5541,NO
2.2147,YES
1.5061,NO
1.3456,YES
1.5298,NO
0.9872,NO
2.0241,NO
1.8193,NO
6.2947,YES
0.785,NO
6.3146,YES
0.4578,NO
0.6976,NO
1.5444,YES
1.0434,NO
0.7937,NO
2.5246,YES
1.084,NO
0.158,NO
2.0686,YES
1.0571,NO
2.3946,YES
0.8802,NO
0.4786,NO
0.5009,NO
0.6078,NO
0.2466,NO
2.4282,NO
0.3403,NO
2.0138,NO
0.1881,NO
0.9414,NO
1.399,NO
1.2008,NO
1.1405,NO
0.9827,NO
2.2719,YES
1.0623,NO
2.2004,YES
1.3471,NO
1.3024,NO
5.2155,YES
5.1115,YES
4.1458,YES
5.0507,YES
2.106,NO
0.5305,NO
4.4344,YES
2.7313,NO
5.1922,YES
2.4595,NO
1.5298,NO
1.9995,NO
2.2865,NO
0.8478,NO
6.7411,YES
0.6866,NO
5.1638,YES
1.1538,NO
3.5947,YES
3.0089,NO
2.5238,NO
3.9122,NO
3.3356,NO
4.4167,YES
3.0335,NO
4.7391,YES
0.6301,NO
0.8116,NO
3.7319,YES
0.9314,NO
1.0759,NO
3.4893,YES
1.0135,NO
0.3222,NO
3.7249,YES
0.6645,NO
3.9143,YES
0.4868,NO
0.2767,NO
0.6974,NO
0.7281,NO
0.4622,NO
1.8431,NO
0.2182,NO
0.9535,NO
0.4425,NO
0.3491,NO
1.2043,NO
0.7979,NO
1.5683,NO
1.7643,NO
3.4941,YES
0.5881,NO
3.5022,YES
0.4717,NO
0.4679,NO
2.235,YES
4.7675,YES
3.7919,YES
2.3517,YES
0.7425,NO
0.1971,NO
2.1625,YES
0.6196,NO
2.5272,YES
0.5104,NO
1.3189,NO
0.9307,NO
1.8413,NO
0.3444,NO
5.2801,YES
0.2251,NO
4.6534,YES
0.8696,NO
3.6169,YES
0.89,NO
0.9965,NO
0.9552,NO
0.5865,NO
1.9066,YES
1.2253,NO
2.1843,YES
2.4043,YES
1.0304,YES
1.0822,NO
0.7992,NO
0.7321,NO
1.3659,NO
2.9132,YES
2.4587,YES
1.3107,NO
0.3125,NO
1.3045,NO
0.267,NO
1.5019,NO
1.3303,NO
1.7174,NO
1.6968,YES
1.2259,NO
2.1529,YES
0.8555,NO
2.8074,YES
0.4115,NO
0.5392,NO
0.3693,NO
0.1733,NO
0.3694,NO
1.3003,NO
0.2572,NO
1.7662,NO
0.8848,NO
1.2202,NO
5.7537,YES
1.0505,YES
1.2794,YES
5.9959,YES
1.9517,NO
0.4582,NO
5.5027,YES
1.0467,NO
6.2022,YES
1.1291,NO
0.8035,NO
0.9347,NO
1.0704,NO
0.6134,NO
3.0074,YES
0.2793,NO
1.6587,YES
0.981,NO
0.7528,YES
1.8663,NO
1.3849,NO
2.4593,NO
2.2223,NO
6.1425,YES
1.0155,NO
5.9546,YES
1.1285,NO
1.3024,NO
6.1635,YES
1.5856,YES
1.7835,YES
6.4312,YES
2.1422,NO
0.4999,NO
5.4325,YES
1.5468,NO
6.2466,YES
1.5,NO
1.3477,NO
1.5529,NO
1.7035,NO
0.6525,NO
3.5077,YES
0.3179,NO
2.2043,YES
1.2449,NO
0.9897,YES
2.3551,NO
1.5291,NO
2.7501,NO
2.5456,NO
6.1462,YES
1.4859,NO
6.2701,YES
1.1177,NO
1.1773,NO
5.6377,YES
1.6508,YES
1.6216,YES
5.8646,YES
2.1489,NO
0.6185,NO
5.1904,YES
1.445,NO
6.129,YES
1.3647,NO
0.8451,NO
0.9104,NO
1.0752,NO
0.7665,NO
3.5731,YES
0.5806,NO
2.2073,YES
0.9222,NO
1.1644,YES
2.3040000000000003,NO
1.7181,NO
2.8609,NO
2.3395,NO
5.7199,YES
1.5867,NO
5.4643,YES
0.7643,NO
1.2027,NO
4.8953,YES
1.1883,YES
1.395,YES
5.0567,YES
1.5945,NO
0.4707,NO
5.3985,YES
0.5941,NO
5.6894,YES
0.5582,NO
1.1454,NO
1.0866,NO
1.4007,NO
0.6224,NO
2.7047,YES
0.2431,NO
1.4434,YES
0.8291,NO
0.6459,YES
1.334,NO
1.0182,NO
1.6687,NO
1.7589,NO
5.3318,YES
0.4754,NO
5.4031,YES
0.4518,NO
0.4566,NO
1.6306,YES
4.0848,YES
3.3433,YES
1.6551,YES
0.6645,NO
0.2611,NO
1.2863,YES
0.8945,NO
1.7052,YES
0.9556,NO
1.3774,NO
1.0792,NO
1.7659,NO
0.271,NO
4.3599,YES
0.243,NO
3.7813,YES
0.7796,NO
3.0229,YES
0.8336,NO
0.8272,NO
1.1607,NO
0.8959999999999999,NO
1.1357,YES
1.3571,NO
1.5907,YES
0.5841,NO
0.5327,NO
2.9825,YES
4.4326,YES
3.52,YES
3.0831,YES
1.216,NO
0.3817,NO
2.6674,YES
0.3783,NO
3.3931,YES
0.41200000000000003,NO
0.7533,NO
0.5716,NO
1.2819999999999998,NO
0.4436,NO
4.9822,YES
0.3597,NO
4.5415,YES
0.6652,NO
3.4695,YES
0.9134,NO
0.7212,NO
0.9522,NO
0.7734,NO
2.7441,YES
1.0375,NO
2.5140000000000002,YES
0.6689,NO
0.9127,NO
1.0076,NO
1.213,NO
0.9690000000000001,NO
1.5547,NO
1.0659999999999998,NO
0.1856,NO
1.7168,NO
0.6196,NO
1.7332,NO
0.5006,NO
2.2528,YES
2.2078,YES
2.4023,YES
0.2044,NO
1.78,NO
0.1787,NO
1.2486,NO
1.0544,NO
0.7172,NO
0.5185,NO
0.6329,NO
0.6088,NO
0.7185,NO
1.4255,NO
0.1897,NO
2.4844,NO
1.6511,YES
1.1667,YES
0.6607,NO
0.5329999999999999,NO
0.3229,NO
0.4025,NO
2.5847,YES
2.3235,YES
0.6068,NO
0.3632,NO
0.4677,NO
0.1784,NO
0.4185,NO
0.4425,NO
0.5408,NO
2.1959999999999997,YES
0.6467,NO
1.6337,YES
0.4502,NO
2.4344,YES
0.3692,NO
0.5157,NO
0.4079,NO
0.2953,NO
0.4262,NO
0.6001,NO
0.2627,NO
0.5705,NO
0.5426,NO
0.5815,NO
1.8904,YES
4.66,YES
3.7088,YES
1.9482,YES
1.0013,NO
0.4034,NO
1.6404,YES
0.4443,NO
2.2984,YES
0.4722,NO
1.26,NO
0.8907,NO
1.7826,NO
0.4057,NO
4.9864,YES
0.365,NO
4.4289,YES
0.9072,NO
3.5912,YES
0.6293,NO
0.6442,NO
1.0119,NO
0.5071,NO
1.4535,YES
0.9637,NO
1.8296,YES
2.2622,YES
1.3482,YES
1.0373,NO
0.8078,NO
0.7020000000000001,NO
0.9124,NO
3.4511,YES
3.0555,YES
0.7965,NO
0.1442,NO
0.982,NO
0.1836,NO
0.5602,NO
0.4375,NO
0.7363,NO
2.3571,YES
0.9925,NO
2.2792,YES
0.7168,NO
3.0611,YES
0.5783,NO
0.4534,NO
0.2291,NO
0.258,NO
0.3691,NO
1.0665,NO
0.2031,NO
0.9241,NO
1.3329,NO
0.7588,NO
0.5705,NO
0.7059,NO
0.5656,NO
0.7201,NO
1.3666,NO
0.9481,NO
0.9905,NO
3.3575,YES
1.0547,NO
2.3262,YES
1.2563,NO
1.416,NO
1.3962,NO
0.9881,NO
1.4541,NO
1.0552,NO
0.3238,NO
1.3136,NO
0.1519,NO
2.6563,YES
2.8758,YES
3.2035,YES
3.3510000000000004,YES
0.6056,NO
2.7943,YES
1.1978,NO
2.2641,YES
1.23,YES
0.8593,NO
0.3433,NO
0.2214,NO
0.5926,NO
3.2652,YES
2.9326,YES
0.6457,NO
0.3658,NO
0.6267,NO
0.2583,NO
0.3511,NO
0.3822,NO
0.4968,NO
2.3268,YES
0.6079,NO
2.2412,YES
0.2424,NO
3.096,YES
0.2359,NO
0.5509,NO
0.5222,NO
0.4838,NO
0.4995,NO
0.8955,NO
0.3385,NO
0.7098,NO
0.7762,NO
0.5354,NO
0.5557,NO
0.4488,NO
0.3658,NO
0.733,NO
0.7757,NO
0.4543,NO
0.667,NO
1.8430000000000002,YES
0.6339,NO
1.6462,YES
0.8892,NO
1.1638,NO
0.9603,NO
0.2019,NO
1.1205,NO
0.5119,NO
0.4902,NO
0.6822,NO
0.1814,NO
1.3258,YES
1.3664,YES
1.8828,YES
1.8205,YES
0.6962,NO
1.6726,YES
1.0814,NO
