50Traced_NONETRACED_SUM_MULTI_LSA_98_MEDIAN,Associated
1.2781,NO
0.5002,NO
1.7643,NO
3.5754,YES
3.8047,YES
3.9973,YES
2.2778,YES
2.4419,NO
2.4918,YES
1.2521,NO
1.2944,NO
0.7354,NO
1.2262,NO
1.3155,NO
1.2287,NO
2.1205,NO
1.5467,NO
0.8299,NO
1.6962,NO
3.0087,YES
1.4252,NO
1.8807,YES
1.3598,NO
0.9756,NO
0.4118,NO
0.9790000000000001,NO
0.9219,NO
0.8733,NO
1.4439,NO
0.7421,NO
1.6353,NO
3.1011,YES
3.5272,YES
3.5138,YES
1.9736,YES
2.0887,NO
2.2549,YES
1.0104,NO
1.1683,NO
0.66,NO
0.8084,NO
1.3629,NO
1.2587,NO
1.7079,NO
1.4108,NO
0.6378,NO
1.4318,NO
2.8879,YES
1.2830000000000001,NO
1.9462,YES
1.3457,NO
1.0279,NO
0.5142,NO
0.7407,NO
1.1273,NO
0.9061,NO
1.723,NO
0.7388,NO
1.5946,NO
3.0314,YES
3.6031,YES
3.6078,YES
1.9259,YES
1.6674,NO
2.2072,YES
0.7116,NO
1.1795,NO
0.22699999999999998,NO
5.327999999999999,YES
1.8411,YES
1.7096,YES
5.4896,YES
0.5761,NO
0.3963,NO
5.0959,YES
0.6028,NO
4.322,YES
0.4542,NO
0.5955,NO
1.2118,NO
0.5753,NO
0.2205,NO
1.6064,YES
0.3648,NO
1.8296,YES
0.5323,NO
2.1122,YES
0.9534,NO
1.1167,NO
1.6577,NO
0.8305,NO
4.7038,YES
1.4026,NO
4.7865,YES
0.8333,NO
0.4203,NO
2.6039,YES
1.0786,NO
0.7244,NO
3.0471,YES
0.5562,NO
0.4016,NO
2.4957,YES
0.8837,NO
1.7344,YES
0.6837,NO
1.1208,NO
1.0911,NO
0.3857,NO
0.301,NO
0.48,NO
0.6436,NO
0.6827,NO
0.4411,NO
1.0257,NO
1.3295,NO
1.6797,NO
1.3715,NO
1.1296,NO
2.8439,YES
1.4301,NO
2.2589,YES
1.9522,NO
1.276,NO
2.9814,YES
4.5326,YES
4.1691,YES
3.0433,YES
1.4615,NO
1.0407,NO
2.5164,YES
1.5937,NO
2.7614,YES
1.3993,NO
1.4347,NO
1.4051,NO
0.8252,NO
0.7497,NO
4.1264,YES
1.137,NO
3.9381,YES
1.2816,NO
4.4602,YES
1.8949,NO
2.8653,NO
2.5899,NO
1.5481,NO
3.088,YES
1.5559,NO
2.244,YES
0.6526,NO
0.1646,NO
2.3276,YES
0.754,NO
0.6004,NO
2.4806,YES
0.3526,NO
0.153,NO
2.7029,YES
0.3566,NO
2.3022,YES
0.2769,NO
0.4613,NO
0.4555,NO
0.4152,NO
0.2226,NO
0.6925,NO
0.1654,NO
0.8492,NO
0.3949,NO
1.0009,NO
0.4364,NO
0.1764,NO
0.7252,NO
0.3034,NO
2.1447,YES
0.9532,NO
1.8796,YES
1.2136,NO
0.4123,NO
1.5669,YES
3.786,YES
3.3859,YES
0.9573,YES
0.9618,NO
0.2475,NO
0.7561,YES
0.56,NO
1.7913,YES
0.5357,NO
0.6311,NO
1.2061,NO
0.7012,NO
0.1529,NO
3.4975,YES
0.5024,NO
3.3412,YES
0.5101,NO
3.5197,YES
0.6228,NO
1.6011,NO
1.535,NO
0.4393,NO
1.1634,YES
0.2644,NO
1.2548,YES
1.6437,YES
1.6141,YES
0.9659,NO
0.6823,NO
0.5934,NO
0.9942,NO
1.1058,YES
1.4173,YES
0.9703,NO
0.4412,NO
0.6771,NO
0.3031,NO
1.1037,NO
0.8179,NO
0.8164,NO
1.1684,YES
0.5274,NO
1.5949,YES
0.3936,NO
1.7425,YES
0.4753,NO
0.5676,NO
0.6391,NO
0.6397,NO
0.4277,NO
1.133,NO
0.583,NO
0.5723,NO
1.7913,NO
0.5619,NO
5.7872,YES
2.4918,YES
2.0524,YES
6.087999999999999,YES
0.9879,NO
0.5953,NO
5.7879,YES
1.2305,NO
5.0298,YES
0.8902,NO
1.479,NO
1.892,NO
0.8968,NO
0.5348,NO
1.9042,YES
0.6977,NO
2.2887,YES
0.8605,NO
2.8822,YES
1.7164,NO
1.6755,NO
2.4814,NO
1.2711,NO
5.3112,YES
2.3202,NO
4.7541,YES
2.0602,NO
0.9091,NO
5.2982,YES
1.9893,YES
1.7809,YES
5.894,YES
1.1741,NO
0.9536,NO
5.4673,YES
2.1304,NO
4.7396,YES
1.2689,NO
1.7965,NO
2.1286,NO
1.2522,NO
0.8975,NO
1.1215,YES
1.2279,NO
2.0777,YES
1.2122,NO
2.4097,YES
2.365,NO
2.5454,NO
3.0555,NO
1.7405,NO
5.3753,YES
2.7913,NO
4.9388,YES
1.2675,NO
0.2951,NO
4.4617,YES
2.1286,YES
1.4609999999999999,YES
4.9611,YES
0.7625,NO
0.312,NO
4.7474,YES
1.2403,NO
4.0276,YES
0.9845,NO
1.0407,NO
1.6064,NO
0.5853,NO
0.3326,NO
1.5814,YES
0.5701,NO
2.1879,YES
0.5428,NO
2.3109,YES
1.7759,NO
1.9547,NO
2.5317,NO
1.3625,NO
4.3556,YES
2.3634,NO
3.8179,YES
1.2984,NO
0.2926,NO
5.0979,YES
1.8733,YES
1.3279,YES
5.4941,YES
1.0433,NO
0.3391,NO
5.3502,YES
0.7821,NO
4.2728,YES
0.6497,NO
1.6008,NO
1.8379,NO
1.127,NO
0.4632,NO
1.1719,YES
0.5904,NO
1.5146,YES
0.8112,NO
1.7591,YES
1.3183,NO
1.3903,NO
1.9314,NO
0.9603,NO
4.8545,YES
2.0559,NO
4.2944,YES
1.5301,NO
0.7275,NO
1.9778,YES
3.875,YES
3.7152,YES
1.6452,YES
1.2459,NO
0.6308,NO
1.2091,YES
1.1112,NO
1.8316,YES
0.9516,NO
0.7637,NO
0.8518,NO
0.5223,NO
0.4682,NO
3.6731,YES
0.5194,NO
3.5415,YES
0.7881,NO
3.9233,YES
1.058,NO
1.8102,NO
1.7432,NO
0.945,NO
1.5712,YES
0.895,NO
1.2782,YES
1.3966,NO
0.435,NO
2.0854,YES
4.0686,YES
3.3129,YES
2.0088,YES
0.9901,NO
0.2826,NO
1.7701,YES
1.1653,NO
2.6044,YES
0.9663,NO
0.7926,NO
1.1058,NO
0.5984,NO
0.2874,NO
3.5837,YES
0.3903,NO
3.9525,YES
0.4686,NO
4.2187,YES
1.1355,NO
1.839,NO
2.0856,NO
1.0198,NO
1.9471,YES
1.4076,NO
1.7066,YES
0.9718,NO
0.7338,NO
0.8582,NO
1.3243,NO
1.0153,NO
0.5404,NO
1.2726,NO
0.627,NO
0.4313,NO
0.7058,NO
0.6855,NO
0.4834,NO
1.6814,YES
1.4355,YES
1.569,YES
0.7341,NO
0.7395,NO
0.7933,NO
0.9421,NO
0.9947,NO
0.8906,NO
0.6635,NO
1.0266,NO
0.9159999999999999,NO
0.32899999999999996,NO
0.6256,NO
0.3992,NO
0.4959,NO
1.6305,YES
2.0435,YES
0.5773,NO
0.5589,NO
0.5098,NO
0.6139,NO
1.0093,YES
1.7778,YES
0.4957,NO
0.2195,NO
0.4281,NO
0.1784,NO
0.3049,NO
0.1504,NO
0.2022,NO
1.1512,YES
0.6079,NO
1.554,YES
0.5292,NO
1.7269999999999999,YES
0.5682,NO
0.1432,NO
0.2567,NO
0.2489,NO
0.4187,NO
0.8355,NO
0.2693,NO
0.3264,NO
1.4221,NO
0.5081,NO
1.8677,YES
3.4776,YES
2.9703,YES
1.7944,YES
0.9334,NO
0.39799999999999996,NO
1.5621,YES
0.2473,NO
2.0583,YES
0.4613,NO
0.3092,NO
0.5955,NO
0.33799999999999997,NO
0.2717,NO
3.4704,YES
0.5293,NO
3.3252,YES
0.7464,NO
3.2931,YES
0.4197,NO
1.2322,NO
1.1026,NO
0.4842,NO
1.6875,YES
0.5156,NO
1.5696,YES
2.3377,YES
2.1199,YES
1.0162,NO
0.8793,NO
0.7754,NO
1.1545,NO
1.1833,YES
1.9166,YES
1.0422,NO
0.2408,NO
0.9259999999999999,NO
0.1822,NO
0.5816,NO
0.3973,NO
0.4223,NO
1.5352,YES
1.0103,NO
1.9944,YES
0.8628,NO
2.1512,YES
0.8938,NO
0.3096,NO
0.4464,NO
0.4536,NO
0.4401,NO
1.1676,NO
0.6207,NO
0.7608,NO
1.1933,NO
0.7729,NO
1.0397,NO
0.9583,NO
1.0594,NO
1.2099,NO
0.8577,NO
0.7090000000000001,NO
0.9938,NO
2.0693,YES
1.0167,NO
1.5997,YES
1.2514,NO
0.7945,NO
0.741,NO
0.6015,NO
0.7868,NO
0.8211,NO
1.1895,NO
0.7925,NO
1.4246,NO
2.0588,YES
2.2886,YES
2.2568,YES
1.598,YES
1.2175,NO
1.5946,YES
0.5911,NO
1.8639,YES
1.9901,YES
0.6506,NO
0.488,NO
0.6459,NO
0.6606,NO
1.0464,YES
1.7878,YES
0.6653,NO
0.5601,NO
0.6384,NO
0.3532,NO
0.5479,NO
0.3789,NO
0.4294,NO
1.3614,YES
0.6735,NO
1.8461,YES
0.413,NO
1.9044,YES
0.573,NO
0.5518,NO
0.6801,NO
0.8687,NO
0.4886,NO
0.8633,NO
0.4335,NO
0.4484,NO
1.0837,NO
0.8345,NO
1.1265,NO
1.1955,NO
1.0339,NO
0.9607,NO
1.2241,NO
0.8508,NO
0.9513,NO
1.5811,YES
1.087,NO
0.9381,YES
1.045,NO
1.01,NO
0.83,NO
0.9768,NO
1.0917,NO
0.8311,NO
1.1949,NO
0.8438,NO
1.3303,NO
1.5492,YES
1.6734,YES
1.9327,YES
0.8737,YES
0.9159,NO
1.1037,YES
0.628,NO
