50Traced_NONETRACED_MAX_MULTI_LSA_31_MEDIAN,Associated
0.9187,YES
0.2137,NO
1.0,YES
0.3166,NO
0.3824,NO
0.3166,NO
0.272,NO
0.3984,NO
0.3011,NO
0.3844,NO
0.3331,NO
0.2918,NO
1.0,YES
1.0,YES
0.9187,YES
0.6779,YES
0.3029,NO
1.0,YES
0.4052,NO
0.1582,NO
0.1168,NO
0.2644,YES
1.0,YES
1.0,YES
0.5253,YES
0.1807,NO
0.1168,NO
0.5253,YES
0.2629,NO
0.2359,YES
0.1459,NO
0.3335,NO
0.42,NO
0.3335,NO
0.1676,NO
0.6115,YES
0.1676,NO
0.6276,YES
0.1597,NO
0.6115,YES
0.2049,NO
0.4291,NO
0.2456,NO
0.1171,NO
0.3057,YES
0.2335,NO
0.5253,YES
0.3096,NO
0.3096,NO
0.2722,NO
0.2736,NO
0.42700000000000005,NO
0.42700000000000005,NO
0.3096,NO
0.3096,NO
0.42700000000000005,NO
1.0,YES
0.2748,NO
0.5949,YES
0.4316,NO
0.4316,NO
0.4316,NO
0.0767,NO
0.3104,NO
0.3096,NO
0.42700000000000005,NO
0.2256,NO
0.42700000000000005,NO
1.0,YES
0.6533,YES
1.0,YES
0.5193,YES
0.3347,NO
1.0,YES
0.42700000000000005,NO
0.2944,NO
0.1374,NO
0.4128,NO
0.3982,NO
0.3237,NO
0.4569,NO
0.1572,NO
0.1069,NO
0.3905,NO
0.9199,YES
0.3905,NO
0.9199,YES
0.22399999999999998,NO
0.32299999999999995,NO
0.0674,NO
0.204,NO
0.39799999999999996,NO
0.2925,NO
0.3246,NO
0.1309,NO
0.3237,NO
0.9199,YES
0.9199,YES
0.6979,YES
0.9199,YES
0.3905,NO
0.7214,YES
0.3237,NO
0.3496,NO
0.307,NO
0.5722,NO
0.3822,NO
0.2813,NO
0.6333,NO
0.307,NO
0.307,NO
0.3821,NO
0.8511,YES
0.2798,NO
1.0,YES
0.3547,NO
0.3824,NO
0.3547,NO
0.2435,NO
0.3984,NO
0.307,NO
0.3844,NO
0.1912,NO
0.2768,NO
1.0,YES
1.0,YES
0.8236,YES
0.6371,YES
0.2964,NO
1.0,YES
0.3821,NO
0.32,NO
0.1712,NO
0.2809,NO
0.4329,NO
0.3847,NO
0.3004,NO
0.2562,NO
0.2173,NO
0.3138,NO
1.0,YES
0.1616,NO
1.0,YES
0.3435,NO
0.35200000000000004,NO
0.3435,NO
0.2562,NO
0.4327,NO
0.318,NO
0.3529,NO
0.2173,NO
0.3847,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.2458,NO
0.3011,NO
0.1531,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.344,NO
0.1358,NO
1.0,YES
0.3027,NO
1.0,YES
0.5358,NO
0.4524,NO
0.3522,NO
0.3146,NO
0.2465,NO
0.4942,YES
0.2465,NO
1.0,YES
0.304,NO
1.0,YES
0.5358,NO
0.5358,NO
0.5187,NO
0.2244,NO
1.0,YES
0.5358,NO
1.0,YES
0.2115,NO
0.1547,NO
0.9027,YES
0.27399999999999997,NO
0.4032,NO
1.0,YES
0.2853,NO
0.1287,NO
1.0,YES
0.2325,NO
1.0,YES
0.4965,NO
0.5231,NO
0.5231,NO
0.5231,NO
0.1965,NO
0.21899999999999997,NO
0.1398,NO
0.4032,NO
0.1807,NO
0.4032,NO
0.4965,NO
0.4965,NO
0.4089,NO
0.2244,NO
0.7090000000000001,YES
0.4965,NO
1.0,YES
0.2178,NO
0.0928,NO
0.6149,YES
0.4998,YES
1.0,YES
0.6693,YES
0.2784,NO
0.0835,NO
0.6693,YES
0.2917,NO
0.6062,YES
0.6231,NO
0.4308,NO
0.3193,NO
0.4308,NO
0.1729,NO
1.0,YES
0.1669,NO
1.0,YES
0.2035,NO
1.0,YES
0.6231,NO
0.6231,NO
0.5131,NO
0.1991,NO
0.6149,YES
0.6231,NO
0.6693,YES
0.18100000000000002,NO
0.1646,NO
0.7795,YES
0.2819,NO
0.44,NO
0.7795,YES
0.2676,NO
0.153,NO
0.6706,YES
0.2424,NO
0.5737,YES
0.5177,NO
0.3625,NO
0.2898,NO
0.2898,NO
0.1775,NO
0.2552,NO
0.1654,NO
0.44,NO
0.1572,NO
0.44,NO
0.5177,NO
0.5177,NO
0.4264,NO
0.21600000000000003,NO
0.8554,YES
0.5177,NO
0.528,YES
0.1148,NO
0.1148,NO
0.1804,YES
0.7909,YES
1.0,YES
0.2909,YES
0.2784,NO
0.1186,NO
0.2445,YES
0.3816,NO
0.4131,YES
0.1102,NO
0.3002,NO
0.2728,NO
0.3002,NO
0.1729,NO
1.0,YES
0.1669,NO
1.0,YES
0.1347,NO
1.0,YES
0.1982,NO
0.5347,NO
0.3056,NO
0.0545,NO
0.2813,YES
0.4382,NO
0.3189,YES
1.0,YES
1.0,YES
0.3634,NO
0.2171,NO
0.3389,NO
0.3389,NO
1.0,YES
1.0,YES
0.3389,NO
0.2808,NO
0.2437,NO
0.16699999999999998,NO
0.4028,NO
0.4028,NO
0.4028,NO
0.2476,YES
0.1675,NO
1.0,YES
0.3389,NO
0.6145,YES
0.3389,NO
0.2808,NO
0.1835,NO
0.2808,NO
0.1458,NO
0.2673,NO
0.2808,NO
0.3389,NO
0.3011,NO
0.1294,NO
0.9043,YES
0.6407,YES
1.0,YES
1.0,YES
0.344,NO
0.1228,NO
1.0,YES
0.3027,NO
0.8452,YES
0.3004,NO
0.4238,NO
0.3522,NO
0.2024,NO
0.1661,NO
0.4942,YES
0.154,NO
1.0,YES
0.304,NO
1.0,YES
0.3004,NO
0.3004,NO
0.469,NO
0.3004,NO
1.0,YES
0.5169,NO
1.0,YES
0.2849,NO
0.0984,NO
1.0,YES
0.4091,YES
0.6385,YES
1.0,YES
0.3433,NO
0.2465,NO
1.0,YES
0.3769,NO
1.0,YES
0.5579999999999999,NO
0.4524,NO
0.3865,NO
0.3865,NO
0.2411,NO
0.4064,YES
0.2411,NO
0.6385,YES
0.308,NO
0.6385,YES
0.5579999999999999,NO
0.5579999999999999,NO
0.5187,NO
0.3769,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.1849,NO
0.1099,NO
1.0,YES
0.2882,YES
0.5239,YES
1.0,YES
0.4024,NO
0.1622,NO
1.0,YES
0.4318,NO
1.0,YES
0.5289,NO
0.4524,NO
0.2076,NO
0.1849,NO
0.2771,NO
0.5239,YES
0.1975,NO
0.5239,YES
0.2433,NO
0.5239,YES
0.5289,NO
0.5289,NO
0.5187,NO
0.4318,NO
1.0,YES
0.5289,NO
1.0,YES
0.3011,NO
0.1121,NO
0.9305,YES
0.6407,YES
1.0,YES
1.0,YES
0.344,NO
0.1287,NO
1.0,YES
0.3027,NO
1.0,YES
0.2806,NO
0.4524,NO
0.3522,NO
0.3489,NO
0.1636,NO
0.4942,YES
0.154,NO
1.0,YES
0.304,NO
1.0,YES
0.2806,NO
0.3547,NO
0.4826,NO
0.2806,NO
1.0,YES
0.5169,NO
1.0,YES
0.1721,NO
0.1512,NO
0.2369,YES
1.0,YES
1.0,YES
0.44299999999999995,YES
0.1524,NO
0.1881,NO
0.44299999999999995,YES
0.3816,NO
0.2099,YES
0.1418,NO
0.3575,NO
0.42,NO
0.3575,NO
0.1698,NO
1.0,YES
0.17,NO
0.6276,YES
0.1881,NO
1.0,YES
0.1371,NO
0.5347,NO
0.3056,NO
0.1018,NO
0.2813,YES
0.2509,NO
0.44299999999999995,YES
0.3011,NO
0.10300000000000001,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.0935,NO
1.0,YES
0.3984,NO
0.4491,YES
0.3984,NO
0.3031,NO
0.42,NO
0.11800000000000001,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.304,NO
1.0,YES
0.3984,NO
0.4291,NO
0.3022,NO
0.3984,NO
0.5820000000000001,YES
0.4444,NO
1.0,YES
0.4042,NO
0.1963,NO
0.2027,NO
0.3949,NO
0.2904,NO
0.2784,NO
0.1963,NO
0.1963,NO
0.2784,NO
0.2363,NO
0.3096,NO
0.2082,NO
1.0,YES
1.0,YES
1.0,YES
0.1869,NO
0.386,NO
0.1963,NO
0.2564,NO
0.1742,NO
0.2904,NO
0.2363,NO
0.2463,NO
0.3189,NO
0.1227,NO
0.1685,NO
0.2363,NO
0.2784,NO
0.29600000000000004,YES
0.29600000000000004,YES
0.2752,NO
0.175,NO
0.1989,NO
0.1989,NO
0.6856,YES
0.3186,YES
0.1989,NO
0.2608,NO
0.1084,NO
0.1784,NO
0.2592,NO
0.2437,NO
0.2592,NO
0.6856,YES
0.1921,NO
0.6856,YES
0.1989,NO
0.3735,YES
0.1989,NO
0.2608,NO
0.1704,NO
0.2608,NO
0.1354,NO
0.1501,NO
0.2608,NO
0.1989,NO
0.3011,NO
0.1474,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1474,NO
1.0,YES
0.3027,NO
0.4491,YES
0.2467,NO
0.3934,NO
0.42,NO
0.3934,NO
0.1729,NO
1.0,YES
0.1669,NO
1.0,YES
0.304,NO
1.0,YES
0.2467,NO
0.4291,NO
0.2456,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
1.0,YES
0.7773,YES
0.7773,YES
0.3473,NO
0.2043,NO
0.275,NO
0.295,NO
0.7773,YES
0.7969,YES
0.295,NO
0.2321,NO
0.2279,NO
0.2011,NO
0.1741,NO
0.2444,NO
0.132,NO
0.2814,YES
0.151,NO
0.7773,YES
0.275,NO
0.7969,YES
0.275,NO
0.2321,NO
0.2011,NO
0.2321,NO
0.1206,NO
0.2279,NO
0.2321,NO
0.295,NO
0.3496,NO
0.0879,NO
0.5722,NO
0.3822,NO
0.2813,NO
0.6333,NO
0.2155,NO
0.2582,NO
0.1921,NO
0.9462,YES
0.1724,NO
1.0,YES
0.3627,NO
0.3824,NO
0.3627,NO
0.2155,NO
0.3984,NO
0.2334,NO
0.3844,NO
0.2582,NO
0.3078,NO
1.0,YES
1.0,YES
0.8236,YES
0.3773,YES
0.2502,NO
1.0,YES
0.2156,NO
1.0,YES
1.0,YES
0.2893,NO
0.1584,NO
0.2061,NO
0.2387,NO
1.0,YES
1.0,YES
0.1546,NO
0.2015,NO
0.1546,NO
0.1216,NO
0.2341,NO
0.3144,NO
0.2341,NO
0.2856,YES
0.2061,NO
1.0,YES
0.2061,NO
0.8165,YES
0.2061,NO
0.2015,NO
0.1316,NO
0.2015,NO
0.1087,NO
0.2673,NO
0.2015,NO
0.1469,NO
0.3496,NO
0.1493,NO
0.5722,NO
0.4329,NO
0.3069,NO
0.6333,NO
0.2932,NO
0.3765,NO
0.414,NO
1.0,YES
0.2676,NO
1.0,YES
0.3601,NO
0.3824,NO
0.3601,NO
0.2932,NO
0.4327,NO
0.3404,NO
0.3844,NO
0.3765,NO
0.1819,NO
1.0,YES
1.0,YES
0.8236,YES
1.0,YES
0.314,NO
1.0,YES
0.414,NO
