50Traced_NONETRACED_MAX_MULTI_VSM_40_MEDIAN,Associated
0.2377,NO
0.2531,NO
0.42,NO
0.2523,NO
0.1995,NO
1.0,YES
0.1995,NO
0.7959999999999999,YES
0.1881,NO
1.0,YES
0.3118,NO
0.415,NO
0.4471,NO
0.415,NO
0.3891,YES
0.4382,NO
0.2099,YES
0.2086,NO
0.1089,NO
0.6109,YES
1.0,YES
1.0,YES
0.4316,YES
0.2651,NO
0.0883,NO
0.3919,YES
0.3984,NO
0.433,YES
0.2022,NO
0.2453,NO
0.3376,NO
0.1762,NO
0.1825,NO
1.0,YES
0.1772,NO
0.6379,YES
0.1387,NO
1.0,YES
0.3569,NO
0.3984,NO
0.3583,NO
0.3984,NO
0.433,YES
0.3569,NO
0.4316,YES
0.4042,NO
0.1963,NO
0.2417,NO
0.3949,NO
0.2015,NO
0.3341,NO
0.1943,NO
0.1869,NO
0.6384,NO
0.2736,NO
0.301,NO
0.1052,NO
1.0,YES
1.0,YES
1.0,YES
0.1943,NO
0.2904,NO
0.1943,NO
0.179,NO
0.2378,NO
0.2904,NO
0.1707,NO
0.1041,NO
0.3189,NO
0.2158,NO
0.3647,NO
0.3398,NO
0.368,NO
1.0,YES
1.0,YES
0.2893,NO
0.2304,NO
0.1236,NO
0.2004,NO
1.0,YES
1.0,YES
0.16699999999999998,NO
0.2608,NO
0.1084,NO
0.1784,NO
0.2437,NO
0.3413,NO
0.2437,NO
1.0,YES
0.2278,NO
1.0,YES
0.12,NO
1.0,YES
0.175,NO
0.1769,NO
0.2608,NO
0.1522,NO
0.2608,NO
0.228,NO
0.2608,NO
0.1893,NO
0.2323,NO
0.1526,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.2294,NO
0.1327,NO
0.5227,YES
0.3027,NO
0.4491,YES
0.1702,NO
0.3934,NO
0.3934,NO
0.3934,NO
0.1526,NO
1.0,YES
0.1526,NO
0.6036,YES
0.1526,NO
0.7878,YES
0.2467,NO
0.462,NO
0.4856,NO
0.2467,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
1.0,YES
1.0,YES
0.3473,NO
0.275,NO
0.1537,NO
0.295,NO
0.7969,YES
0.7333,YES
0.295,NO
0.2321,NO
0.1537,NO
0.1381,NO
0.3062,NO
0.3062,NO
0.2938,NO
0.7969,YES
0.2278,NO
0.8716,YES
0.166,NO
1.0,YES
0.151,NO
0.1048,NO
0.2456,NO
0.1335,NO
0.2321,NO
0.2279,NO
0.2321,NO
0.295,NO
0.32,NO
0.2582,NO
0.2809,NO
0.5644,NO
0.3069,NO
0.4162,NO
0.3258,NO
0.2155,NO
0.3138,NO
1.0,YES
0.1304,NO
1.0,YES
0.24100000000000002,NO
0.3511,NO
0.2504,NO
0.3282,NO
0.4327,NO
0.318,NO
0.3529,NO
0.2582,NO
0.4378,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.2502,NO
0.5682,YES
0.2458,NO
1.0,YES
1.0,YES
0.2823,NO
0.2304,NO
0.2061,NO
0.2004,NO
1.0,YES
1.0,YES
0.1803,NO
0.2015,NO
0.0975,NO
0.1388,NO
0.2341,NO
0.3413,NO
0.1463,NO
1.0,YES
0.2061,NO
1.0,YES
0.1247,NO
1.0,YES
0.1624,NO
0.1769,NO
0.2015,NO
0.1522,NO
0.2015,NO
0.228,NO
0.2142,NO
0.1803,NO
0.3765,NO
0.3765,NO
0.2888,NO
0.2888,NO
0.1614,NO
0.414,NO
0.3765,NO
0.2932,NO
0.414,NO
0.6992,YES
0.2156,NO
0.4159,YES
0.3705,NO
0.3705,NO
0.3705,NO
0.3765,NO
0.1427,NO
0.3765,NO
0.1743,NO
0.3765,NO
0.1312,NO
0.3156,YES
0.6992,YES
0.27,YES
0.6992,YES
0.3095,NO
0.6992,YES
0.414,NO
