50Traced_NONETRACED_MAX_MULTI_LSA_74_MAX,Associated
0.2412,NO
0.2493,NO
0.7917,YES
0.2254,NO
1.0,YES
0.2493,NO
0.7917,YES
0.3369,NO
0.462,NO
0.2896,NO
0.254,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.2947,NO
0.1493,NO
0.4052,NO
0.5352,NO
0.3069,NO
0.4162,NO
0.3089,NO
0.1225,NO
0.4052,NO
1.0,YES
0.2887,NO
1.0,YES
0.2391,NO
0.3337,NO
0.1689,NO
0.3282,NO
0.3413,NO
0.188,NO
0.3613,NO
0.2019,NO
0.2918,NO
1.0,YES
0.9481,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.4052,NO
0.2522,NO
0.174,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.174,NO
0.5227,YES
0.4576,NO
0.4491,YES
0.1614,NO
0.3108,NO
0.3569,NO
0.3108,NO
0.174,NO
1.0,YES
0.1573,NO
1.0,YES
0.174,NO
1.0,YES
0.3798,NO
0.5347,NO
0.4576,NO
0.4576,NO
0.5820000000000001,YES
0.4576,NO
0.4367,YES
0.3496,NO
0.3096,NO
0.2809,NO
0.4329,NO
0.3069,NO
0.6333,NO
0.3096,NO
0.2271,NO
0.4753,NO
1.0,YES
0.2887,NO
0.7607,YES
0.4316,NO
0.4316,NO
0.2685,NO
0.3282,NO
0.2405,NO
0.3096,NO
0.2489,NO
0.2816,NO
0.2405,NO
1.0,YES
0.9096,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3327,NO
0.3496,NO
0.1493,NO
0.3905,NO
0.5644,NO
0.31,NO
0.6333,NO
0.3258,NO
0.1104,NO
0.4753,NO
1.0,YES
0.3905,NO
0.4983,YES
0.3104,NO
0.35200000000000004,NO
0.0793,NO
0.3282,NO
0.36,NO
0.1871,NO
0.31,NO
0.1871,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3271,NO
0.3496,NO
0.307,NO
0.2964,NO
0.5644,NO
0.4809,NO
0.6333,NO
0.3258,NO
0.2636,NO
0.4753,NO
1.0,YES
0.2964,NO
1.0,YES
0.3104,NO
0.35200000000000004,NO
0.2007,NO
0.3282,NO
0.36,NO
0.307,NO
0.4809,NO
0.2636,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.2562,NO
0.1712,NO
0.2809,NO
0.5348,NO
0.3649,NO
0.4162,NO
0.3087,NO
0.1256,NO
0.2254,NO
1.0,YES
0.2887,NO
0.7316,YES
0.3435,NO
0.3335,NO
0.3435,NO
0.3282,NO
0.3411,NO
0.2562,NO
0.3847,NO
0.2562,NO
0.2916,NO
1.0,YES
0.9475,YES
1.0,YES
0.9475,YES
0.314,NO
1.0,YES
0.2458,NO
0.2849,NO
0.2734,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.344,NO
0.2734,NO
1.0,YES
0.2104,NO
1.0,YES
0.1983,NO
0.4524,NO
0.474,NO
0.3146,NO
0.2771,NO
0.4942,YES
0.2682,NO
1.0,YES
0.2734,NO
0.4542,YES
0.3369,NO
0.462,NO
0.4531,NO
0.2338,NO
1.0,YES
0.5169,NO
1.0,YES
0.3527,NO
0.1547,NO
1.0,YES
0.2918,NO
0.2918,NO
1.0,YES
0.3898,NO
0.1329,NO
0.9273,YES
0.2942,NO
1.0,YES
0.1578,NO
0.4524,NO
0.474,NO
0.3567,NO
0.171,NO
0.4013,NO
0.1398,NO
0.4591,NO
0.1451,NO
0.3831,NO
0.2942,NO
0.3213,NO
0.4089,NO
0.4965,NO
1.0,YES
0.3851,NO
1.0,YES
0.289,NO
0.3014,NO
0.583,YES
1.0,YES
0.6940000000000001,YES
0.583,YES
0.3014,NO
0.221,NO
0.5764,YES
0.3816,NO
0.583,YES
0.1729,NO
0.4651,NO
0.4651,NO
0.2893,NO
0.3014,NO
1.0,YES
0.3014,NO
1.0,YES
0.1712,NO
1.0,YES
0.3143,NO
0.5347,NO
0.5131,NO
0.6231,NO
0.583,YES
0.4832,NO
0.3483,YES
0.2798,NO
0.1646,NO
1.0,YES
0.5554,NO
0.5554,NO
1.0,YES
0.2604,NO
0.153,NO
1.0,YES
0.1689,NO
1.0,YES
0.1456,NO
0.4238,NO
0.2676,NO
0.1542,NO
0.1775,NO
0.5554,NO
0.1654,NO
0.516,NO
0.0902,NO
0.5554,NO
0.2218,NO
0.2604,NO
0.3901,NO
0.2338,NO
1.0,YES
0.5169,NO
1.0,YES
0.1184,NO
0.1186,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
0.5227,YES
0.1373,NO
0.4491,YES
0.0994,NO
0.3002,NO
0.3569,NO
0.3002,NO
0.1729,NO
1.0,YES
0.1216,NO
1.0,YES
0.1347,NO
1.0,YES
0.3369,NO
0.462,NO
0.4471,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.9153,YES
1.0,YES
0.3634,NO
0.2304,NO
0.3389,NO
0.2796,NO
0.6735,YES
1.0,YES
0.2796,NO
0.2808,NO
0.2796,NO
0.2808,NO
0.4228,NO
0.3133,NO
0.4228,NO
1.0,YES
0.1676,NO
0.904,YES
0.3389,NO
1.0,YES
0.1676,NO
0.1267,NO
0.1835,NO
0.2024,NO
0.2808,NO
0.2796,NO
0.1906,NO
0.2796,NO
0.3527,NO
0.1531,NO
0.9043,YES
0.4729,YES
0.5502,YES
1.0,YES
0.3898,NO
0.1329,NO
0.9051,YES
0.2378,NO
0.9043,YES
0.1332,NO
0.3808,NO
0.391,NO
0.2024,NO
0.1661,NO
0.4729,YES
0.1607,NO
0.5502,YES
0.1458,NO
0.4729,YES
0.1853,NO
0.2542,NO
0.3027,NO
0.2114,NO
0.9043,YES
0.4645,NO
1.0,YES
0.3527,NO
0.3341,NO
1.0,YES
0.4091,YES
0.6385,YES
1.0,YES
0.3898,NO
0.245,NO
0.9273,YES
0.3769,NO
1.0,YES
0.1578,NO
0.4524,NO
0.474,NO
0.3247,NO
0.3341,NO
0.4013,YES
0.3341,NO
0.6385,YES
0.2433,NO
0.3831,YES
0.3769,NO
0.3611,NO
0.4595,NO
0.5579999999999999,NO
1.0,YES
0.4327,NO
1.0,YES
0.2849,NO
0.1504,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.344,NO
0.1622,NO
1.0,YES
0.4318,NO
1.0,YES
0.1578,NO
0.4524,NO
0.474,NO
0.1849,NO
0.2034,NO
0.5239,YES
0.1975,NO
1.0,YES
0.1773,NO
0.5239,YES
0.4318,NO
0.462,NO
0.4531,NO
0.2229,NO
1.0,YES
0.5169,NO
1.0,YES
0.2849,NO
0.1504,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.344,NO
0.1327,NO
1.0,YES
0.2806,NO
1.0,YES
0.1578,NO
0.4524,NO
0.474,NO
0.3489,NO
0.1911,NO
0.4942,YES
0.1767,NO
1.0,YES
0.1436,NO
0.4542,YES
0.3369,NO
0.462,NO
0.4531,NO
0.4462,NO
1.0,YES
0.5169,NO
1.0,YES
0.1995,NO
0.1881,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1881,NO
0.5227,YES
0.2157,NO
0.4491,YES
0.1729,NO
0.3575,NO
0.42,NO
0.3569,NO
0.1881,NO
1.0,YES
0.1995,NO
1.0,YES
0.1995,NO
1.0,YES
0.3369,NO
0.462,NO
0.4471,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.2522,NO
0.1414,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
0.5227,YES
0.3984,NO
0.4751,YES
0.1729,NO
0.1448,NO
0.42,NO
0.1716,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1156,NO
1.0,YES
0.3984,NO
0.5347,NO
0.4471,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.2897,NO
0.1943,NO
0.3341,NO
0.3716,NO
0.2015,NO
0.3341,NO
0.3122,NO
0.1943,NO
0.6011,NO
0.2363,NO
0.3341,NO
0.2363,NO
1.0,YES
0.7411,YES
1.0,YES
0.1943,NO
0.3171,NO
0.1869,NO
0.2904,NO
0.1943,NO
0.2437,NO
0.1223,NO
0.1553,NO
0.2286,NO
0.2363,NO
0.3341,NO
0.125,NO
0.4784,NO
0.9589,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1989,NO
0.1893,NO
1.0,YES
0.7333,YES
0.16699999999999998,NO
0.1519,NO
0.1893,NO
0.1784,NO
0.2437,NO
0.2437,NO
0.1562,NO
1.0,YES
0.2278,NO
1.0,YES
0.1989,NO
0.6856,YES
0.1398,NO
0.1218,NO
0.2456,NO
0.1468,NO
0.1468,NO
0.1893,NO
0.1778,NO
0.16699999999999998,NO
0.2522,NO
0.1089,NO
0.4187,YES
1.0,YES
1.0,YES
0.3961,YES
0.2784,NO
0.0823,NO
0.4664,YES
0.3816,NO
0.2787,YES
0.1729,NO
0.3565,NO
0.42,NO
0.3565,NO
0.1729,NO
1.0,YES
0.1476,NO
1.0,YES
0.1476,NO
1.0,YES
0.3118,NO
0.5347,NO
0.4471,NO
0.2467,NO
0.3891,YES
0.4382,NO
0.3775,YES
0.9589,YES
1.0,YES
0.3473,NO
0.2304,NO
0.11900000000000001,NO
0.295,NO
1.0,YES
1.0,YES
0.295,NO
0.1823,NO
0.1554,NO
0.1189,NO
0.3062,NO
0.3082,NO
0.3062,NO
1.0,YES
0.2278,NO
1.0,YES
0.1282,NO
1.0,YES
0.2043,NO
0.1513,NO
0.2456,NO
0.1823,NO
0.1823,NO
0.2205,NO
0.1823,NO
0.295,NO
0.2947,NO
0.2425,NO
0.2809,NO
0.4329,NO
0.3069,NO
0.4162,NO
0.2425,NO
0.1779,NO
0.218,NO
1.0,YES
0.2887,NO
1.0,YES
0.3627,NO
0.2688,NO
0.3627,NO
0.3282,NO
0.3104,NO
0.2425,NO
0.2051,NO
0.2155,NO
0.282,NO
1.0,YES
0.9096,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.2458,NO
0.9589,YES
1.0,YES
0.2823,NO
0.1882,NO
0.2067,NO
0.1546,NO
1.0,YES
0.8165,YES
0.1407,NO
0.2015,NO
0.1546,NO
0.2015,NO
0.2341,NO
0.2517,NO
0.2341,NO
1.0,YES
0.2278,NO
1.0,YES
0.2067,NO
0.8165,YES
0.1398,NO
0.1152,NO
0.2456,NO
0.1388,NO
0.2015,NO
0.1546,NO
0.1778,NO
0.1469,NO
0.2932,NO
0.2906,NO
0.414,NO
0.5644,NO
0.31,NO
0.414,NO
0.3258,NO
0.2131,NO
0.414,NO
1.0,YES
0.2156,NO
0.6992,YES
0.3705,NO
0.3705,NO
0.3601,NO
0.2906,NO
0.36,NO
0.2932,NO
0.2102,NO
0.2932,NO
0.3078,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.3095,NO
1.0,YES
0.414,NO
