50Traced_NONETRACED_SUM_MULTI_VSM_55_MAX,Associated
0.8947,NO
1.7368,NO
0.8729,NO
1.5388,NO
0.6842,NO
1.7138,NO
3.0178,YES
3.7555,YES
2.7616,YES
3.0069999999999997,YES
2.4025,NO
3.2014,YES
2.0585,NO
0.9620000000000001,NO
0.4543,NO
0.6206,NO
0.7204,NO
0.9058,NO
1.5343,NO
0.8961,NO
0.2408,NO
0.9756,NO
3.3061,YES
0.9177,NO
3.0704,YES
1.0591,NO
0.9632,NO
0.1539,NO
0.672,NO
1.2622,NO
0.7703,NO
1.2229999999999999,NO
0.3551,NO
1.2275,NO
3.0,YES
3.617,YES
2.8441,YES
3.0956,YES
1.2437,NO
3.1372,YES
0.9392,NO
1.0776,NO
0.2437,NO
0.7308,NO
0.7379,NO
1.0634,NO
1.2566,NO
0.8518,NO
0.4369,NO
0.8995,NO
3.1609,YES
0.8190000000000001,NO
2.8846,YES
1.0378,NO
0.9337,NO
0.2007,NO
0.5502,NO
1.2242,NO
0.7711,NO
1.1474,NO
0.2891,NO
1.2516,NO
2.7767,YES
3.3934,YES
2.6556,YES
2.7708,YES
1.1282,NO
3.0015,YES
0.7929999999999999,NO
1.1406,NO
0.5033,NO
0.5688,NO
0.9936,NO
0.9259,NO
1.3514,NO
1.0765,NO
0.2831,NO
1.0315,NO
3.511,YES
0.5595,NO
3.1675,YES
1.3289,NO
1.1576,NO
0.3328,NO
0.8447,NO
1.7329,NO
0.8655,NO
1.2855,NO
0.4985,NO
1.2667,NO
3.0632,YES
4.0196,YES
2.8087,YES
3.3047,YES
1.2331,NO
3.218,YES
0.7728,NO
1.6873,NO
0.8959999999999999,NO
3.9764,YES
1.8869999999999998,YES
1.5569,YES
5.5085,YES
1.2502,NO
0.5315,NO
5.1793,YES
1.2658,NO
4.3329,YES
1.4,NO
2.4095,NO
0.9787,NO
0.7497,NO
1.0023,NO
1.8236,YES
0.3423,NO
1.5897,YES
0.4637,NO
2.3474,YES
1.7574,NO
2.41,NO
1.9543,NO
1.1639,NO
5.3205,YES
2.9614,NO
4.9442,YES
1.2828,NO
0.5431,NO
3.1601,YES
0.7655,NO
0.7240000000000001,NO
4.2221,YES
0.8779,NO
0.4245,NO
3.8725,YES
1.1746,NO
3.4481,YES
1.3757,NO
1.9763,NO
0.3701,NO
0.4793,NO
0.6273,NO
0.6901,NO
0.2103,NO
0.7045,NO
0.1741,NO
0.7413,NO
1.7101,NO
1.7266,NO
1.9506,NO
0.9487,NO
3.7724,YES
2.4996,NO
3.62,YES
1.4336,NO
0.5275,NO
2.1423,YES
3.528,YES
3.3296,YES
3.2972,YES
1.7819,NO
0.705,NO
2.6405,YES
1.8785,NO
2.784,YES
1.8667,NO
1.8634,NO
2.0802,NO
0.6678,NO
0.7333,NO
3.6304,YES
0.7528,NO
3.5555,YES
0.5543,NO
4.8332,YES
1.357,NO
3.0382,NO
2.335,NO
1.8838,NO
2.5738,YES
2.6088,NO
2.7324,YES
0.845,NO
0.3677,NO
1.8276,YES
0.9705,NO
1.0948,NO
3.0462,YES
0.622,NO
0.3853,NO
2.5994,YES
1.1774,NO
2.6792,YES
1.2036,NO
1.5148,NO
0.6348,NO
0.5214,NO
0.2678,NO
0.9498,NO
0.1654,NO
1.2078,NO
0.0902,NO
1.7573,NO
1.374,NO
1.7790000000000001,NO
1.8048,NO
0.87,NO
2.7091,YES
1.9248,NO
2.1629,YES
0.9590000000000001,NO
0.428,NO
0.7653,YES
2.4948,YES
1.8891,YES
1.8895,YES
0.907,NO
0.461,NO
1.4131,YES
0.5577,NO
1.364,YES
0.5164,NO
0.6705,NO
0.9318,NO
0.5343,NO
0.2727,NO
1.8612,YES
0.4626,NO
2.0197,YES
0.3982,NO
2.9613,YES
0.3891,NO
1.2023,NO
0.6807,NO
0.5817,NO
1.655,YES
1.1106,NO
1.4998,YES
2.5838,YES
1.4945,YES
0.7741,NO
0.4965,NO
0.2789,NO
1.0547,NO
2.5632,YES
1.5289,YES
1.1353,NO
1.0323,NO
0.7423,NO
0.8289,NO
1.1335,NO
1.2045,NO
0.5402,NO
0.985,YES
0.7542,NO
2.1637,YES
0.2467,NO
1.9311,YES
0.4227,NO
0.8872,NO
1.0933,NO
0.7586,NO
0.9011,NO
1.1493,NO
0.9572,NO
1.0176,NO
2.1232,NO
0.8384,NO
4.6024,YES
2.1184,YES
1.9875,YES
6.6464,YES
1.5208,NO
0.7753,NO
6.0666,YES
1.2812,NO
5.2159,YES
1.4040000000000001,NO
3.2911,NO
1.6081,NO
1.4533,NO
0.8412,NO
1.8531,YES
0.203,NO
1.8619999999999999,YES
0.3853,NO
2.9373,YES
1.7636,NO
2.3362,NO
2.2559,NO
1.0759999999999998,NO
6.0289,YES
3.1404,NO
5.9311,YES
2.1076,NO
0.945,NO
4.3351,YES
1.8028,YES
1.7916,YES
6.0892,YES
1.6336,NO
0.6761,NO
5.6172,YES
1.3791,NO
5.0007,YES
1.561,NO
2.8563,NO
1.2212,NO
0.8266,NO
0.9564,NO
1.7026,YES
0.2791,NO
1.5039,YES
0.4283,NO
1.8358,YES
2.1164,NO
2.5172,NO
2.4942,NO
1.3981,NO
5.34,YES
3.548,NO
5.5715,YES
1.7369999999999999,NO
0.7426,NO
3.7617,YES
1.9565,YES
1.7876,YES
5.8249,YES
1.317,NO
0.7034,NO
5.1239,YES
1.3008,NO
5.0686,YES
1.6076,NO
2.3502,NO
1.0588,NO
0.5658,NO
0.8375,NO
1.7684,YES
0.4751,NO
2.0901,YES
0.3488,NO
2.4855,YES
1.8179,NO
2.4694,NO
2.3401,NO
1.3343,NO
4.8814,YES
3.263,NO
4.9357,YES
1.7274,NO
0.7876,NO
4.9254,YES
1.902,YES
2.0192,YES
6.8314,YES
1.3393,NO
0.7724,NO
5.9762,YES
0.8552,NO
5.8098,YES
1.0629,NO
2.9363,NO
1.3376,NO
1.1286,NO
0.8349,NO
1.6346,YES
0.22399999999999998,NO
1.9426,YES
0.263,NO
2.8713,YES
1.4865,NO
2.0497,NO
2.0472,NO
0.6615,NO
6.0931,YES
3.0739,NO
6.1743,YES
0.9523,NO
0.5018,NO
0.9399,YES
2.7347,YES
2.4533,YES
1.5135,YES
1.2264,NO
0.4038,NO
1.3417,YES
0.9463,NO
0.8203,YES
0.9503,NO
1.382,NO
1.445,NO
0.9583,NO
0.4651,NO
2.6331,YES
0.4738,NO
2.2905,YES
0.5247,NO
3.4734,YES
0.6399,NO
1.7128,NO
1.2298,NO
0.9307,NO
1.2927,YES
1.0247,NO
1.34,YES
1.3582,NO
0.5241,NO
2.0143,YES
3.7291,YES
2.9610000000000003,YES
3.7657,YES
1.4515,NO
0.5009,NO
3.0333,YES
1.0225,NO
2.7095,YES
1.0772,NO
1.5687,NO
1.1321,NO
0.7120000000000001,NO
0.4445,NO
3.1762,YES
0.3158,NO
3.0457,YES
0.3139,NO
4.5613,YES
1.0353,NO
2.1041,NO
1.9629,NO
1.1301,NO
3.0523,YES
1.8822,NO
2.773,YES
0.6037,NO
0.2074,NO
0.8674,NO
0.2108,NO
0.5453,NO
1.178,NO
0.5331,NO
0.2141,NO
1.2351,NO
0.8872,NO
0.5169,NO
0.3855,NO
2.1238,YES
1.629,YES
1.6735,YES
0.2638,NO
0.501,NO
0.0797,NO
0.4639,NO
0.2606,NO
0.6219,NO
0.5654,NO
1.0645,NO
0.3832,NO
0.3123,NO
1.281,NO
1.0376,NO
1.4213,NO
0.9513,YES
1.1032,YES
0.2752,NO
0.5506,NO
0.3062,NO
0.4108,NO
1.3373,YES
0.5419,YES
0.4792,NO
0.4329,NO
0.4376,NO
0.5832,NO
0.3336,NO
0.6384,NO
0.1562,NO
0.8196,YES
0.5181,NO
1.3548,YES
0.3556,NO
1.1943,YES
0.4782,NO
0.4769,NO
0.7507,NO
0.4739,NO
0.5634,NO
0.5684,NO
0.4336,NO
0.408,NO
1.1371,NO
0.5106,NO
1.7438,YES
3.4097,YES
2.8749,YES
2.9361,YES
1.5785,NO
0.5236,NO
2.2633,YES
0.6961,NO
1.8425,YES
0.6593,NO
1.5825,NO
1.2259,NO
0.9485,NO
0.5316,NO
2.8293,YES
0.5433,NO
2.7375,YES
0.5321,NO
4.2058,YES
0.6352,NO
1.4337,NO
1.6049,NO
0.5087,NO
2.4959,YES
1.3779,NO
2.3154,YES
2.411,YES
1.4941,YES
0.5296,NO
0.5544,NO
0.3681,NO
1.0475,NO
2.4139,YES
1.5617,YES
0.9474,NO
0.7509,NO
0.7165,NO
0.6951,NO
1.0268,NO
1.3706,NO
0.7221,NO
0.9272,YES
0.6984,NO
2.2104,YES
0.4064,NO
1.9391,YES
0.6483,NO
0.59,NO
0.9273,NO
0.4976,NO
0.6574,NO
1.1341,NO
0.7799,NO
1.0793,NO
1.2242,NO
0.4987,NO
0.7181,NO
0.8746,NO
1.1057,NO
1.9132,NO
0.8984,NO
0.3851,NO
1.3101,NO
3.7212,YES
1.0446,NO
3.5659,YES
1.5784,NO
1.4811,NO
0.6632,NO
0.6845,NO
1.5183,NO
0.7642,NO
1.3791,NO
0.3659,NO
1.2767,NO
3.3114,YES
4.391,YES
2.9737,YES
3.3939,YES
1.7833,NO
3.9239,YES
1.5474,NO
2.3666,YES
2.1118,YES
0.3504,NO
0.7378,NO
0.2242,NO
0.8002,NO
3.0834,YES
1.5601,YES
0.529,NO
0.2766,NO
0.5513,NO
0.1573,NO
0.7477,NO
1.195,NO
0.5166,NO
1.4267,YES
0.5966,NO
2.8716,YES
0.3552,NO
2.5778,YES
0.2763,NO
0.3644,NO
0.4265,NO
0.3316,NO
0.2685,NO
0.904,NO
0.4509,NO
0.7492,NO
1.2356,NO
0.6162,NO
0.7709999999999999,NO
0.7794,NO
0.7727,NO
1.1923,NO
0.9724,NO
0.6493,NO
1.0479,NO
1.5677,YES
0.7428,NO
1.5475,YES
1.1151,NO
1.3299,NO
0.7366,NO
0.5539,NO
1.0274,NO
0.8491,NO
0.8324,NO
0.6839,NO
1.1307,NO
1.2045,YES
1.9538,YES
1.0079,YES
1.4937,YES
1.2217,NO
1.5163,YES
1.2471,NO
