50Traced_NONETRACED_MAX_RAW_LSA_65_MEDIAN,Associated
0.1566,NO
0.1,NO
0.3362,YES
1.0,YES
1.0,YES
0.3362,YES
0.1548,NO
0.0139,NO
0.1999,YES
0.1296,NO
0.1389,YES
0.1023,NO
0.1977,NO
0.2043,NO
0.2043,NO
0.1,NO
1.0,YES
0.07400000000000001,NO
1.0,YES
0.1039,NO
1.0,YES
0.1516,NO
0.2519,NO
0.1488,NO
0.0457,NO
0.1934,YES
0.0845,NO
0.1119,YES
0.3458,YES
0.4242,YES
0.3473,NO
0.1636,NO
0.0906,NO
0.1636,NO
0.226,YES
0.4184,YES
0.1736,NO
0.1267,NO
0.1083,NO
0.1267,NO
0.1741,NO
0.1792,NO
0.1792,NO
0.1668,YES
0.1636,NO
0.4242,YES
0.0545,NO
0.3407,YES
0.0545,NO
0.0621,NO
0.1267,NO
0.1267,NO
0.1267,NO
0.192,NO
0.1128,NO
0.1083,NO
0.1339,NO
0.1339,NO
0.1396,NO
0.2168,NO
0.0941,NO
0.1396,NO
0.0797,NO
0.0869,NO
0.1921,NO
1.0,YES
0.2347,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1414,NO
0.1906,NO
0.1658,NO
0.1333,NO
0.2072,NO
0.166,NO
0.2383,YES
1.0,YES
1.0,YES
1.0,YES
0.1378,NO
0.3603,YES
0.1576,NO
0.4232,YES
1.0,YES
0.2823,NO
0.1584,NO
0.1292,NO
0.0963,NO
0.1652,YES
0.4499,YES
0.0947,NO
0.1269,NO
0.0645,NO
0.1095,NO
0.1665,NO
0.1472,NO
0.1463,NO
0.1689,YES
0.1292,NO
1.0,YES
0.114,NO
0.3577,YES
0.1292,NO
0.0477,NO
0.0826,NO
0.1274,NO
0.1269,NO
0.1427,NO
0.1269,NO
0.0769,NO
0.1727,NO
0.1727,NO
0.1705,NO
0.2061,NO
0.161,NO
0.1986,NO
0.1529,NO
0.1098,NO
0.1753,NO
1.0,YES
0.2347,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1727,NO
0.1906,NO
0.0862,NO
0.1701,NO
0.2286,NO
0.166,NO
0.3848,YES
1.0,YES
1.0,YES
1.0,YES
0.1937,NO
1.0,YES
0.1576,NO
