50Traced_NONETRACED_MAX_SINGLE_VSM_39_MAX,Associated
0.2823,NO
0.1897,NO
0.1532,NO
0.0909,NO
1.0,YES
1.0,YES
0.0947,NO
0.153,NO
0.081,NO
0.2223,NO
0.2636,NO
0.2546,NO
0.2636,NO
0.9863,YES
0.1854,NO
1.0,YES
0.1897,NO
1.0,YES
0.1141,NO
0.2223,NO
0.2223,NO
0.2223,NO
0.2223,NO
0.1427,NO
0.2223,NO
0.1734,NO
0.418,NO
0.418,NO
0.2215,NO
0.2254,NO
0.1965,NO
0.2215,NO
0.418,NO
0.418,NO
0.2215,NO
0.6882,YES
0.1974,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.2677,NO
0.2942,NO
0.418,NO
0.2254,NO
0.418,NO
0.1356,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2215,NO
1.0,YES
0.2215,NO
