50Traced_NONETRACED_RFSMOTE_SINGLE_VSM_90_SUM,Associated
0.04107488164299527,NO
0.0654797626191905,NO
0.1859038474361539,NO
0.08861772354470893,NO
0.7172767886910714,NO
0.033806761352270454,NO
0.02893912115756484,NO
0.08821764352870573,NO
0.2866573314662932,YES
0.03394012135760485,NO
0.14996332599853301,YES
0.1346936053877442,NO
0.13002600520104018,NO
0.12982596519303857,NO
0.05007668200306728,NO
0.0624791624991665,NO
0.048409681936387276,NO
0.0584783623391345,NO
0.10695472427818895,NO
0.09468560378742413,NO
0.21831032873241313,YES
0.2137094085483763,YES
0.2028405681136227,YES
0.7440821497632859,YES
0.08515036340601453,NO
0.7354804294192171,YES
0.05947856237914249,NO
0.06474628258985128,NO
0.023538040941521638,NO
0.9999999999999999,YES
0.7556844702273787,YES
0.07528172301126891,YES
0.1833033273321331,YES
0.142628525705141,NO
0.06447956257918248,NO
0.21124224844968992,YES
0.058411682336467284,NO
0.21277588851103554,YES
0.06407948256317929,NO
0.1355604454224178,NO
0.09321864372874573,NO
0.09175168367006734,NO
0.053610722144428885,NO
0.059678602387144085,YES
0.051810362072414476,NO
0.15143028605721143,YES
0.1354270854170834,NO
0.7483496699339867,YES
0.07821564312862571,NO
0.04680936187237447,NO
0.19517236780689468,NO
0.0734813629392545,NO
0.22011068880442752,YES
0.16123224644928982,NO
0.1322264452890578,YES
0.11342268453690736,NO
0.09661932386477294,NO
0.23317996932719873,YES
0.13722744548909782,NO
0.09581916383276654,NO
0.2707874908314996,YES
0.11528972461158897,NO
0.0666133226645329,NO
0.3567380142695205,YES
0.12082416483296657,NO
0.285590451423618,YES
0.09535240381409613,NO
0.21110888844435552,NO
0.2070414082816563,NO
0.17003400680136024,NO
0.10748816429952657,NO
0.1394945655797826,NO
0.08668400346736013,NO
0.9051810362072413,NO
0.09021804360872174,NO
0.8361005534440221,NO
0.12622524504900978,NO
0.11242248449689936,NO
0.24464892978595715,NO
0.12129092485163698,NO
0.2464492898579716,YES
0.2174434886977395,NO
0.18510368740414745,YES
0.046676001867040066,NO
0.01773688070947523,NO
0.15849836633993464,YES
0.8465693138627723,YES
0.14229512569180502,YES
0.8078282323131293,YES
0.07568180302727211,NO
0.02507168100286724,NO
0.18010268720410746,YES
0.14869640594785621,NO
0.8341668333666732,YES
0.06647996265919849,NO
0.1511635660465426,NO
0.1308928452357138,NO
0.13002600520104018,NO
0.023871440954857638,NO
0.11315596452623856,YES
0.022937920917516837,NO
0.17350136694005466,YES
0.0750816830032673,NO
0.12102420484096818,YES
0.153297326131893,NO
0.1342268453690738,NO
0.18917116756684665,NO
0.0704807628192305,NO
0.15549776621991063,YES
0.7908915116356604,NO
0.7922917916916715,YES
0.10255384410215375,NO
0.10322064412882574,NO
0.919050476762019,YES
0.11095552443822096,NO
0.10342068413682734,NO
0.9401213576048542,YES
0.10555444422217775,NO
0.09548576381943054,NO
0.30939521237580847,YES
0.09948656397946254,NO
0.9889977995599118,YES
0.09055144362205773,NO
0.1430952857238114,NO
0.09628592385143694,NO
0.07861572314462892,NO
0.11182236447289455,NO
0.1338934453557378,NO
0.10375408415016335,NO
0.23064612922584515,NO
0.053610722144428885,NO
0.17103420684136825,NO
0.1413616056544642,NO
0.11108888444355536,NO
0.253584050143362,NO
0.13749416549976662,NO
0.2615189704607588,YES
0.23244648929785955,NO
0.8762419150496765,YES
0.024604920984196837,NO
0.005734480229379208,NO
0.029739281189571247,YES
0.124624924984997,YES
0.07688204307528171,YES
0.6953390678135626,YES
0.01940388077615523,NO
0.0,NO
0.0737480829499233,YES
0.0702807228112289,NO
0.6892045075681803,YES
0.0597452823898113,NO
0.10748816429952657,NO
0.10902180436087217,NO
0.11248916449956656,NO
0.035607121424284856,NO
0.10362072414482895,YES
0.034406881376275254,NO
0.09568580382743214,YES
0.08328332333133291,NO
0.07428152297126091,YES
0.003467360138694405,NO
0.04107488164299527,NO
0.04000800160032006,NO
0.016803360672134428,NO
0.7050743482029738,YES
0.01867040074681603,NO
0.7027405481096219,YES
0.8619057144762284,YES
0.6924051476962059,YES
0.23578048943121954,NO
0.09668600386744014,NO
0.09075148363005933,NO
0.09388544375541774,NO
0.15309728612389142,YES
0.9065146362605854,YES
0.08708408348336333,NO
0.04400880176035207,NO
0.09461892378475693,NO
0.03814096152563846,NO
0.1355604454224178,NO
0.10015336400613455,NO
0.08988464359538573,NO
0.7165433086617323,YES
0.05681136227245449,NO
0.8215643128625725,YES
0.01080216043208642,NO
0.19250516770020668,YES
0.018603720744148827,NO
0.061478962459158494,NO
0.05527772221110889,NO
0.07741548309661932,NO
0.0730146029205841,NO
0.138627725545109,NO
0.09348536373941453,NO
0.05987864239514568,NO
0.04940988197639528,NO
0.038274321530972856,NO
0.19803960792158432,YES
0.7372141094885643,YES
0.7137427485497099,YES
0.2045742481829699,YES
0.05134360205374408,NO
0.03860772154430886,NO
0.3572714542908581,YES
0.05601120224044808,NO
0.24491564979662594,YES
0.04447556177902247,NO
0.1963059278522371,NO
0.11795692471827697,NO
0.12842568513702737,NO
0.04947656197906248,NO
0.0686137227445489,YES
0.04500900180036006,NO
0.1936387277455491,YES
0.04820964192838568,NO
0.12475828499033137,YES
0.08368340334733612,NO
0.05627792225111689,NO
0.1950390078015603,NO
0.0719477228779089,NO
0.19123824764952987,YES
0.16823364672934585,NO
0.23558044942321793,YES
0.0720144028805761,NO
0.02507168100286724,NO
0.2786557311462292,YES
0.8078949123157965,YES
0.7940921517636859,YES
0.15796492631859704,YES
0.139627925585117,NO
0.0711475628459025,NO
0.8626391945055678,YES
0.11922384476895376,NO
0.18830432753217308,YES
0.0660132026405281,NO
0.145295725811829,NO
0.11102220444088817,NO
0.10975528439021136,NO
0.05667800226712009,NO
0.09481896379275853,YES
0.05227712209108488,NO
0.14462892578515701,YES
0.12469160498766418,NO
0.09841968393678735,YES
0.1357604854304194,NO
0.11655664466226576,NO
0.19377208775088348,NO
0.08161632326465293,NO
0.1961058878442355,YES
0.14956324598252982,NO
0.135960525438421,YES
0.08294992331799693,NO
0.06674668266986729,NO
0.3442021737680869,YES
0.10168700406748014,YES
0.1265586450623458,YES
0.2133093285323731,YES
0.1448289657931586,NO
0.10162032406481296,NO
0.8851103554044141,YES
0.0669467226778689,NO
0.9203840768153629,YES
0.06161232246449289,NO
0.759151830366073,NO
0.05094352203774088,NO
0.03540708141628325,NO
0.1290924851636994,NO
0.10562112422484495,YES
0.1251583650063346,NO
0.22164432886577312,YES
0.11168900446756017,NO
0.16109888644395545,YES
0.11042208441688336,NO
0.08021604320864172,NO
0.23478028939121154,NO
0.10782156431286256,NO
0.22364472894578913,YES
0.21077548843101954,NO
0.16549976661999063,YES
0.040741481629659265,NO
0.04227512169100486,NO
0.8665733146629325,YES
0.7330132693205307,YES
0.03780756151230246,YES
0.18957124758284985,YES
0.037740881509635255,NO
0.030539441221577646,NO
0.34213509368540374,YES
0.06034540241381609,NO
0.23378008935120353,YES
0.052143762085750486,NO
0.18410348736413945,NO
0.07768220310728811,NO
0.09328532373141293,NO
0.0632793225311729,NO
0.062212442488497686,YES
0.0612122424484897,NO
0.1979062479162499,YES
0.03607388144295525,NO
0.803427352137094,YES
0.07861572314462892,NO
0.04767620190704807,NO
0.2025071681002867,NO
0.06647996265919849,NO
0.1948389677935587,YES
0.15143028605721143,NO
0.2777222111088884,YES
0.0702140428085617,NO
0.05381076215243048,NO
0.0620124024804961,YES
0.23124624924984993,YES
0.17023404680936186,YES
0.09628592385143694,YES
0.05614456224578248,NO
0.030406081216243247,NO
0.12929252517170098,YES
0.12489164499566577,NO
0.7353470694138827,YES
0.08801760352070413,NO
0.15936520637460824,NO
0.17556844702273786,NO
0.16169900646796026,NO
0.10668800426752016,NO
0.1445622457824898,YES
0.10335400413416015,NO
0.17650196706007867,YES
0.09401880376075213,NO
0.17036740681469623,YES
0.0738814429552577,NO
0.10102020404080815,NO
0.10088684403547374,NO
0.061345602453824095,NO
0.7616189904647594,YES
0.0725478429019137,NO
0.740748149629926,YES
0.0735480429419217,NO
0.0621457624858305,NO
0.16283256651330263,YES
0.21250916850036672,YES
0.23511368940454755,YES
0.16636660665466424,YES
0.05887844235513769,NO
0.04627592185103688,NO
0.1879709275188371,YES
0.11588984463559378,NO
0.1961058878442355,YES
0.08294992331799693,NO
0.09001800360072014,NO
0.06254584250183369,NO
0.04027472161098886,NO
0.11515636460625456,NO
0.18930452757218108,YES
0.11162232446489295,NO
0.37540841501633654,YES
0.05294392211775688,NO
0.2997932919917316,YES
0.10528772421150895,NO
0.09088484363539373,NO
0.19250516770020668,NO
0.08335000333400013,NO
0.15876508635060343,YES
0.1466960058678402,NO
0.14982996599319862,YES
0.052810562112422486,NO
0.01973728078949123,NO
0.08555044342201772,NO
0.1340268053610722,NO
0.03854104154164165,NO
0.05727812229112488,NO
0.05767820230712809,NO
0.022471160898846432,NO
0.16629992665199703,NO
0.07954924318196971,NO
0.04580916183236647,NO
0.06361272254450889,NO
0.9419883976795357,YES
0.2180436087217443,YES
0.9228512369140494,YES
0.04454224178168967,NO
0.04087484163499366,NO
0.04660932186437287,NO
0.028872441154897642,NO
0.09688604387544174,NO
0.044808961792358465,NO
0.024338200973528037,NO
0.04314196172567846,NO
0.0610788824431553,NO
0.02953924118156965,NO
0.10582116423284656,NO
0.02953924118156965,NO
0.1338267653530706,NO
0.7428819097152762,YES
0.8529705941188236,YES
0.17696872707874906,NO
0.10368740414749615,NO
0.04774288190971527,NO
0.035007001400280055,NO
0.8796425951857036,YES
0.7435487097419483,YES
0.05801160232046409,NO
0.09475228379009135,NO
0.029005801160232048,NO
0.11242248449689936,NO
0.10422084416883375,NO
0.09375208375008334,NO
0.09761952390478094,NO
0.8653063946122558,YES
0.03327332133093285,NO
0.7812895912515836,YES
0.015869840634793624,NO
0.9093151963726077,YES
0.05194372207774888,NO
0.0710142028405681,NO
0.02133760085350403,NO
0.08375008335000332,NO
0.05667800226712009,NO
0.08728412349136493,NO
0.04820964192838568,NO
0.05307728212309128,NO
0.02120424084816963,NO
0.002200440088017604,NO
0.7404814296192571,YES
0.1859038474361539,YES
0.18543708741748346,YES
0.7465493098619723,YES
0.026672001066880037,NO
0.002733880109355204,NO
0.12675868507034738,YES
0.0674134826965393,NO
0.7528839101153564,YES
0.05987864239514568,NO
0.12529172501166896,NO
0.10855504434220176,NO
0.11382276455291056,NO
0.007068080282723211,NO
0.1350270054010802,YES
0.006668000266720012,NO
0.22924584916983395,YES
0.06274588250983529,NO
0.18196972727878907,YES
0.021871040874841634,NO
0.01927052077082083,NO
0.07534840301393611,NO
0.01833700073348003,NO
0.7508835100353403,YES
0.047342801893712066,NO
0.7348803093952122,YES
0.8908448356337934,YES
0.6778689071147562,YES
0.22504500900180033,NO
0.09715276388611054,NO
0.05387744215509768,NO
0.0648129625925185,NO
0.1441621657664866,YES
0.9392545175701806,YES
0.0675468427018737,NO
0.061278922451156896,NO
0.05814496232579849,NO
0.06401280256051209,NO
0.10955524438220976,NO
0.08501700340068012,NO
0.08148296325931852,NO
0.7361472294458891,YES
0.04454224178168967,NO
0.8764419550576782,YES
0.013269320530772823,NO
0.8874441554977661,YES
0.01927052077082083,NO
0.034873641394945656,NO
0.044142161765686465,NO
0.0778822431152897,NO
0.04187504167500166,NO
0.12149096485963859,NO
0.0686804027472161,NO
0.04767620190704807,NO
0.0760152030406081,NO
0.03740748149629926,NO
0.059545242381809686,NO
0.13802760552110419,NO
0.05621124224844969,NO
0.07521504300860171,NO
0.04660932186437287,NO
0.05141028205641128,NO
0.12155764486230577,NO
0.1347602853904114,YES
0.04980996199239848,NO
0.12435820497432817,YES
0.15416416616656664,NO
0.16883376675335066,NO
0.16043208641728343,NO
0.08775088351003532,NO
0.05901180236047209,NO
0.10402080416083215,NO
0.08234980329399212,NO
0.131626325265053,NO
0.09475228379009135,NO
0.7420817496832699,YES
0.08174968326998731,YES
0.09888644395545773,YES
0.78875775155031,YES
0.08535040341401613,NO
0.7249449889977995,YES
0.07281456291258251,NO
0.9011135560445421,YES
0.692805227712209,YES
0.18170300726812028,NO
0.09908648396345936,NO
0.03680736147229446,NO
0.03867440154697606,NO
0.10362072414482895,YES
0.9602587184103486,YES
0.05661132226445289,NO
0.06541308261652329,NO
0.036473961458958454,NO
0.06647996265919849,NO
0.10448756417950256,NO
0.09161832366473292,NO
0.09101820364072814,NO
0.7443488697739548,YES
0.028672401146896044,NO
0.913049276521971,YES
0.015403080616123221,NO
0.23197972927918917,YES
0.03480696139227845,NO
0.025271721010868838,NO
0.023938120957524834,NO
0.07841568313662732,NO
0.03887444155497766,NO
0.08861772354470893,NO
0.04707608188304327,NO
0.044742281789691266,NO
0.08828432353137292,NO
0.034340201373608055,NO
0.7592185103687404,NO
0.11202240448089618,NO
0.06181236247249449,NO
0.09648596385943854,NO
0.09541908381676334,NO
0.06668000266720009,NO
0.11035540441421617,NO
0.780756151230246,YES
0.08281656331266252,NO
0.18136960725478427,YES
0.15603120624124822,NO
0.15249716609988662,NO
0.1385610455424418,NO
0.04727612189104487,NO
0.058278322331132885,NO
0.05094352203774088,NO
0.047809561912382476,NO
0.14589584583583382,NO
0.04707608188304327,NO
0.7250783490031338,YES
0.7302793892111755,YES
0.7427485497099419,YES
0.8423684736947388,YES
0.12262452490498099,NO
0.7370140694805627,YES
0.06361272254450889,NO
