50Traced_NONETRACED_MAX_RAW_LSA_61_MEDIAN,Associated
0.1536,NO
0.2395,NO
1.0,YES
0.2369,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1755,NO
0.20600000000000002,NO
0.1544,NO
0.1464,NO
0.2256,NO
0.2083,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2395,NO
0.1686,NO
0.1339,NO
0.2688,NO
0.1967,NO
0.1879,NO
0.2079,NO
0.1987,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1834,NO
0.0647,NO
0.204,NO
0.1906,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.193,NO
0.4856,YES
0.1896,NO
0.1796,NO
0.1479,NO
0.2664,NO
0.2664,NO
0.2664,NO
0.1823,NO
0.1684,NO
0.1204,NO
0.2664,NO
0.4754,YES
0.1828,NO
0.4754,YES
0.2252,NO
0.2085,NO
0.2085,NO
0.0988,NO
0.2174,NO
0.0725,NO
0.1608,NO
0.1912,NO
0.2174,NO
1.0,YES
1.0,YES
0.3444,YES
0.3444,YES
0.2206,NO
1.0,YES
0.2664,NO
0.1348,NO
0.1348,NO
0.1277,NO
0.2886,NO
0.1427,NO
0.0855,NO
0.1348,NO
0.061,NO
0.1525,NO
1.0,YES
0.1277,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.20600000000000002,NO
0.1544,NO
0.0975,NO
0.1702,NO
0.2083,NO
1.0,YES
0.4206,YES
1.0,YES
1.0,YES
0.1526,NO
1.0,YES
0.1219,NO
0.17,NO
0.0802,NO
1.0,YES
1.0,YES
1.0,YES
0.3916,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1475,NO
1.0,YES
0.1059,NO
0.2516,NO
0.2118,NO
0.1474,NO
0.0941,NO
0.2337,YES
0.0875,NO
0.2829,YES
0.2129,NO
0.2157,YES
0.1629,NO
0.2192,NO
0.3025,NO
0.12,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3595,YES
0.2156,NO
0.172,NO
0.4159,YES
0.1827,NO
0.1097,NO
1.0,YES
0.191,NO
0.47700000000000004,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.3794,YES
0.3359,NO
1.0,YES
0.1768,NO
0.1533,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1533,NO
0.071,NO
1.0,YES
0.3374,NO
0.3333,YES
0.3374,NO
0.2585,NO
0.2585,NO
0.2585,NO
0.1533,NO
1.0,YES
0.0806,NO
1.0,YES
0.1533,NO
1.0,YES
0.3374,NO
0.3374,NO
0.3374,NO
0.3374,NO
0.3333,YES
0.3002,NO
1.0,YES
0.1636,NO
0.1646,NO
1.0,YES
0.1762,NO
0.1649,NO
0.4197,YES
0.1681,NO
0.153,NO
1.0,YES
0.2848,NO
1.0,YES
0.2848,NO
0.2516,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2848,NO
0.2848,NO
0.3901,NO
0.2848,NO
1.0,YES
0.3584,NO
1.0,YES
0.1468,NO
0.0854,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1366,NO
0.071,NO
1.0,YES
0.1475,NO
0.2134,YES
0.1027,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0818,NO
1.0,YES
0.0806,NO
1.0,YES
0.1347,NO
1.0,YES
0.1629,NO
0.2519,NO
0.2125,NO
0.1116,NO
0.2732,YES
0.1027,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
1.0,YES
0.3693,YES
0.1659,NO
0.149,NO
0.1659,NO
0.149,NO
0.2274,NO
0.2274,NO
0.2274,NO
0.3834,YES
0.1009,NO
0.4035,YES
0.11,NO
0.3331,YES
0.11,NO
0.1665,NO
0.1665,NO
0.149,NO
0.149,NO
0.2177,NO
0.1665,NO
0.1659,NO
0.1395,NO
0.0694,NO
1.0,YES
0.301,YES
0.301,YES
0.3738,YES
0.1924,NO
0.0724,NO
1.0,YES
0.1763,NO
1.0,YES
0.1763,NO
0.3042,NO
0.2778,NO
0.2778,NO
0.136,NO
0.1268,YES
0.0908,NO
0.3002,YES
0.1499,NO
0.1969,YES
0.1763,NO
0.1426,NO
0.3023,NO
0.1763,NO
1.0,YES
0.2714,NO
1.0,YES
0.1931,NO
0.1494,NO
1.0,YES
1.0,YES
1.0,YES
0.3916,YES
0.2192,NO
0.1165,NO
1.0,YES
0.3049,NO
1.0,YES
0.3049,NO
0.2277,NO
0.2118,NO
0.1884,NO
0.1494,NO
0.2337,YES
0.0882,NO
0.2829,YES
0.1968,NO
0.2157,YES
0.3049,NO
0.3049,NO
0.3049,NO
0.3049,NO
0.3204,YES
0.2714,NO
1.0,YES
0.1741,NO
0.1099,NO
1.0,YES
0.2509,YES
0.2509,YES
0.3738,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2904,NO
1.0,YES
0.2904,NO
0.20199999999999999,NO
0.1549,NO
0.0629,NO
0.2034,NO
0.1935,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.2904,NO
0.2904,NO
0.3619,NO
0.2904,NO
0.3477,YES
0.3259,NO
1.0,YES
0.17,NO
0.0802,NO
1.0,YES
0.3077,YES
0.3077,YES
0.3916,YES
0.147,NO
0.0556,NO
1.0,YES
0.2491,NO
1.0,YES
0.2491,NO
0.2859,NO
0.2118,NO
0.2005,NO
0.1047,NO
0.1919,YES
0.1016,NO
0.3066,YES
0.1499,NO
0.2147,YES
0.2491,NO
0.2491,NO
0.3135,NO
0.2491,NO
0.4909,YES
0.2369,NO
1.0,YES
0.1468,NO
0.1202,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1306,NO
0.071,NO
1.0,YES
0.2335,NO
0.2134,YES
0.2335,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
0.324,YES
0.1508,NO
1.0,YES
0.2335,NO
0.2519,NO
0.2335,NO
0.2335,NO
0.2732,YES
0.2335,NO
1.0,YES
0.1201,NO
0.10300000000000001,NO
0.3313,YES
1.0,YES
1.0,YES
0.2593,YES
0.1306,NO
0.0792,NO
0.3313,YES
0.2252,NO
0.3039,YES
0.2252,NO
0.1448,NO
0.1632,NO
0.1068,NO
0.1825,NO
1.0,YES
0.1772,NO
0.5728,YES
0.0892,NO
1.0,YES
0.2252,NO
0.2519,NO
0.2985,NO
0.2252,NO
0.2479,YES
0.2298,NO
0.3313,YES
0.08900000000000001,NO
0.0394,NO
0.1931,NO
0.2108,NO
0.1713,NO
0.0957,NO
0.0963,NO
0.0435,NO
0.2592,NO
0.1291,NO
0.1931,NO
0.10800000000000001,NO
0.4225,YES
0.4103,YES
0.4103,YES
0.0766,NO
0.1713,NO
0.0797,NO
0.14800000000000002,NO
0.1551,NO
0.1713,NO
0.1443,NO
0.1443,NO
0.1014,NO
0.0806,NO
0.1931,NO
0.1443,NO
0.2105,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.1187,NO
1.0,YES
0.3413,YES
0.0968,NO
0.1519,NO
0.1208,NO
0.1784,NO
0.1661,NO
0.1528,NO
0.1562,NO
1.0,YES
0.0978,NO
0.4181,YES
0.0421,NO
1.0,YES
0.0877,NO
0.1163,NO
0.1218,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.0913,NO
0.0894,NO
0.1566,NO
0.1025,NO
0.3362,YES
1.0,YES
1.0,YES
0.1476,YES
0.1548,NO
0.044000000000000004,NO
0.3362,YES
0.1495,NO
0.2148,YES
0.1495,NO
0.2227,NO
0.2227,NO
0.2227,NO
0.1025,NO
1.0,YES
0.07400000000000001,NO
1.0,YES
0.1039,NO
1.0,YES
0.1516,NO
0.2519,NO
0.1495,NO
0.1495,NO
0.1359,YES
0.1256,NO
0.3362,YES
1.0,YES
0.4242,YES
0.3473,NO
0.1555,NO
0.1283,NO
0.1187,NO
0.4242,YES
0.4184,YES
0.1267,NO
0.1173,NO
0.1736,NO
0.1173,NO
0.1741,NO
0.1792,NO
0.1792,NO
0.4242,YES
0.1017,NO
0.4035,YES
0.1283,NO
0.4242,YES
0.1283,NO
0.0621,NO
0.1218,NO
0.1266,NO
0.0726,NO
0.192,NO
0.1128,NO
0.1267,NO
0.1686,NO
0.1552,NO
0.2688,NO
0.2168,NO
0.1671,NO
0.1331,NO
0.1987,NO
0.0869,NO
0.1921,NO
1.0,YES
0.1358,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.159,NO
0.20600000000000002,NO
0.1658,NO
0.1843,NO
0.2072,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1526,NO
1.0,YES
0.1576,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.0902,NO
0.1187,NO
1.0,YES
0.4499,YES
0.0947,NO
0.1079,NO
0.1163,NO
0.1095,NO
0.1665,NO
0.1528,NO
0.1463,NO
1.0,YES
0.0978,NO
0.4181,YES
0.0421,NO
1.0,YES
0.0902,NO
0.0477,NO
0.1218,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.1077,NO
0.0774,NO
0.1422,NO
0.0613,NO
0.233,NO
0.2061,NO
0.1025,NO
0.1545,NO
0.1529,NO
0.1098,NO
0.1753,NO
1.0,YES
0.233,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.159,NO
0.20600000000000002,NO
0.1544,NO
0.1059,NO
0.2286,NO
0.2083,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.1937,NO
1.0,YES
0.1561,NO
