50Traced_NONETRACED_SUM_SINGLE_VSM_26_MAX,Associated
0.4242,NO
0.7114,NO
2.6255,YES
0.8276,NO
0.7805,NO
3.8325,YES
1.1288,NO
0.253,NO
3.657,YES
0.4729,NO
3.7933,YES
0.8564,NO
1.2109,NO
0.6756,NO
0.9581,NO
0.3243,NO
0.9261,NO
0.19899999999999998,NO
0.7527,NO
0.6511,NO
0.8351,NO
0.6358,NO
0.885,NO
1.0849,NO
0.3501,NO
3.6473,YES
0.9591,NO
3.3859,YES
0.6205,NO
0.8735,NO
1.005,YES
4.3697,YES
3.7462,YES
1.7667,YES
1.0606,NO
0.4705,NO
1.775,YES
0.8953,NO
1.7152,YES
1.4386,NO
1.2331,NO
1.4664,NO
1.443,NO
0.8559,NO
4.6791,YES
0.6641,NO
4.6632,YES
0.8085,NO
3.8863,YES
0.7547,NO
1.4543,NO
0.8391,NO
0.9946,NO
1.9664,YES
0.4181,NO
1.7965,YES
2.0293,YES
1.4394,YES
0.5361,NO
1.2263,NO
0.8186,NO
0.5299,NO
1.5593,YES
2.1832,YES
0.3218,NO
0.7348,NO
0.4432,NO
0.9555,NO
0.2131,NO
0.3862,NO
0.2835,NO
1.6539,YES
0.8943,NO
2.2902,YES
0.8326,NO
2.4626,YES
0.6803,NO
0.7078,NO
1.0517,NO
0.8038,NO
0.8997,NO
0.7271,NO
0.496,NO
0.4578,NO
0.7539,NO
0.9315,NO
4.3332,YES
1.7135,YES
1.4367,YES
5.9156,YES
1.5077,NO
0.3733,NO
5.4296,YES
0.4648,NO
5.5361,YES
0.9462,NO
1.8887,NO
1.9227,NO
1.665,NO
0.518,NO
2.1963,YES
0.4277,NO
1.8875,YES
0.7721,NO
1.8619,YES
0.67,NO
1.0964,NO
1.3804,NO
0.7088,NO
5.1173,YES
1.3968,NO
5.5397,YES
0.505,NO
0.9248,NO
4.375,YES
1.8887,YES
1.5393,YES
5.629,YES
1.3213,NO
0.2605,NO
4.7823,YES
0.9446,NO
5.3038,YES
1.3648,NO
1.0458,NO
0.9063,NO
0.6435,NO
0.5208,NO
1.9721,YES
0.5257,NO
1.6513,YES
0.7445,NO
1.859,YES
1.296,NO
1.7284,NO
1.6995,NO
1.0865,NO
5.2598,YES
2.0824,NO
4.9062,YES
0.7585,NO
0.8652,NO
4.9367,YES
0.9659,YES
1.1009,YES
5.6002,YES
1.4837,NO
0.5376,NO
5.2131,YES
0.3944,NO
5.1697,YES
1.1398,NO
1.1363,NO
0.932,NO
0.7892,NO
0.6383,NO
1.2441,YES
0.5945,NO
1.4563,YES
0.8531,NO
1.3940000000000001,YES
0.8878,NO
1.1714,NO
1.4973,NO
1.1587,NO
5.3644,YES
1.8884,NO
4.8712,YES
0.7648,NO
0.9063,NO
4.427,YES
1.9598,YES
1.7192,YES
6.0446,YES
1.4347,NO
0.355,NO
5.455,YES
0.3981,NO
5.6702,YES
0.8909,NO
1.8029,NO
1.8152,NO
1.4865,NO
0.4703,NO
2.3438,YES
0.4521,NO
2.0339,YES
0.9571,NO
1.9785,YES
0.5752,NO
1.1258,NO
1.2728,NO
0.6017,NO
5.4159,YES
1.3226,NO
5.5889999999999995,YES
0.3361,NO
0.7335,NO
0.5632,YES
4.1622,YES
3.8004,YES
1.3214,YES
0.5895,NO
0.1389,NO
1.4006,YES
1.1665,NO
1.4048,YES
1.5843,NO
0.3136,NO
0.6374,NO
0.5571,NO
0.4969,NO
4.8248,YES
0.2891,NO
4.5808,YES
0.5096,NO
3.8241,YES
0.9797,NO
1.6573,NO
1.0953,NO
1.0159,NO
1.6233,YES
0.4921,NO
0.8149,YES
0.3354,NO
0.5981,NO
1.1002,YES
3.7117,YES
3.6182,YES
1.7858,YES
0.51,NO
0.1146,NO
1.8513,YES
0.6563,NO
1.7477,YES
0.9283,NO
0.3221,NO
0.5858,NO
0.4922,NO
0.4083,NO
4.5188,YES
0.2205,NO
4.4232,YES
0.4607,NO
3.4776,YES
0.654,NO
1.1521,NO
0.5367,NO
0.5663,NO
2.0925,YES
0.305,NO
1.063,YES
0.8222,NO
0.3302,NO
0.95,NO
1.0726,NO
0.642,NO
1.1988,NO
0.6085,NO
0.4251,NO
1.4043,NO
0.3734,NO
0.996,NO
0.7457,NO
1.9473,YES
2.2247,YES
2.0365,YES
0.3947,NO
1.0762,NO
0.3712,NO
0.7742,NO
0.6071,NO
0.465,NO
0.4874,NO
0.5534,NO
0.7168,NO
0.6101,NO
0.6791,NO
0.5533,NO
1.9041,NO
1.0583,YES
1.5245,YES
0.7922,NO
0.5084,NO
0.5518,NO
0.6326,NO
1.6983,YES
1.8407,YES
0.7102,NO
0.1519,NO
0.5889,NO
0.2787,NO
0.4378,NO
0.4325,NO
0.4855,NO
1.5648,YES
0.5559,NO
1.8118,YES
0.495,NO
1.9046,YES
0.3006,NO
0.3704,NO
0.3834,NO
0.2591,NO
0.2533,NO
0.7006,NO
0.3393,NO
0.6653,NO
0.5703,NO
0.5776,NO
1.4905,YES
4.5712,YES
4.195,YES
2.4776,YES
0.9451,NO
0.2163,NO
2.4833,YES
0.4878,NO
2.303,YES
1.02,NO
1.3974,NO
1.4019,NO
1.4335,NO
0.34600000000000003,NO
4.9033,YES
0.3397,NO
4.7794,YES
0.9242,NO
3.7893,YES
0.3343,NO
0.9940000000000001,NO
0.643,NO
0.5346,NO
2.5692,YES
0.377,NO
2.3089,YES
2.1682,YES
1.4774,YES
1.0029,NO
0.2623,NO
0.2298,NO
0.922,NO
1.7284,YES
2.2985,YES
0.867,NO
0.1017,NO
0.8420000000000001,NO
0.1413,NO
0.363,NO
0.6367,NO
0.57,NO
1.6978,YES
0.3572,NO
2.3075,YES
0.3749,NO
2.3779,YES
0.2447,NO
0.3098,NO
0.1906,NO
0.1935,NO
0.2346,NO
0.7599,NO
0.3388,NO
0.8303,NO
0.2719,NO
0.3165,NO
1.033,NO
1.1640000000000001,NO
0.5033,NO
0.6229,NO
0.168,NO
0.1361,NO
1.0144,NO
2.6069,YES
0.5525,NO
3.6353,YES
0.2685,NO
0.3051,NO
0.2504,NO
0.3669,NO
1.4978,NO
0.1658,NO
0.725,NO
0.2072,NO
1.0068,NO
2.7375,YES
3.2404,YES
3.5867,YES
3.3489999999999998,YES
1.2003,NO
2.6242,YES
0.433,NO
2.2799,YES
2.157,YES
0.6979,NO
0.297,NO
0.2364,NO
0.3734,NO
2.366,YES
2.9912,YES
0.3949,NO
0.2037,NO
0.3653,NO
0.3507,NO
0.5498,NO
0.7852,NO
0.8242,NO
2.3283,YES
0.3756,NO
2.9833,YES
0.2748,NO
2.9655,YES
0.1838,NO
0.4159,NO
0.3004,NO
0.3348,NO
0.3766,NO
0.3857,NO
0.4368,NO
0.6597,NO
0.7546,NO
0.6646,NO
0.8439,NO
1.7964,NO
0.7186,NO
1.0273,NO
0.4531,NO
0.5021,NO
1.1318,NO
2.0152,YES
0.7812,NO
2.7328,YES
1.1443,NO
1.1817,NO
0.9655,NO
0.4031,NO
1.4623,NO
0.5816,NO
0.8033,NO
0.7698,NO
0.9305,NO
1.9827,YES
2.6246,YES
2.647,YES
2.5007,YES
0.9911,NO
1.7781,YES
1.2675,NO
