50Traced_NONETRACED_MAX_RAW_VSM_56_MEDIAN,Associated
0.1079,NO
0.0763,NO
0.1095,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.0902,NO
1.0,YES
0.0553,NO
0.3577,YES
0.062,NO
0.0909,NO
0.1143,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.1077,NO
0.0769,NO
0.1714,NO
0.0613,NO
0.1705,NO
0.1926,NO
0.161,NO
0.1545,NO
0.1714,NO
0.1714,NO
0.1753,NO
0.4371,YES
0.1705,NO
0.2818,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.0807,NO
0.1733,NO
0.1714,NO
0.1705,NO
0.2286,NO
0.1705,NO
1.0,YES
1.0,YES
0.3023,YES
1.0,YES
0.1937,NO
0.1719,YES
0.1599,NO
