50Traced_NONETRACED_SUM_SINGLE_VSM_28_MEDIAN,Associated
2.9867,YES
2.0798,YES
0.6068,NO
1.706,YES
1.0017,NO
0.5003,NO
0.8089,NO
6.2163,YES
0.9914,YES
1.5391,YES
5.9121,YES
0.938,NO
0.2535,NO
5.5401,YES
0.9722,NO
5.4781,YES
0.6581,NO
0.7894,NO
0.5489,NO
0.6358,NO
0.5302,NO
2.676,YES
0.4072,NO
2.2634,YES
0.4594,NO
1.6215,YES
1.5783,NO
1.4072,NO
2.8101,NO
1.297,NO
5.8027,YES
2.5183,NO
5.9121,YES
0.5834,NO
0.6735,NO
3.8437,YES
0.5524,NO
1.2947,NO
3.5578,YES
0.9426,NO
0.2892,NO
3.7104,YES
0.3628,NO
3.6812,YES
0.557,NO
0.8412,NO
0.7518,NO
1.0117,NO
0.4706,NO
1.9568,NO
0.15,NO
1.7775,NO
0.5127,NO
1.2074,NO
0.8868,NO
0.4874,NO
2.0164,NO
1.0423,NO
4.0309,YES
1.1234,NO
3.9154,YES
0.6911,NO
0.5972,NO
4.1921,YES
4.1483,YES
4.3177,YES
3.9644,YES
0.9991,NO
0.1632,NO
4.1578,YES
0.5593,NO
3.3155,YES
0.8352,NO
1.2978,NO
1.3723,NO
0.8527,NO
0.5255,NO
5.3003,YES
0.4608,NO
4.8586,YES
0.92,NO
3.943,YES
1.2733,NO
0.9524,NO
1.6565,NO
0.873,NO
4.3924,YES
1.3517,NO
3.5587,YES
0.2539,NO
0.3517,NO
2.9025,YES
1.4466,NO
1.4785,NO
2.4581,YES
0.6529,NO
0.2568,NO
3.1967,YES
0.159,NO
3.0315,YES
0.2257,NO
0.2244,NO
0.4004,NO
0.2667,NO
0.1775,NO
2.1066,NO
0.2802,NO
1.9331,NO
0.3773,NO
1.4512,NO
0.5944,NO
0.3997,NO
1.4584,NO
0.5334,NO
2.9275,YES
1.145,NO
2.7833,YES
0.6056,NO
0.6128,NO
1.317,YES
3.8225,YES
3.81,YES
1.0508,YES
0.9441,NO
0.4928,NO
1.3489,YES
0.4398,NO
0.7994,YES
0.6224,NO
0.4298,NO
0.5973,NO
0.1785,NO
0.5898,NO
4.2081,YES
0.55,NO
4.0756,YES
0.9052,NO
3.7511,YES
0.6873,NO
0.8691,NO
0.8159,NO
0.3103,NO
1.4575,YES
0.3278,NO
1.0753,YES
2.5054,YES
2.694,YES
1.9140000000000001,NO
1.4646,NO
1.4622,NO
1.7596,NO
2.3026,YES
2.4849,YES
1.5327,NO
1.4658,NO
1.3707,NO
1.3054,NO
1.5374,NO
1.6259,NO
1.53,NO
1.8088,YES
1.5731,NO
2.3315,YES
1.4569,NO
2.7218,YES
1.3726,NO
1.0794,NO
1.7386,NO
1.7573,NO
1.0975,NO
1.6721,NO
0.9114,NO
2.1227,NO
0.5506,NO
0.9241,NO
5.6114,YES
1.5648,YES
2.077,YES
5.4351,YES
0.9972,NO
0.3091,NO
5.46,YES
0.8896,NO
5.2325,YES
0.7392,NO
1.0602,NO
0.9326,NO
0.9789,NO
0.5499,NO
3.0498,YES
0.2807,NO
2.5701,YES
0.6616,NO
1.9374,YES
1.3153,NO
1.3757,NO
2.5764,NO
1.1342,NO
5.6513,YES
2.2255,NO
5.8702,YES
0.8535,NO
1.2275,NO
6.6138,YES
1.4469999999999998,YES
1.8719999999999999,YES
6.3889,YES
1.1803,NO
0.5457,NO
6.0593,YES
1.6492,NO
5.7841,YES
1.2541,NO
1.0125,NO
0.8195,NO
0.9357,NO
0.735,NO
3.0672,YES
0.6644,NO
2.6827,YES
0.8723,NO
1.81,YES
1.9203,NO
2.1061,NO
3.4994,NO
1.9349,NO
6.3649,YES
2.8185,NO
6.4454,YES
0.6458,NO
0.7879,NO
5.771,YES
1.694,YES
1.8980000000000001,YES
5.1811,YES
1.0101,NO
0.3499,NO
5.4843,YES
0.3087,NO
5.1544,YES
0.5163,NO
0.6902,NO
0.5641,NO
0.6415,NO
0.6041,NO
3.3322,YES
0.5601,NO
2.8799,YES
0.5185,NO
1.9140000000000001,YES
1.2768,NO
0.6933,NO
2.3154,NO
1.0776,NO
5.7309,YES
1.7329,NO
5.2734,YES
0.5704,NO
0.7186,NO
5.4339,YES
1.4874,YES
1.8219999999999998,YES
4.8579,YES
0.9472,NO
0.2754,NO
5.1356,YES
0.4949,NO
5.0631,YES
0.7614,NO
0.5387,NO
0.4985,NO
0.6323,NO
0.5674,NO
2.9315,YES
0.4171,NO
2.7785,YES
0.4165,NO
1.7462,YES
1.3864,NO
0.9215,NO
2.6468,NO
1.1664,NO
5.5225,YES
1.767,NO
5.28,YES
0.254,NO
0.2839,NO
1.1953,YES
4.0324,YES
4.0934,YES
1.3498,YES
0.5985,NO
0.1378,NO
1.5218,YES
0.4153,NO
1.0593,YES
0.6375,NO
0.8419,NO
1.1215,NO
0.5669,NO
0.2121,NO
4.203,YES
0.1648,NO
4.2515,YES
0.7332,NO
3.8082,YES
0.5104,NO
0.9848,NO
0.6841,NO
0.1669,NO
1.7178,YES
0.3959,NO
1.6443,YES
0.4078,NO
0.253,NO
1.7327,YES
4.1489,YES
4.0509,YES
1.4641,YES
0.6555,NO
0.1114,NO
1.6681,YES
0.8405,NO
1.2409999999999999,YES
1.1509,NO
0.58,NO
0.8063,NO
0.3369,NO
0.4121,NO
4.3026,YES
0.3475,NO
4.6221,YES
0.6155,NO
3.7962,YES
1.2357,NO
1.3805,NO
1.5319999999999998,NO
0.6666,NO
2.022,YES
0.7746,NO
1.6263,YES
0.8933,NO
0.6739,NO
1.1535,NO
1.1088,NO
1.3237,NO
1.3726,NO
0.9824,NO
0.7864,NO
1.0199,NO
0.8343,NO
1.0845,NO
0.9926,NO
2.2725,YES
2.1823,YES
2.2362,YES
0.652,NO
1.4436,NO
0.5904,NO
1.5509,NO
0.9393,NO
1.4733,NO
0.8013,NO
1.0151,NO
1.4021,NO
0.9803,NO
1.306,NO
0.8688,NO
1.6535,NO
2.4471,YES
2.529,YES
0.9902,NO
0.4701,NO
0.5206,NO
0.7119,NO
1.8702,YES
2.4515,YES
0.6261,NO
0.5059,NO
0.5625,NO
0.4475,NO
0.1661,NO
0.2398,NO
0.1562,NO
1.7523,YES
0.5956,NO
2.4511,YES
0.6314,NO
2.3981,YES
0.3817,NO
0.3255,NO
0.7506,NO
0.5719,NO
0.5046,NO
0.7304,NO
0.3324,NO
0.7276,NO
0.4092,NO
0.4753,NO
1.8761,YES
4.3323,YES
4.4083,YES
1.685,YES
0.8019,NO
0.2773,NO
1.6983,YES
0.6037,NO
1.3588,YES
0.7137,NO
0.7199,NO
1.0043,NO
0.4356,NO
0.3617,NO
4.6959,YES
0.3296,NO
4.7508,YES
0.7263,NO
4.3275,YES
0.7676,NO
1.0785,NO
1.4364,NO
0.4621,NO
1.9703,YES
0.5997,NO
1.9105,YES
2.3253,YES
2.3676,YES
0.7969,NO
0.5122,NO
0.5309,NO
0.5436,NO
1.8569,YES
2.3929,YES
0.3467,NO
0.3668,NO
0.3925,NO
0.2738,NO
0.8332,NO
0.9453,NO
0.8362,NO
1.6212,YES
0.5872,NO
2.2995,YES
0.5338,NO
2.4022,YES
0.6221,NO
0.2591,NO
0.5315,NO
0.5315,NO
0.2574,NO
0.4801,NO
0.3354,NO
0.6873,NO
0.5931,NO
0.7329,NO
0.7159,NO
1.7838,NO
0.9547,NO
0.7202,NO
1.0875,NO
0.5921,NO
0.3169,NO
2.7925,YES
0.531,NO
2.8356,YES
0.7686,NO
1.0057,NO
0.9332,NO
0.8804,NO
0.7753,NO
0.7495,NO
1.0919,NO
0.5833,NO
0.7882,NO
2.1358,YES
2.8716,YES
2.6892,YES
1.9059,YES
0.6781,NO
1.3497,YES
1.0923,NO
2.42,YES
2.474,YES
0.9785,NO
0.5728,NO
0.5907,NO
0.7899,NO
1.9635,YES
2.4186,YES
0.6824,NO
0.4147,NO
0.7125,NO
0.4428,NO
0.575,NO
0.8558,NO
0.691,NO
1.6875,YES
0.5907,NO
2.3772,YES
0.6212,NO
2.5227,YES
0.4111,NO
0.2585,NO
0.5163,NO
0.5601,NO
0.4251,NO
0.8846,NO
0.3073,NO
0.8891,NO
0.8502,NO
1.0723,NO
2.1349,NO
1.4043,NO
0.7054,NO
2.0759,NO
1.0727,NO
0.6956,NO
0.9653,NO
3.9819,YES
1.4322,NO
3.4776,YES
0.7306,NO
0.8575,NO
0.7956,NO
0.9971,NO
0.4319,NO
1.0117,NO
0.9784,NO
0.6326,NO
0.5771,NO
3.1115,YES
4.1418,YES
4.3353,YES
2.7458,YES
1.5106,NO
2.7668,YES
2.3068,NO
