50Traced_NONETRACED_SUM_MULTI_LSA_65_MEDIAN,Associated
0.7086,NO
0.4504,NO
2.1346,YES
1.7707,NO
0.9966,YES
1.705,NO
1.1968,NO
1.4393,NO
0.9229999999999999,NO
0.7979,NO
2.8923,YES
0.6238,NO
3.0568,YES
0.7,NO
3.3098,YES
1.9289,NO
1.7422,NO
1.9787,NO
1.7274,NO
1.29,YES
2.2869,NO
1.4966,YES
0.7875,NO
0.5938,NO
1.3412,NO
0.6509,NO
1.5202,NO
1.4886,NO
1.0438,NO
0.315,NO
1.3324,NO
2.6077,YES
1.1762,NO
2.617,YES
1.2454,NO
1.4631,NO
0.9313,NO
0.9133,NO
0.6611,NO
0.6668,NO
0.968,NO
0.6924,NO
1.62,NO
2.7227,YES
2.9859,YES
1.9843,YES
2.5359,YES
1.6952,NO
3.2781,YES
1.0939,NO
0.3721,NO
0.3512,NO
1.9491,NO
1.0041,NO
1.6008,NO
2.0380000000000003,NO
0.4758,NO
0.1734,NO
1.6289,NO
3.0717,YES
1.1174,NO
2.7405,YES
0.4226,NO
0.7761,NO
0.2609,NO
0.7682,NO
0.9733,NO
0.6326,NO
1.0838,NO
0.2841,NO
1.9671,NO
2.815,YES
3.1522,YES
2.4585,YES
3.0702,YES
1.6847,NO
3.4301,YES
1.0934,NO
0.8666,NO
0.9084,NO
2.001,NO
0.9743,NO
1.8626,NO
1.9141,NO
1.0541,NO
0.6331,NO
1.7109,NO
2.9238,YES
1.0999,NO
2.7466,YES
1.0103,NO
1.3666,NO
0.6378,NO
1.1639,NO
1.3936,NO
0.887,NO
1.0895,NO
0.9347,NO
1.9994,NO
2.7041,YES
3.0439,YES
2.3316,YES
2.7258,YES
1.4569999999999999,NO
3.5522,YES
1.3729,NO
0.5076,NO
0.5904,NO
1.6342,NO
0.7158,NO
1.6340000000000001,NO
1.7623,NO
0.7076,NO
0.3634,NO
1.2064,NO
3.1148,YES
0.8440000000000001,NO
2.8901,YES
0.878,NO
1.0756,NO
0.5229,NO
0.9740000000000001,NO
0.9164,NO
0.7949,NO
0.7538,NO
0.7084,NO
1.7426,NO
2.7137,YES
3.1737,YES
2.5356,YES
2.9258,YES
1.1035,NO
3.4809,YES
0.9773,NO
2.0283,NO
1.1612,NO
5.4399,YES
1.0212,YES
1.994,YES
5.9486,YES
0.6244,NO
0.9094,NO
6.0519,YES
0.4532,NO
5.4956,YES
0.5899,NO
0.9184,NO
1.1862,NO
0.8357,NO
1.1742,NO
1.3707,YES
1.0956,NO
1.9419,YES
0.7854,NO
1.5584,YES
0.5703,NO
1.7782,NO
0.9868,NO
0.5909,NO
5.8908,YES
2.1752,NO
4.0023,YES
1.1982,NO
0.6652,NO
3.3872,YES
0.4282,NO
1.0802,NO
3.7082,YES
0.45799999999999996,NO
0.5208,NO
3.7911,YES
0.5489999999999999,NO
3.3334,YES
0.7982,NO
0.7633,NO
0.7457,NO
0.4669,NO
0.7684,NO
0.8827,NO
0.8493,NO
1.0685,NO
0.3982,NO
1.183,NO
0.7238,NO
1.5197,NO
0.4777,NO
0.7712,NO
3.5962,YES
1.7289,NO
2.3813,YES
1.453,NO
1.0479,NO
3.1945,YES
2.9912,YES
4.1681,YES
2.7542,YES
0.8727,NO
0.7235,NO
3.2435,YES
1.6239,NO
1.8057,YES
1.1027,NO
1.9247,NO
1.9799,NO
1.1348,NO
1.1872,NO
3.3154,YES
1.1081,NO
3.4868,YES
0.9279999999999999,NO
3.2404,YES
1.268,NO
1.5653,NO
2.0159,NO
1.5130000000000001,NO
2.5999,YES
2.0644,NO
2.2568,YES
1.183,NO
0.6221,NO
4.5259,YES
0.701,NO
1.5063,NO
4.428999999999999,YES
0.3202,NO
0.4521,NO
4.6384,YES
1.2442,NO
3.9971,YES
1.0168,NO
0.8414,NO
0.948,NO
0.6578,NO
0.6648,NO
1.3349,NO
0.7258,NO
1.4366,NO
0.4087,NO
1.3625,NO
0.8966,NO
2.0243,NO
1.557,NO
1.2108,NO
4.4721,YES
2.6613,NO
3.2313,YES
0.5248,NO
0.447,NO
2.0735,YES
3.701,YES
5.2299,YES
2.1271,YES
0.165,NO
0.3658,NO
2.4294,YES
0.5793,NO
0.9966,YES
0.4965,NO
0.9147,NO
1.0181,NO
0.5586,NO
0.4563,NO
4.1378,YES
0.3392,NO
3.8489,YES
0.5873,NO
3.8178,YES
0.7839,NO
0.47700000000000004,NO
1.4098,NO
0.5093,NO
1.3327,YES
0.8404,NO
1.3130000000000002,YES
2.5546,YES
2.5046,YES
1.5399,NO
0.91,NO
1.1541,NO
1.2284,NO
2.0063,YES
1.9992,YES
1.284,NO
0.7575,NO
1.0148,NO
0.3825,NO
0.8521,NO
1.2438,NO
0.6939,NO
2.2932,YES
0.889,NO
1.6859,YES
0.8123,NO
1.7739,YES
0.9999,NO
0.3094,NO
0.5325,NO
0.8196,NO
0.5926,NO
1.2975,NO
1.1077,NO
1.2185,NO
1.5399,NO
0.7248,NO
4.8859,YES
1.1018,YES
2.2067,YES
5.2619,YES
0.5101,NO
0.5316,NO
5.2507,YES
0.4747,NO
4.6788,YES
0.5805,NO
1.2618,NO
1.469,NO
1.1589,NO
0.74,NO
1.6134,YES
0.6878,NO
1.8508,YES
0.5282,NO
1.7607,YES
0.5225,NO
1.6512,NO
1.0954,NO
0.5397,NO
5.0267,YES
2.0183,NO
3.7937,YES
1.6840000000000002,NO
0.8246,NO
5.6297,YES
1.6368,YES
3.3529,YES
6.045,YES
0.5827,NO
0.4859,NO
6.1338,YES
0.9543,NO
5.3397,YES
1.1006,NO
1.7323,NO
1.7735,NO
1.385,NO
0.8954,NO
2.5037,YES
0.9149,NO
2.5212,YES
0.7621,NO
2.4955,YES
1.1104,NO
2.2378,NO
1.6906,NO
1.015,NO
5.902,YES
2.6447,NO
4.2055,YES
1.5763,NO
0.838,NO
5.2772,YES
0.922,YES
2.1631,YES
5.7707,YES
0.5702,NO
0.6718,NO
5.5406,YES
1.083,NO
4.9847,YES
1.219,NO
1.0787,NO
1.2529,NO
0.9129999999999999,NO
0.9285,NO
1.369,YES
0.8885,NO
1.8335,YES
0.512,NO
1.8642,YES
1.0279,NO
2.3348,NO
1.469,NO
1.2095,NO
5.3622,YES
2.8219,NO
3.9044,YES
1.7792,NO
0.6884,NO
5.2877,YES
0.6791,YES
1.8581,YES
5.6038,YES
0.3533,NO
0.5189,NO
5.707999999999999,YES
0.3767,NO
5.2708,YES
0.6206,NO
1.3364,NO
1.2606,NO
1.0227,NO
0.7861,NO
1.3908,YES
0.8864,NO
1.5854,YES
0.5512,NO
1.5609,YES
0.6139,NO
1.7897,NO
0.9549,NO
0.5675,NO
5.7998,YES
2.2069,NO
3.6624,YES
1.2051,NO
0.7751,NO
1.6194,YES
2.1922,YES
3.2838,YES
1.5519999999999998,YES
0.5394,NO
0.6063,NO
1.7644,YES
0.3864,NO
1.1178,YES
0.2966,NO
1.1014,NO
1.1086,NO
0.8857,NO
0.8308,NO
2.6075,YES
0.5725,NO
2.2521,YES
0.7695,NO
2.6598,YES
0.4702,NO
0.4649,NO
0.852,NO
0.3092,NO
1.2934,YES
0.8197,NO
1.095,YES
0.6194,NO
0.391,NO
2.355,YES
3.1948,YES
4.07,YES
2.4244,YES
0.1102,NO
0.2953,NO
2.7924,YES
0.6269,NO
1.4645,YES
0.4197,NO
0.5458,NO
0.973,NO
0.4482,NO
0.4499,NO
3.4384,YES
0.3451,NO
3.2567,YES
0.36700000000000005,NO
3.3599,YES
0.8739,NO
0.7122,NO
1.2275,NO
0.6637,NO
1.9465,YES
0.9852,NO
1.5444,YES
1.2221,NO
0.5762,NO
0.9079999999999999,NO
0.6638,NO
1.327,NO
0.5322,NO
0.7648,NO
0.3773,NO
0.6187,NO
0.3285,NO
0.4947,NO
0.3007,NO
2.1156,YES
1.9478,YES
1.6986,YES
0.5828,NO
0.7867,NO
0.4827,NO
0.6208,NO
0.753,NO
1.1317,NO
0.4211,NO
0.3934,NO
0.7513,NO
0.4063,NO
0.7425,NO
0.7561,NO
0.7777,NO
2.822,YES
2.7682,YES
1.0207,NO
0.9183,NO
0.8475,NO
0.6101,NO
2.0125,YES
2.133,YES
0.8124,NO
0.8205,NO
0.5812,NO
0.5423,NO
0.6584,NO
0.7958,NO
0.3841,NO
2.6939,YES
0.5139,NO
2.2316,YES
0.6392,NO
2.0201,YES
0.8374,NO
0.5933,NO
0.4619,NO
0.5333,NO
0.7499,NO
0.7599,NO
1.1265,NO
0.6523,NO
0.8557,NO
0.6457,NO
2.309,YES
3.0956,YES
4.2957,YES
2.3923,YES
0.33399999999999996,NO
0.4618,NO
2.8403,YES
0.5739,NO
1.6525,YES
0.647,NO
0.7692,NO
0.7361,NO
0.4988,NO
0.7533,NO
3.4926,YES
0.6173,NO
3.3609,YES
0.5962,NO
3.3085,YES
0.852,NO
0.7635,NO
0.8988,NO
0.5073,NO
1.8968,YES
1.0798,NO
1.6703,YES
2.5917,YES
2.4236,YES
1.2047,NO
1.0207,NO
1.0882,NO
0.9274,NO
1.7367,YES
1.7569,YES
1.2316,NO
0.6236,NO
0.9598,NO
0.4861,NO
1.0864,NO
1.03,NO
0.7245,NO
2.396,YES
0.6917,NO
2.1485,YES
0.7311,NO
1.9775,YES
0.8733,NO
0.5657,NO
0.4885,NO
0.4737,NO
0.5825,NO
1.0439,NO
0.9947,NO
0.9193,NO
0.622,NO
0.6155,NO
1.9526,NO
0.7867,NO
1.4836,NO
1.666,NO
0.8975,NO
0.3461,NO
1.3946,NO
3.8419,YES
0.8039,NO
3.3205,YES
0.9261,NO
1.2088,NO
0.3986,NO
1.0707,NO
0.8096,NO
1.0182,NO
0.9785,NO
0.6361,NO
1.8116,NO
3.3529,YES
3.7661,YES
3.0984,YES
3.6622,YES
1.4581,NO
4.356,YES
1.0377,NO
2.1685,YES
2.1999,YES
1.0451,NO
0.9312,NO
0.9191,NO
0.8320000000000001,NO
1.4383,YES
1.6289,YES
1.0219,NO
0.685,NO
0.6614,NO
0.4748,NO
0.5407,NO
0.6738,NO
0.2007,NO
2.1978,YES
0.7657,NO
1.9517,YES
0.6575,NO
1.7425,YES
0.8134,NO
0.5076,NO
0.5036,NO
0.4719,NO
0.5257,NO
0.7411,NO
0.9817,NO
0.7195,NO
0.9421,NO
0.7937,NO
1.5078,NO
0.6947,NO
1.2463,NO
1.4533,NO
0.9281,NO
0.608,NO
1.5534,NO
1.4723,YES
1.0865,NO
1.4213,YES
0.7923,NO
0.9725,NO
0.3829,NO
0.9154,NO
0.7358,NO
0.8517,NO
0.9924,NO
0.6858,NO
1.0866,NO
1.489,YES
1.6565,YES
1.3178,YES
1.4051,YES
1.3627,NO
2.0108,YES
0.9,NO
