50Traced_NONETRACED_MAX_SINGLE_LSA_79_MEDIAN,Associated
0.8593,YES
0.7101,NO
0.982,YES
0.382,NO
0.4811,NO
0.5221,NO
0.5221,NO
0.1537,NO
1.0,YES
0.1537,NO
1.0,YES
0.3073,NO
1.0,YES
0.7101,NO
0.8778,NO
0.8778,NO
0.7101,NO
0.982,YES
0.8778,NO
0.982,YES
0.1636,NO
0.3162,NO
0.6768,YES
0.5126,NO
0.39299999999999996,NO
1.0,YES
0.2703,NO
0.153,NO
1.0,YES
0.247,NO
1.0,YES
0.1633,NO
0.5579,NO
0.3363,NO
0.3363,NO
0.1775,NO
0.5126,NO
0.1654,NO
0.5394,NO
0.1871,NO
0.3164,NO
0.3536,NO
0.6038,NO
0.6038,NO
0.3314,NO
1.0,YES
0.6038,NO
1.0,YES
0.2091,NO
0.2059,NO
0.3365,YES
1.0,YES
1.0,YES
0.6136,YES
0.257,NO
0.2091,NO
0.4713,YES
0.3019,NO
0.6136,YES
0.4207,NO
0.7871,NO
0.7602,NO
0.7852,NO
0.2091,NO
1.0,YES
0.2091,NO
1.0,YES
0.2833,NO
0.877,YES
0.3405,NO
0.457,NO
0.32299999999999995,NO
0.4207,NO
0.6136,YES
0.4207,NO
0.6136,YES
1.0,YES
0.345,YES
0.3634,NO
0.2007,NO
0.1459,NO
0.3187,NO
0.9109,YES
1.0,YES
0.3813,NO
0.3269,NO
0.3187,NO
0.4076,NO
0.6218,NO
0.6005,NO
0.6202,NO
1.0,YES
0.1583,NO
1.0,YES
0.1711,NO
1.0,YES
0.1831,NO
0.3269,NO
0.3269,NO
0.2459,NO
0.4076,NO
0.3012,NO
0.4076,NO
0.3517,NO
0.2216,NO
0.3141,NO
1.0,YES
0.5710000000000001,YES
0.4378,YES
1.0,YES
0.4103,NO
0.1381,NO
1.0,YES
0.1977,NO
1.0,YES
0.1629,NO
0.5579,NO
0.5147,NO
0.5147,NO
0.1297,NO
0.5710000000000001,YES
0.0773,NO
0.6649,YES
0.3901,NO
0.4773,YES
0.2831,NO
0.4834,NO
0.6965,NO
0.2653,NO
1.0,YES
0.6436,NO
1.0,YES
0.2339,NO
0.3044,NO
0.5811,YES
1.0,YES
0.7667,YES
1.0,YES
0.4103,NO
0.2339,NO
1.0,YES
0.6074,NO
1.0,YES
0.6074,NO
0.4544,NO
0.2539,NO
0.2758,NO
0.2339,NO
1.0,YES
0.2339,NO
0.7355,YES
0.2339,NO
0.4963,YES
0.6074,NO
0.6074,NO
0.5265,NO
0.4814,NO
1.0,YES
0.4814,NO
1.0,YES
0.2216,NO
0.3162,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.4103,NO
0.1622,NO
1.0,YES
0.5224,NO
1.0,YES
0.2811,NO
0.5579,NO
0.2834,NO
0.2758,NO
0.2034,NO
1.0,YES
0.1975,NO
0.7355,YES
0.3901,NO
0.6709999999999999,YES
0.5224,NO
0.5224,NO
0.6965,NO
0.5224,NO
1.0,YES
0.5796,NO
1.0,YES
0.1943,NO
0.3162,NO
0.6768,YES
0.5693,YES
0.4365,YES
1.0,YES
0.3598,NO
0.1381,NO
1.0,YES
0.1003,NO
1.0,YES
0.1223,NO
0.5579,NO
0.3273,NO
0.33799999999999997,NO
0.1047,NO
0.5693,YES
0.1016,NO
0.5394,YES
0.2333,NO
0.4724,YES
0.2121,NO
0.2165,NO
0.4164,NO
0.1164,NO
1.0,YES
0.5796,NO
1.0,YES
0.135,NO
0.2054,NO
0.368,YES
1.0,YES
1.0,YES
0.6711,YES
0.257,NO
0.1483,NO
0.337,YES
0.6109,NO
0.6711,YES
0.3287,NO
0.4493,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1892,NO
1.0,YES
0.6109,NO
0.6109,NO
0.6109,NO
0.6109,NO
0.6711,YES
0.4518,NO
0.6711,YES
0.1201,NO
0.2059,NO
0.408,YES
1.0,YES
1.0,YES
0.7440000000000001,YES
0.2033,NO
0.1131,NO
0.505,YES
0.4584,NO
0.7440000000000001,YES
0.2466,NO
0.1503,NO
0.1853,NO
0.2052,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.2026,NO
1.0,YES
0.4584,NO
0.4584,NO
0.4584,NO
0.4584,NO
0.7440000000000001,YES
0.4518,NO
0.7440000000000001,YES
0.2769,NO
0.4212,NO
0.2139,NO
0.3776,NO
0.3776,NO
0.3914,NO
0.2526,NO
0.2324,NO
0.6446,NO
0.2115,NO
0.3914,NO
0.3073,NO
1.0,YES
1.0,YES
1.0,YES
0.2526,NO
0.3776,NO
0.2526,NO
0.2843,NO
0.3599,NO
0.2417,NO
0.1592,NO
0.2739,NO
0.1817,NO
0.3146,NO
0.3494,NO
0.3073,NO
0.3451,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1333,NO
0.1656,NO
1.0,YES
1.0,YES
0.1922,NO
0.1519,NO
0.132,NO
0.1784,NO
0.2747,NO
0.2981,NO
0.2981,NO
1.0,YES
0.1333,NO
1.0,YES
0.1004,NO
1.0,YES
0.0877,NO
0.1688,NO
0.1441,NO
0.1354,NO
0.0948,NO
0.1763,NO
0.1024,NO
0.0894,NO
0.1179,NO
0.2059,NO
0.425,YES
1.0,YES
1.0,YES
0.7752,YES
0.2382,NO
0.1036,NO
0.4013,YES
0.3019,NO
0.7752,YES
0.1246,NO
0.3922,NO
0.4256,NO
0.4256,NO
0.0767,NO
1.0,YES
0.0694,NO
1.0,YES
0.2026,NO
1.0,YES
0.3405,NO
0.457,NO
0.4081,NO
0.2464,NO
0.7752,YES
0.4518,NO
0.7752,YES
1.0,YES
1.0,YES
0.3473,NO
0.1969,NO
0.2137,NO
0.3139,NO
1.0,YES
1.0,YES
0.1521,NO
0.1844,NO
0.2501,NO
0.1844,NO
0.1741,NO
0.1558,NO
0.132,NO
1.0,YES
0.2088,NO
1.0,YES
0.2137,NO
1.0,YES
0.1286,NO
0.1844,NO
0.1844,NO
0.1706,NO
0.086,NO
0.33399999999999996,NO
0.1128,NO
0.245,NO
0.1505,NO
0.3133,NO
0.6593,NO
0.6139,NO
0.3471,NO
0.6773,NO
0.4224,NO
0.1135,NO
0.3504,NO
1.0,YES
0.7077,NO
1.0,YES
0.501,NO
0.5436,NO
0.5436,NO
0.1414,NO
0.5133,NO
0.1658,NO
0.4343,NO
0.2072,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2054,NO
1.0,YES
1.0,YES
0.2823,NO
0.2289,NO
0.1897,NO
0.2289,NO
1.0,YES
1.0,YES
0.1657,NO
0.153,NO
0.2289,NO
0.2223,NO
0.2636,NO
0.257,NO
0.263,NO
1.0,YES
0.2289,NO
1.0,YES
0.1897,NO
1.0,YES
0.1141,NO
0.1688,NO
0.1431,NO
0.1274,NO
0.2223,NO
0.2289,NO
0.2223,NO
0.2289,NO
0.418,NO
0.2677,NO
0.2904,NO
0.6139,NO
0.3369,NO
0.4563,NO
0.418,NO
0.3846,NO
0.2325,NO
1.0,YES
0.3635,NO
1.0,YES
0.3884,NO
0.3751,NO
0.3874,NO
0.418,NO
0.4176,NO
0.418,NO
0.2254,NO
0.418,NO
0.1755,NO
1.0,YES
1.0,YES
0.7522,YES
1.0,YES
0.4855,NO
1.0,YES
0.2077,NO
