50Traced_NONETRACED_MAX_RAW_LSA_80_MAX,Associated
0.1456,NO
0.2516,NO
0.1848,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.2848,NO
1.0,YES
0.3584,NO
1.0,YES
0.1566,NO
0.0855,NO
0.1059,YES
0.3465,YES
0.2735,YES
0.1484,YES
0.0389,NO
0.0855,NO
0.1204,YES
0.1296,NO
0.1484,YES
0.0994,NO
0.1762,NO
0.1733,NO
0.1785,NO
0.0836,NO
0.2745,YES
0.0855,NO
1.0,YES
0.1347,NO
0.2471,YES
0.0281,NO
0.0714,NO
0.1218,NO
0.0525,NO
0.1484,YES
0.0397,NO
0.0892,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1955,NO
0.2394,YES
1.0,YES
0.1659,NO
0.0758,NO
0.1955,NO
0.1665,NO
0.2274,NO
0.16,NO
0.1446,NO
1.0,YES
0.095,NO
1.0,YES
0.0576,NO
0.2985,YES
0.1955,NO
0.102,NO
0.1665,NO
0.1665,NO
0.1665,NO
0.2177,NO
0.1665,NO
0.1659,NO
0.1741,NO
0.0695,NO
1.0,YES
0.1346,YES
0.2624,YES
1.0,YES
0.1494,NO
0.0695,NO
0.5456,YES
0.2649,NO
1.0,YES
0.0823,NO
0.3042,NO
0.2246,NO
0.23600000000000002,NO
0.0973,NO
0.2624,YES
0.0773,NO
0.3002,YES
0.0821,NO
0.301,YES
0.1353,NO
0.1763,NO
0.3023,NO
0.2649,NO
1.0,YES
0.2621,NO
1.0,YES
0.17,NO
0.0802,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.2192,NO
0.1165,NO
1.0,YES
0.2145,NO
1.0,YES
0.1088,NO
0.2516,NO
0.1848,NO
0.1884,NO
0.0973,NO
0.2337,YES
0.0882,NO
0.2829,YES
0.1968,NO
1.0,YES
0.2134,NO
0.2145,NO
0.3004,NO
0.1322,NO
1.0,YES
0.24100000000000002,NO
1.0,YES
0.1468,NO
0.1099,NO
1.0,YES
0.2996,YES
0.2879,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
0.3641,YES
0.2419,NO
1.0,YES
0.1022,NO
0.1483,NO
0.1549,NO
0.0885,NO
0.2034,NO
0.2879,YES
0.1975,NO
0.3422,YES
0.1773,NO
1.0,YES
0.1754,NO
0.2419,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
0.3301,YES
0.1741,NO
0.0802,NO
1.0,YES
0.1349,YES
0.1154,YES
1.0,YES
0.1924,NO
0.0711,NO
1.0,YES
0.2491,NO
1.0,YES
0.0884,NO
0.2859,NO
0.2246,NO
0.1497,NO
0.1047,NO
0.1935,YES
0.132,NO
0.3066,YES
0.0639,NO
0.3077,YES
0.1277,NO
0.1709,NO
0.3135,NO
0.2491,NO
1.0,YES
0.2369,NO
0.4909,YES
0.1566,NO
0.0905,NO
0.2378,YES
0.3566,YES
1.0,YES
1.0,YES
0.1661,NO
0.071,NO
0.2465,YES
0.2335,NO
1.0,YES
0.20199999999999999,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.1629,NO
0.2335,NO
0.20199999999999999,NO
0.20199999999999999,NO
1.0,YES
0.2113,NO
0.2078,YES
0.1468,NO
0.10300000000000001,NO
0.2728,YES
0.3606,YES
1.0,YES
1.0,YES
0.1661,NO
0.0792,NO
0.2917,YES
0.2252,NO
1.0,YES
0.1342,NO
0.1477,NO
0.1036,NO
0.0885,NO
0.1825,NO
1.0,YES
0.1772,NO
0.5728,YES
0.0892,NO
1.0,YES
0.1677,NO
0.2252,NO
0.2985,NO
0.1348,NO
1.0,YES
0.2298,NO
0.2418,YES
0.1675,NO
0.1233,NO
0.1931,NO
0.2108,NO
0.1191,NO
0.0957,NO
0.0963,NO
0.1233,NO
0.2592,NO
0.1291,NO
0.1931,NO
0.1443,NO
1.0,YES
0.3448,YES
1.0,YES
0.1243,NO
0.154,NO
0.1243,NO
0.0749,NO
0.1551,NO
0.1713,NO
0.0503,NO
0.1554,NO
0.1443,NO
0.1443,NO
0.1685,NO
0.1443,NO
0.2105,NO
0.1741,YES
0.289,YES
0.2752,NO
0.1653,NO
0.1222,NO
0.1256,NO
0.35200000000000004,YES
1.0,YES
0.0968,NO
0.1519,NO
0.1256,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
0.3834,YES
0.1222,NO
1.0,YES
0.1137,NO
1.0,YES
0.1256,NO
0.1163,NO
0.1565,NO
0.1565,NO
0.1565,NO
0.1407,NO
0.1565,NO
0.0894,NO
0.1566,NO
0.1025,NO
0.1997,YES
0.4092,YES
1.0,YES
0.3362,YES
0.1366,NO
0.1025,NO
0.1999,YES
0.1296,NO
0.3362,YES
0.0996,NO
0.2227,NO
0.1726,NO
0.2043,NO
0.0999,NO
1.0,YES
0.1025,NO
1.0,YES
0.1039,NO
1.0,YES
0.1005,NO
0.13699999999999998,NO
0.1228,NO
0.0373,NO
0.3362,YES
0.2085,NO
0.1548,YES
0.4144,YES
0.4242,YES
0.3473,NO
0.1555,NO
0.0906,NO
0.1636,NO
0.226,YES
0.4242,YES
0.1111,NO
0.1017,NO
0.1636,NO
0.1058,NO
0.1792,NO
0.1373,NO
0.1792,NO
0.4144,YES
0.0766,NO
0.4242,YES
0.1283,NO
0.3407,YES
0.1636,NO
0.1173,NO
0.1173,NO
0.1266,NO
0.0726,NO
0.192,NO
0.1128,NO
0.0813,NO
0.1439,NO
0.1552,NO
0.1358,NO
0.2168,NO
0.1142,NO
0.1396,NO
0.1387,NO
0.1552,NO
0.1921,NO
0.4371,YES
0.1396,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1414,NO
0.1733,NO
0.1658,NO
0.1671,NO
0.2072,NO
0.1519,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1396,NO
1.0,YES
0.11900000000000001,NO
0.4286,YES
0.434,YES
0.2823,NO
0.1584,NO
0.065,NO
0.1295,NO
0.1652,YES
0.4499,YES
0.0947,NO
0.1079,NO
0.1295,NO
0.1095,NO
0.1665,NO
0.1472,NO
0.1463,NO
0.4286,YES
0.0528,NO
0.434,YES
0.114,NO
0.3577,YES
0.1295,NO
0.0477,NO
0.0457,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.0804,NO
0.0769,NO
0.1422,NO
0.2143,NO
0.1484,NO
0.1778,NO
0.121,NO
0.1705,NO
0.1529,NO
0.2143,NO
0.1753,NO
0.4371,YES
0.1705,NO
0.3754,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.0831,NO
0.1733,NO
0.2143,NO
0.0815,NO
0.2286,NO
0.1705,NO
1.0,YES
1.0,YES
0.3754,YES
0.3754,YES
0.1937,NO
0.3754,YES
0.1052,NO
