50Traced_NONETRACED_MAX_SINGLE_LSA_98_MAX,Associated
0.2383,NO
0.3926,NO
0.4344,NO
0.3776,NO
0.3776,NO
0.3914,NO
0.3632,NO
0.2324,NO
0.4344,NO
0.2128,NO
0.4344,NO
0.3073,NO
1.0,YES
0.9658,YES
1.0,YES
0.0766,NO
0.3776,NO
0.2526,NO
0.3776,NO
0.3543,NO
0.3451,NO
0.2128,NO
0.2552,NO
0.3073,NO
0.3073,NO
0.4344,NO
0.272,NO
0.4344,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1333,NO
0.2116,NO
1.0,YES
1.0,YES
0.1763,NO
0.1519,NO
0.1763,NO
0.1784,NO
0.2981,NO
0.2981,NO
0.2981,NO
1.0,YES
0.1333,NO
1.0,YES
0.1407,NO
1.0,YES
0.0877,NO
0.1688,NO
0.1196,NO
0.1354,NO
0.0948,NO
0.1763,NO
0.1437,NO
0.2116,NO
0.1709,NO
0.1793,NO
0.7752,YES
1.0,YES
1.0,YES
0.5308,YES
0.2322,NO
0.1036,NO
0.7752,YES
0.3019,NO
0.5679,YES
0.1004,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.0718,NO
1.0,YES
0.0718,NO
1.0,YES
0.1618,NO
1.0,YES
0.3405,NO
0.457,NO
0.2743,NO
0.0989,NO
0.7752,YES
0.2094,NO
0.7752,YES
1.0,YES
1.0,YES
0.3473,NO
0.1969,NO
0.1726,NO
0.3139,NO
1.0,YES
1.0,YES
0.33399999999999996,NO
0.1844,NO
0.33399999999999996,NO
0.1058,NO
0.3324,NO
0.3324,NO
0.3324,NO
1.0,YES
0.2137,NO
1.0,YES
0.2137,NO
1.0,YES
0.2137,NO
0.1844,NO
0.1844,NO
0.1387,NO
0.1844,NO
0.33399999999999996,NO
0.1818,NO
0.33399999999999996,NO
0.2411,NO
0.18899999999999997,NO
0.1147,NO
0.3199,NO
0.2804,NO
0.6773,NO
0.4224,NO
0.2411,NO
0.444,NO
0.6882,YES
0.7077,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.196,NO
0.5133,NO
0.2411,NO
0.4343,NO
0.2411,NO
0.3471,NO
1.0,YES
0.5954,YES
1.0,YES
1.0,YES
0.1401,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.065,NO
0.0759,NO
1.0,YES
1.0,YES
0.0947,NO
0.1431,NO
0.0942,NO
0.1095,NO
0.2636,NO
0.2546,NO
0.2636,NO
1.0,YES
0.0885,NO
1.0,YES
0.0478,NO
1.0,YES
0.062,NO
0.1688,NO
0.1431,NO
0.1274,NO
0.1431,NO
0.1495,NO
0.1102,NO
0.0942,NO
0.2057,NO
0.1715,NO
0.4855,NO
0.3031,NO
0.1965,NO
0.6773,NO
0.4224,NO
0.1098,NO
0.4855,NO
1.0,YES
0.7077,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.1438,NO
0.5133,NO
0.1308,NO
0.4343,NO
0.2286,NO
0.2254,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.4855,NO
