50Traced_NONETRACED_SUM_RAW_LSA_87_MEDIAN,Associated
0.633,NO
0.2204,NO
0.3369,NO
2.0802,YES
0.23800000000000002,NO
2.432,YES
0.2735,NO
2.6241,YES
0.5123,NO
0.5014,NO
0.49,NO
0.3684,NO
0.8908,YES
0.2712,NO
0.7841,YES
0.5383,NO
0.1524,NO
0.5983,NO
0.8132,NO
0.2536,NO
0.4241,NO
0.1282,NO
0.1391,NO
0.8009,NO
0.3734,NO
0.4636,NO
0.3261,NO
1.4325,YES
1.5176,YES
1.3325,YES
0.3071,NO
0.3265,NO
0.3079,NO
0.3185,NO
0.2704,NO
0.3768,NO
0.2405,NO
0.136,NO
0.1405,NO
0.33,NO
0.2162,NO
0.3146,NO
0.6059,NO
0.9758,YES
1.2941,YES
0.5055,NO
0.5867,NO
0.2832,NO
0.4462,NO
1.3416,YES
0.7884,YES
0.312,NO
0.1519,NO
0.2799,NO
0.2138,NO
0.3774,NO
0.3675,NO
0.2801,NO
1.6121,YES
0.2854,NO
1.5019999999999998,YES
0.2202,NO
0.8572,YES
0.2535,NO
0.2053,NO
0.1874,NO
0.1853,NO
0.1664,NO
0.3076,NO
0.2438,NO
0.2379,NO
0.4542,NO
0.1832,NO
1.4417,YES
2.9906,YES
1.9136,YES
1.6279,YES
0.4697,NO
0.2611,NO
1.3977,YES
0.4965,NO
0.8583,YES
0.1956,NO
0.4889,NO
0.7982,NO
0.21899999999999997,NO
0.3261,NO
1.4942,YES
0.2316,NO
2.2035,YES
0.3483,NO
2.4593,YES
0.5271,NO
0.5660000000000001,NO
0.5494,NO
0.3707,NO
0.8154,YES
0.3729,NO
0.7367,YES
0.8812,YES
1.4886,YES
0.5808,NO
0.6234,NO
0.2707,NO
0.467,NO
1.5141,YES
0.6559999999999999,YES
0.4905,NO
0.2122,NO
0.4525,NO
0.203,NO
0.435,NO
0.5228,NO
0.3241,NO
1.6511,YES
0.2031,NO
1.0629,YES
0.2507,NO
1.3301,YES
0.3367,NO
0.2711,NO
0.29600000000000004,NO
0.2342,NO
0.2287,NO
0.3944,NO
0.3372,NO
0.5073,NO
0.4562,NO
0.2485,NO
0.2892,NO
0.7436,NO
0.1602,NO
0.3937,NO
0.2805,NO
0.2771,NO
0.3322,NO
1.7232,YES
0.43200000000000005,NO
2.1021,YES
0.24100000000000002,NO
0.513,NO
0.2504,NO
0.43799999999999994,NO
0.4557,NO
0.3747,NO
0.4517,NO
0.2829,NO
0.5393,NO
2.3774,YES
1.7504,YES
0.7368,YES
1.6447,YES
0.3982,NO
1.3925,YES
0.2395,NO
0.8753,YES
1.4988,YES
0.3315,NO
0.5057,NO
0.2303,NO
0.3398,NO
1.5487,YES
0.6566,YES
0.2125,NO
0.2291,NO
0.2993,NO
0.2822,NO
0.3103,NO
0.3418,NO
0.249,NO
1.6414,YES
0.3263,NO
1.0651,YES
0.3062,NO
1.3433,YES
0.2411,NO
0.2794,NO
0.3995,NO
0.1948,NO
0.18100000000000002,NO
0.3618,NO
0.2831,NO
0.2724,NO
0.5799,NO
0.4984,NO
0.8203,NO
0.4424,NO
0.2313,NO
0.5126,NO
0.6254,NO
0.2362,NO
0.6498,NO
1.5077,YES
0.8781,NO
1.3654,YES
0.3366,NO
0.564,NO
0.2176,NO
0.5181,NO
0.2838,NO
0.3012,NO
0.3963,NO
0.4029,NO
0.5544,NO
2.3955,YES
2.2602,YES
1.4005,YES
1.6041,YES
0.4181,NO
1.4625,YES
0.713,NO
