50Traced_NONETRACED_SUM_SINGLE_LSA_62_MAX,Associated
2.4407,YES
1.5428,NO
1.7595,YES
1.2804,NO
0.6184,NO
1.7733,NO
2.2475,NO
5.9651,YES
2.4169,NO
6.4855,YES
0.6598,NO
1.1865,NO
4.6607,YES
1.5347,YES
2.2154,YES
5.6752,YES
1.2918,NO
0.8993,NO
5.401,YES
1.4844,NO
5.1885,YES
1.8027,NO
1.1505,NO
0.5569,NO
1.3972,NO
0.7002,NO
2.6186,YES
0.5489,NO
2.7383,YES
1.5475,NO
1.9232,YES
1.4374,NO
0.9176,NO
2.0342,NO
2.7147,NO
5.0295,YES
2.4319,NO
5.2479,YES
0.5239,NO
1.0494,NO
5.0271,YES
1.2242,YES
1.9554,YES
6.0198,YES
1.2138,NO
0.6215,NO
5.4882,YES
0.7421,NO
6.0607,YES
0.8602,NO
1.0512,NO
0.4963,NO
1.2837,NO
0.6003,NO
2.4144,YES
0.4168,NO
2.4868,YES
1.6072,NO
1.7756,YES
1.2930000000000001,NO
0.6823,NO
1.6799,NO
2.0699,NO
5.747000000000001,YES
2.1772,NO
5.6151,YES
0.4562,NO
0.9963,NO
4.6355,YES
1.0928,YES
1.724,YES
5.6322,YES
1.5408,NO
0.6615,NO
5.4219,YES
0.2309,NO
5.5727,YES
0.4671,NO
1.3883,NO
1.0286,NO
1.6016,NO
0.6076,NO
1.8417,YES
0.3474,NO
2.0454,YES
1.33,NO
1.4617,YES
0.8222,NO
0.2168,NO
0.8141,NO
1.726,NO
5.4017,YES
1.3239,NO
5.2797,YES
0.6065,NO
0.4885,NO
1.3911,YES
3.529,YES
4.2755,YES
1.5264,YES
0.8693,NO
0.2442,NO
2.1868,YES
1.3269,NO
1.787,YES
1.4085,NO
1.4993,NO
1.2715,NO
1.621,NO
0.4327,NO
4.3175,YES
0.2201,NO
3.9017,YES
0.7636,NO
4.4265,YES
1.3506,NO
1.3112,NO
1.6449,NO
1.7351,NO
1.9321,YES
1.3346,NO
1.7519,YES
0.5556,NO
0.5793,NO
2.3402,YES
3.4916,YES
4.8564,YES
2.8639,YES
0.5299,NO
0.4297,NO
3.2711,YES
0.4808,NO
3.2057,YES
0.6635,NO
0.8171,NO
0.4871,NO
1.0646,NO
0.5670000000000001,NO
4.7164,YES
0.2569,NO
4.477,YES
0.934,NO
4.9037,YES
0.7398,NO
0.3589,NO
1.1467,NO
0.7395,NO
3.0644,YES
1.1077,NO
2.8606,YES
0.7818,NO
0.4103,NO
1.2533,NO
1.3605,NO
1.2275,NO
1.1239,NO
0.8894,NO
0.3534,NO
1.6697,NO
0.5373,NO
1.1894,NO
0.6275,NO
2.2283,YES
2.0576,YES
2.4128,YES
0.5508,NO
1.057,NO
0.3764,NO
1.1153,NO
0.8164,NO
1.1645,NO
0.8489,NO
0.639,NO
0.8333,NO
0.8113,NO
0.9187,NO
0.6297,NO
1.8549,NO
2.1999,YES
2.2892,YES
1.1686,NO
0.6607,NO
0.5395,NO
0.5284,NO
1.7494,YES
2.1272,YES
0.7308,NO
0.2933,NO
0.6022,NO
0.5272,NO
0.5077,NO
0.5342,NO
0.7442,NO
3.0889,YES
0.5958,NO
3.0245,YES
0.5563,NO
3.4142,YES
0.5248,NO
0.484,NO
0.5216,NO
0.5724,NO
0.5567,NO
0.8081,NO
0.2843,NO
0.767,NO
0.4923,NO
0.6128,NO
1.8374,YES
3.8353,YES
4.9352,YES
1.9257,YES
0.8212,NO
0.3183,NO
2.3381,YES
0.6262,NO
2.2578,YES
0.6923,NO
1.0403,NO
0.6289,NO
1.1364,NO
0.5829,NO
4.8749,YES
0.3248,NO
4.6266,YES
0.8041,NO
5.0614,YES
0.6884,NO
0.4488,NO
0.8771,NO
0.9128,NO
2.4568,YES
0.934,NO
1.7087,YES
2.101,YES
1.6484,YES
1.1064,NO
0.3867,NO
0.3902,NO
0.768,NO
1.0142,YES
2.0488,YES
0.7796,NO
0.4786,NO
0.6657,NO
0.6553,NO
0.5416,NO
0.5178,NO
0.6917,NO
2.3752,YES
0.4585,NO
2.3369999999999997,YES
0.3549,NO
2.6474,YES
0.3044,NO
0.4939,NO
0.5395,NO
0.6715,NO
0.6295,NO
0.787,NO
0.6604,NO
1.0284,NO
0.5404,NO
0.5111,NO
1.2309999999999999,NO
0.7008,NO
1.1211,NO
1.3728,NO
0.4293,NO
0.1317,NO
1.0209,NO
3.5972,YES
0.6768,NO
3.1416,YES
0.24100000000000002,NO
0.4387,NO
0.3783,NO
0.3772,NO
2.1829,NO
0.2603,NO
1.2529,NO
0.4905,NO
1.1838,NO
3.0484,YES
3.2202,YES
4.1316,YES
3.5465,YES
0.6527,NO
2.6009,YES
1.1041,NO
2.1148,YES
1.5731,YES
0.8064,NO
0.4802,NO
0.5074,NO
0.3061,NO
1.0058,YES
2.0822,YES
0.5448,NO
0.4015,NO
0.3967,NO
0.4954,NO
0.3598,NO
0.4647,NO
0.6168,NO
2.3874,YES
0.6014,NO
2.3089,YES
0.4357,NO
2.6112,YES
0.4454,NO
0.4807,NO
0.5663,NO
0.5051,NO
0.4703,NO
0.5229,NO
0.1837,NO
0.5576,NO
0.5939,NO
0.6911,NO
1.0806,NO
0.6744,NO
0.7744,NO
1.054,NO
0.9473,NO
0.4095,NO
1.0174,NO
2.08,YES
0.3512,NO
2.2824,YES
0.9782,NO
1.0442,NO
1.1301,NO
0.6744,NO
1.0985,NO
0.6126,NO
0.7764,NO
0.9253,NO
0.6231,NO
1.6006,YES
1.6594,YES
2.4016,YES
2.5388,YES
0.4063,NO
1.5545,YES
0.9799,NO
