,DIRECT_NA_NA_VSM,NONETRACED_MAX_RAW_LSA,Associated
65,0.4574,0.4023931623931624,YES
66,0.1603,0.4423931623931625,NO
67,0.2015,0.3717948717948719,YES
68,0.205,0.361880341880342,NO
69,0.2168,0.4497435897435897,NO
70,0.2136,0.24461538461538465,NO
71,0.1919,0.237948717948718,NO
72,0.1533,0.7136752136752138,NO
73,0.1268,0.2574358974358975,NO
74,0.1947,0.2895726495726497,NO
75,0.1755,0.18051282051282064,NO
76,0.2202,0.3724786324786325,NO
77,0.4465,0.5598290598290598,YES
78,0.4252,0.6377777777777778,YES
79,0.3653,0.38461538461538464,YES
80,0.1771,0.6063247863247863,YES
81,0.1659,0.4061538461538461,NO
82,0.1927,0.5605128205128207,YES
83,0.1251,0.3528205128205128,NO
84,0.1303,0.4984615384615386,YES
85,0.1814,0.5743589743589745,YES
86,0.3356,0.6694017094017095,NO
87,0.1662,0.7774358974358975,NO
88,0.1507,0.6822222222222221,NO
89,0.1441,0.6157264957264958,NO
90,0.3435,0.4721367521367522,YES
91,0.1243,0.5249572649572649,YES
92,0.1731,0.5695726495726496,NO
93,0.0952,0.8415384615384616,NO
94,0.1364,0.7030769230769232,NO
95,0.0887,0.8058119658119658,NO
96,0.2289,0.6907692307692308,NO
97,0.2088,0.48,NO
98,0.2075,0.5234188034188034,NO
99,0.1923,0.5138461538461541,YES
100,0.0927,0.5885470085470086,NO
101,0.0821,0.5415384615384617,YES
102,0.0311,0.587692307692308,NO
103,0.3081,0.451965811965812,YES
104,0.0406,0.7061538461538461,NO
105,0.1251,0.6468376068376069,NO
106,0.091,0.6066666666666667,NO
107,0.11800000000000001,0.7234188034188034,NO
108,0.1053,0.6263247863247863,NO
109,0.2201,0.7541880341880343,NO
110,0.1351,0.6765811965811965,NO
111,0.1328,0.6781196581196582,NO
112,0.0724,0.5562393162393162,NO
113,0.0244,0.40700854700854705,NO
114,0.1404,0.5010256410256411,YES
115,0.3348,0.5570940170940173,YES
116,0.2937,0.4859829059829061,YES
117,0.14300000000000002,0.7088888888888889,YES
118,0.0826,0.6203418803418803,NO
119,0.013000000000000001,0.3569230769230769,NO
120,0.2103,0.3935042735042736,YES
121,0.1395,0.3651282051282052,NO
122,0.1325,0.602051282051282,YES
123,0.1443,0.34358974358974365,NO
124,0.2165,0.4928205128205128,NO
125,0.1934,0.4116239316239317,NO
126,0.1934,0.3557264957264958,NO
127,0.0572,0.5131623931623932,NO
128,0.2318,0.6842735042735044,YES
129,0.0556,0.43487179487179495,NO
130,0.3609,0.4083760683760684,YES
131,0.1417,0.2641025641025642,NO
132,0.255,0.5054700854700855,YES
133,0.0522,0.456923076923077,NO
134,0.0677,0.5673504273504275,NO
135,0.1439,0.5196581196581198,NO
136,0.0494,0.4552136752136754,NO
137,0.1715,0.5984615384615386,YES
138,0.0964,0.6982905982905985,NO
139,0.1343,0.4823931623931624,YES
140,0.1544,0.5654700854700856,NO
141,0.0732,0.512991452991453,NO
142,0.1975,0.4670085470085472,NO
143,0.2582,0.8087179487179488,NO
144,0.1977,0.5182905982905983,NO
145,0.1701,0.565982905982906,NO
146,0.1684,0.6382905982905984,NO
147,0.1225,0.3497435897435898,NO
148,0.1458,0.4791452991452993,NO
149,0.4028,1.0,YES
150,0.1577,0.4943589743589743,NO
151,0.2904,0.8854700854700854,YES
152,0.1987,0.6068376068376069,NO
153,0.1756,0.6476923076923076,NO
154,0.1689,0.5147008547008547,NO
155,0.054000000000000006,0.4649572649572649,NO
156,0.1469,0.6418803418803418,NO
157,0.0547,0.3967521367521368,NO
158,0.1082,0.4006837606837607,NO
159,0.2019,0.6141880341880341,NO
160,0.1293,0.6167521367521367,NO
161,0.3897,0.6266666666666667,YES
162,0.3612,0.7864957264957266,YES
163,0.2791,0.5591452991452992,YES
164,0.2894,0.5611965811965813,YES
165,0.2226,0.6362393162393163,NO
166,0.1753,0.6899145299145301,YES
167,0.0979,0.5801709401709403,NO
168,0.0985,0.4052991452991453,NO
169,0.0774,0.3562393162393162,NO
170,0.1069,0.3644444444444445,YES
171,0.3647,0.435897435897436,YES
172,0.2531,0.42735042735042733,YES
173,0.1331,0.4172649572649573,YES
174,0.0885,0.4100854700854702,NO
175,0.0604,0.2772649572649573,NO
176,0.2068,0.2929914529914531,YES
177,0.2598,0.26820512820512826,NO
178,0.106,0.3885470085470086,YES
179,0.1459,0.2494017094017094,NO
180,0.2252,0.3798290598290599,NO
181,0.2571,0.3936752136752137,NO
182,0.2375,0.2600000000000001,NO
183,0.1453,0.3333333333333334,NO
184,0.2245,0.5548717948717949,YES
185,0.141,0.3579487179487179,NO
186,0.2623,0.3059829059829061,YES
187,0.142,0.1798290598290599,NO
188,0.2555,0.3907692307692308,YES
189,0.2049,0.34837606837606844,NO
190,0.2206,0.4897435897435898,NO
191,0.2228,0.4032478632478633,NO
192,0.1032,0.3336752136752137,NO
193,0.1461,0.4252991452991454,YES
194,0.1116,0.4234188034188034,NO
195,0.1326,0.3707692307692308,YES
196,0.1415,0.5256410256410258,NO
197,0.0745,0.4524786324786326,NO
198,0.2381,0.5357264957264958,NO
199,0.19,0.7391452991452991,NO
200,0.1547,0.5470085470085471,NO
201,0.1997,0.4888888888888889,NO
202,0.1653,0.5957264957264956,NO
203,0.1536,0.4094017094017095,NO
204,0.1999,0.4483760683760684,NO
205,0.1989,0.9425641025641024,YES
206,0.2045,0.5652991452991454,NO
207,0.2447,0.8326495726495728,YES
208,0.2519,0.5654700854700856,NO
209,0.2036,0.6046153846153846,NO
210,0.2033,0.477094017094017,NO
211,0.0533,0.4294017094017095,NO
212,0.105,0.6259829059829061,NO
213,0.055999999999999994,0.423931623931624,NO
214,0.1113,0.4642735042735044,NO
215,0.2256,0.5724786324786326,NO
216,0.0989,0.5680341880341881,NO
217,0.1879,0.5844444444444445,YES
218,0.1445,0.7377777777777779,YES
219,0.1901,0.5830769230769233,YES
220,0.3108,0.4981196581196583,YES
221,0.2405,0.6100854700854701,NO
222,0.1657,0.5545299145299145,YES
223,0.1331,0.5434188034188034,NO
224,0.0949,0.6523076923076923,NO
225,0.1339,0.7157264957264957,NO
226,0.22399999999999998,0.14649572649572656,NO
227,0.1967,0.16410256410256413,NO
228,0.1436,0.5866666666666667,NO
229,0.2079,0.3883760683760685,NO
230,0.1339,0.484957264957265,NO
231,0.0967,0.7805128205128204,NO
232,0.2198,0.011111111111111129,NO
233,0.3428,0.2803418803418804,YES
234,0.2344,0.5435897435897437,NO
235,0.1736,0.23641025641025645,YES
236,0.1331,0.11145299145299142,NO
237,0.0735,0.26991452991453,NO
238,0.0647,0.17606837606837605,NO
239,0.204,0.22820512820512825,NO
240,0.1327,0.4733333333333333,NO
241,0.1655,0.3507692307692308,NO
242,0.31,0.018803418803418848,NO
243,0.1309,0.01914529914529917,NO
244,0.2819,0.2063247863247863,NO
245,0.4042,0.7148717948717949,YES
246,0.3296,0.5786324786324786,YES
247,0.4941,0.07675213675213677,YES
248,0.1783,0.7317948717948717,YES
249,0.193,0.2576068376068376,NO
250,0.2673,0.4757264957264959,YES
251,0.1726,0.0574358974358975,NO
252,0.1439,0.6849572649572649,NO
253,0.0769,0.45299145299145294,NO
254,0.1953,0.4791452991452993,NO
255,0.2342,0.7514529914529915,NO
256,0.2047,0.4897435897435898,NO
257,0.1823,0.5606837606837607,NO
258,0.1684,0.6063247863247863,NO
259,0.1204,0.40290598290598295,NO
260,0.1751,0.451965811965812,NO
261,0.3579,0.956923076923077,YES
262,0.1828,0.506837606837607,NO
263,0.2083,0.8459829059829059,YES
264,0.2252,0.575897435897436,NO
265,0.2041,0.6153846153846154,NO
266,0.2007,0.4864957264957266,NO
267,0.0498,0.4382905982905984,NO
268,0.1415,0.6588034188034189,NO
269,0.0515,0.3738461538461539,NO
270,0.1207,0.4117948717948719,NO
271,0.1912,0.5829059829059831,NO
272,0.14,0.5690598290598292,NO
273,0.4038,0.5950427350427352,YES
274,0.3494,0.7499145299145301,YES
275,0.2799,0.5235897435897436,YES
276,0.2675,0.4981196581196583,YES
277,0.2206,0.5943589743589743,NO
278,0.2003,0.6418803418803418,YES
279,0.1168,0.5158974358974361,NO
280,0.0727,0.5160683760683762,NO
281,0.0714,0.3500854700854701,NO
282,0.10800000000000001,0.4234188034188034,NO
283,0.2886,0.5001709401709402,NO
284,0.1427,0.5328205128205129,NO
285,0.0855,0.5215384615384615,NO
286,0.0605,0.4591452991452992,NO
287,0.0532,0.3594871794871795,NO
288,0.1421,0.3463247863247864,NO
289,0.4397,0.5776068376068377,YES
290,0.0607,0.4492307692307693,NO
291,0.2347,0.4974358974358975,YES
292,0.2118,0.4398290598290598,NO
293,0.2048,0.4933333333333335,NO
294,0.2045,0.31076923076923085,NO
295,0.0849,0.31931623931623937,NO
296,0.1035,0.6764102564102563,NO
297,0.0824,0.3247863247863248,NO
298,0.0975,0.3603418803418804,NO
299,0.1702,0.30769230769230776,NO
300,0.1518,0.4516239316239317,NO
301,0.3372,0.4059829059829061,YES
302,0.3303,0.6030769230769231,YES
303,0.314,0.4649572649572649,YES
304,0.1257,0.3900854700854702,YES
305,0.1375,0.4887179487179488,NO
306,0.1128,0.5283760683760683,YES
307,0.099,0.4300854700854701,NO
308,0.1069,0.5251282051282051,NO
309,0.0451,0.6034188034188035,NO
310,0.5095,0.7013675213675215,YES
311,0.1431,0.8039316239316239,YES
312,0.1227,0.7145299145299144,YES
313,0.2847,0.6461538461538461,YES
314,0.2237,0.4876923076923078,NO
315,0.1065,0.5526495726495726,NO
316,0.3266,0.5984615384615386,YES
317,0.0974,0.7037606837606838,NO
318,0.3289,0.7358974358974358,YES
319,0.1059,0.6133333333333333,NO
320,0.2131,0.7232478632478632,NO
321,0.1496,0.4748717948717949,NO
322,0.1474,0.5511111111111111,NO
323,0.0902,0.5411965811965813,NO
324,0.0993,0.6181196581196582,YES
325,0.0875,0.5697435897435899,NO
326,0.2369,0.6170940170940171,YES
327,0.2129,0.435897435897436,NO
328,0.1321,0.7391452991452991,YES
329,0.1271,0.6781196581196582,NO
330,0.08,0.5447863247863249,NO
331,0.3025,0.7569230769230769,NO
332,0.12,0.6569230769230769,NO
333,0.3399,0.7885470085470085,YES
334,0.2516,0.7087179487179487,NO
335,0.2081,0.7102564102564104,YES
336,0.1799,0.5661538461538462,NO
337,0.1547,0.3384615384615385,NO
338,0.3595,0.2982905982905983,YES
339,0.2156,0.3579487179487179,NO
340,0.1535,0.3015384615384616,NO
341,0.4159,0.45299145299145294,YES
342,0.1827,0.39094017094017103,NO
343,0.1097,0.401025641025641,NO
344,0.5448,0.5063247863247864,YES
345,0.191,0.20564102564102574,NO
346,0.4381,0.48,YES
347,0.1528,0.18854700854700865,NO
348,0.3264,0.307008547008547,NO
349,0.3203,0.3246153846153847,NO
350,0.2648,0.1982905982905983,NO
351,0.171,0.3128205128205129,NO
352,0.21899999999999997,0.4388034188034188,NO
353,0.1398,0.33675213675213683,NO
354,0.3673,0.24000000000000005,NO
355,0.1451,0.1254700854700856,NO
356,0.2637,0.31692307692307703,NO
357,0.1991,0.2784615384615385,NO
358,0.1784,0.2528205128205128,NO
359,0.3767,0.3282051282051283,NO
360,0.1917,0.2651282051282052,NO
361,0.3794,0.3705982905982907,YES
362,0.3359,0.4307692307692309,NO
363,0.2874,0.2986324786324787,YES
364,0.0798,0.4702564102564102,NO
365,0.0364,0.5017094017094019,NO
366,0.2475,0.5897435897435899,YES
367,0.2794,0.6820512820512821,YES
368,0.2232,0.6015384615384616,YES
369,0.2213,0.7714529914529915,YES
370,0.1233,0.4755555555555556,NO
371,0.0474,0.4558974358974361,NO
372,0.2799,0.4972649572649573,YES
373,0.2328,0.4694017094017095,NO
374,0.2608,0.7135042735042736,YES
375,0.1095,0.44085470085470096,NO
376,0.2365,0.6094017094017095,NO
377,0.2061,0.4676923076923078,NO
378,0.2048,0.4545299145299146,NO
379,0.0456,0.4456410256410257,NO
380,0.1795,0.5162393162393162,YES
381,0.0442,0.4712820512820513,NO
382,0.27,0.5140170940170941,YES
383,0.1224,0.35094017094017105,NO
384,0.1913,0.6237606837606837,YES
385,0.2397,0.568888888888889,NO
386,0.2111,0.483931623931624,NO
387,0.2935,0.6396581196581197,NO
388,0.1155,0.5497435897435898,NO
389,0.243,0.6682051282051282,YES
390,0.1959,0.6912820512820514,NO
391,0.198,0.5976068376068375,YES
392,0.1636,0.5423931623931624,NO
393,0.1646,0.3321367521367521,NO
394,0.3881,0.2343589743589744,YES
395,0.1762,0.19538461538461546,NO
396,0.1649,0.2533333333333333,NO
397,0.4197,0.2994871794871796,YES
398,0.1681,0.3842735042735043,NO
399,0.153,0.3811965811965812,NO
400,0.4738,0.2553846153846154,YES
401,0.159,0.03555555555555556,NO
402,0.493,0.27145299145299145,YES
403,0.1456,0.062051282051282075,NO
404,0.2244,0.2307692307692308,NO
405,0.1542,0.3068376068376069,NO
406,0.1277,0.17145299145299148,NO
407,0.1775,0.30991452991453006,NO
408,0.2106,0.4181196581196582,NO
409,0.1654,0.33384615384615385,NO
410,0.3557,0.06034188034188037,NO
411,0.0902,0.021196581196581188,NO
412,0.2663,0.115897435897436,NO
413,0.2218,0.2741880341880342,NO
414,0.1764,0.2502564102564103,NO
415,0.3901,0.13521367521367528,NO
416,0.21600000000000003,0.3068376068376069,NO
417,0.402,0.2512820512820513,YES
418,0.3584,0.3548717948717949,NO
419,0.3239,0.13145299145299155,YES
420,0.0467,0.19726495726495732,NO
421,0.0184,0.16085470085470094,NO
422,0.0544,0.14974358974358976,YES
423,0.1967,0.2013675213675214,YES
424,0.1251,0.2311111111111111,YES
425,0.0526,0.22341880341880346,YES
426,0.0389,0.2558974358974359,NO
427,0.0098,0.10205128205128207,NO
428,0.1204,0.09829059829059833,YES
429,0.1152,0.08034188034188032,NO
430,0.0434,0.1888888888888889,YES
431,0.0994,0.06683760683760692,NO
432,0.171,0.16085470085470094,NO
433,0.1733,0.14615384615384625,NO
434,0.1785,0.07435897435897437,NO
435,0.0632,0.1437606837606838,NO
436,0.1652,0.32871794871794885,YES
437,0.0614,0.1620512820512821,NO
438,0.1533,0.1075213675213676,YES
439,0.1347,0.016581196581196556,NO
440,0.1212,0.16888888888888892,YES
441,0.015,0.13811965811965815,NO
442,0.0714,0.2788034188034189,NO
443,0.0698,0.17777777777777776,NO
444,0.035,0.1340170940170941,NO
445,0.0672,0.19367521367521373,YES
446,0.0378,0.22820512820512825,NO
447,0.0637,0.15435897435897433,YES
448,0.3024,0.4668376068376068,YES
449,0.0482,0.5401709401709403,YES
450,0.3634,0.631965811965812,NO
451,0.1548,0.7280341880341881,NO
452,0.1459,0.6442735042735042,NO
453,0.1506,0.5801709401709403,NO
454,0.2394,0.4372649572649573,YES
455,0.3693,0.4924786324786325,YES
456,0.1404,0.5355555555555556,NO
457,0.0758,0.7292307692307693,NO
458,0.1517,0.6642735042735044,NO
459,0.067,0.6772649572649574,NO
460,0.2131,0.6524786324786325,NO
461,0.16,0.4447863247863248,NO
462,0.1446,0.4911111111111112,NO
463,0.0844,0.4817094017094018,YES
464,0.095,0.5538461538461539,NO
465,0.2419,0.5085470085470087,YES
466,0.026000000000000002,0.552991452991453,NO
467,0.2985,0.41777777777777786,YES
468,0.0377,0.6673504273504274,NO
469,0.102,0.6102564102564103,NO
470,0.0927,0.5567521367521369,NO
471,0.1259,0.684102564102564,NO
472,0.1193,0.5902564102564103,NO
473,0.2177,0.7136752136752138,NO
474,0.15,0.6388034188034188,NO
475,0.0996,0.6401709401709401,NO
476,0.0839,0.6000000000000001,NO
477,0.0672,0.44290598290598293,NO
478,0.3068,0.35675213675213685,YES
479,0.1154,0.370940170940171,YES
480,0.0802,0.3135042735042735,YES
481,0.3166,0.5201709401709402,YES
482,0.0868,0.5027350427350428,NO
483,0.0677,0.4290598290598292,NO
484,0.5456,0.312991452991453,YES
485,0.0938,0.2162393162393163,NO
486,0.3771,0.4747008547008547,YES
487,0.0765,0.19880341880341884,NO
488,0.3042,0.3263247863247864,NO
489,0.1867,0.4094017094017095,NO
490,0.2024,0.25811965811965826,NO
491,0.084,0.4172649572649573,NO
492,0.1127,0.4682051282051282,YES
493,0.0773,0.4446153846153847,NO
494,0.3002,0.2509401709401709,YES
495,0.0821,0.13452991452991453,NO
496,0.1969,0.3292307692307693,YES
497,0.1353,0.304957264957265,NO
498,0.0942,0.34854700854700865,NO
499,0.3023,0.34068376068376066,NO
500,0.1177,0.3688888888888889,NO
501,0.2966,0.4406837606837608,YES
502,0.2621,0.4794871794871796,NO
503,0.3631,0.31076923076923085,YES
504,0.1178,0.5347008547008547,NO
505,0.0474,0.6136752136752137,NO
506,0.4277,0.7124786324786325,YES
507,0.2214,0.8162393162393162,YES
508,0.2007,0.7259829059829062,YES
509,0.2467,0.6567521367521371,YES
510,0.2192,0.4967521367521369,NO
511,0.1165,0.5623931623931624,NO
512,0.3035,0.6087179487179488,YES
513,0.1886,0.7770940170940172,NO
514,0.2922,0.7475213675213674,YES
515,0.1088,0.6808547008547011,NO
516,0.2277,0.7348717948717949,NO
517,0.1763,0.4837606837606838,NO
518,0.1744,0.5608547008547009,NO
519,0.0948,0.5507692307692309,NO
520,0.152,0.6285470085470086,YES
521,0.0882,0.5796581196581196,NO
522,0.2267,0.6275213675213676,YES
523,0.1968,0.4524786324786326,NO
524,0.1574,0.7507692307692309,YES
525,0.2134,0.6892307692307691,NO
526,0.1846,0.5974358974358973,NO
527,0.3004,0.7687179487179487,NO
528,0.1322,0.6676923076923078,NO
529,0.3039,0.8006837606837607,YES
530,0.2341,0.72,NO
531,0.2137,0.7215384615384615,YES
532,0.1342,0.4264957264957266,NO
533,0.1099,0.3762393162393163,NO
534,0.526,0.3998290598290599,YES
535,0.1623,0.4745299145299146,YES
536,0.1996,0.4095726495726496,YES
537,0.3297,0.3596581196581197,YES
538,0.22699999999999998,0.4316239316239317,NO
539,0.1622,0.4124786324786325,NO
540,0.3372,0.3251282051282051,YES
541,0.1102,0.29914529914529914,NO
542,0.3901,0.4251282051282051,YES
543,0.1022,0.27948717948717955,NO
544,0.1483,0.415897435897436,NO
545,0.0862,0.3454700854700856,NO
546,0.0629,0.2905982905982906,NO
547,0.2034,0.3526495726495727,NO
548,0.1682,0.3393162393162394,YES
549,0.1975,0.3779487179487181,NO
550,0.3422,0.33863247863247864,YES
551,0.1773,0.20666666666666672,NO
552,0.2514,0.4275213675213676,YES
553,0.1754,0.3830769230769232,NO
554,0.1301,0.28940170940170945,NO
555,0.3619,0.4403418803418804,NO
556,0.1715,0.4184615384615385,NO
557,0.3452,0.4634188034188034,YES
558,0.3259,0.4052991452991453,NO
559,0.258,0.4063247863247865,YES
560,0.0709,0.5630769230769229,NO
561,0.0732,0.35367521367521365,NO
562,0.3094,0.26649572649572656,YES
563,0.1091,0.20854700854700853,YES
564,0.0665,0.2676923076923077,YES
565,0.2941,0.4058119658119658,YES
566,0.0664,0.4073504273504274,NO
567,0.0556,0.3984615384615385,NO
568,0.5229,0.18461538461538468,YES
569,0.1003,0.07777777777777778,NO
570,0.3604,0.3658119658119659,YES
571,0.08800000000000001,0.07230769230769235,NO
572,0.2859,0.2494017094017094,NO
573,0.1263,0.32376068376068384,NO
574,0.1497,0.1883760683760684,NO
575,0.1047,0.3307692307692309,NO
576,0.1031,0.4360683760683761,YES
577,0.1016,0.3553846153846153,NO
578,0.3066,0.11675213675213685,YES
579,0.0639,0.0304273504273504,NO
580,0.2147,0.16581196581196586,YES
581,0.1277,0.23025641025641025,NO
582,0.0813,0.26940170940170943,NO
583,0.3135,0.17470085470085478,NO
584,0.1095,0.2748717948717949,NO
585,0.302,0.3381196581196581,YES
586,0.2369,0.3928205128205128,NO
587,0.4263,0.2111111111111112,YES
588,0.1151,0.4868376068376069,NO
589,0.0905,0.4329914529914531,NO
590,0.1028,0.4023931623931624,YES
591,0.3566,0.4772649572649573,YES
592,0.2651,0.4639316239316241,YES
593,0.1542,0.4535042735042736,YES
594,0.094,0.4921367521367522,NO
595,0.0554,0.3459829059829061,NO
596,0.2037,0.3317948717948718,YES
597,0.1971,0.3013675213675215,NO
598,0.1126,0.4275213675213676,YES
599,0.1418,0.2815384615384616,NO
600,0.2488,0.4184615384615385,NO
601,0.2731,0.423931623931624,NO
602,0.2523,0.29264957264957275,NO
603,0.1698,0.4076923076923077,NO
604,0.2266,0.5970940170940171,YES
605,0.1648,0.4347008547008548,NO
606,0.2745,0.34085470085470093,YES
607,0.1508,0.20854700854700853,NO
608,0.2653,0.42991452991453,YES
609,0.1206,0.3854700854700855,NO
610,0.1613,0.5290598290598292,NO
611,0.1611,0.44290598290598293,NO
612,0.1018,0.3699145299145299,NO
613,0.152,0.4659829059829061,YES
614,0.1186,0.4598290598290598,NO
615,0.1207,0.40888888888888897,YES
616,0.1201,0.4251282051282051,NO
617,0.10300000000000001,0.37487179487179495,NO
618,0.254,0.3394871794871795,YES
619,0.3285,0.17760683760683765,YES
620,0.3624,0.25162393162393165,YES
621,0.2593,0.3454700854700856,YES
622,0.0981,0.4376068376068377,NO
623,0.0792,0.32290598290598305,NO
624,0.2917,0.1223931623931624,YES
625,0.1836,0.061367521367521376,NO
626,0.3039,0.3247863247863248,YES
627,0.1342,0.048376068376068386,NO
628,0.1448,0.2676923076923077,NO
629,0.1036,0.3441025641025641,NO
630,0.0702,0.20495726495726505,NO
631,0.1825,0.3514529914529915,NO
632,0.2937,0.3468376068376069,YES
633,0.1772,0.3765811965811967,NO
634,0.5728,0.08752136752136758,YES
635,0.0892,0.0,NO
636,0.4594,0.14632478632478635,YES
637,0.1677,0.32427350427350426,NO
638,0.1461,0.2882051282051283,NO
639,0.2985,0.16666666666666669,NO
640,0.1348,0.3593162393162394,NO
641,0.2479,0.28940170940170945,YES
642,0.2298,0.4796581196581197,NO
643,0.2345,0.16256410256410264,YES
644,0.08900000000000001,0.2709401709401709,NO
645,0.0394,0.3164102564102564,NO
646,0.1381,0.3863247863247864,NO
647,0.2108,0.4598290598290598,NO
648,0.0676,0.3958974358974359,NO
649,0.0957,0.3651282051282052,NO
650,0.0963,0.2750427350427351,NO
651,0.0435,0.2800000000000001,NO
652,0.2592,0.3128205128205129,NO
653,0.1291,0.40991452991453,NO
654,0.0785,0.4111111111111112,NO
655,0.1052,0.3866666666666668,NO
656,0.4225,0.4020512820512821,YES
657,0.3368,0.3034188034188034,YES
658,0.3938,0.2788034188034189,YES
659,0.0766,0.2717948717948718,NO
660,0.0711,0.3268376068376068,NO
661,0.0797,0.2921367521367522,NO
662,0.0531,0.3261538461538463,NO
663,0.1551,0.1964102564102565,NO
664,0.077,0.4135042735042736,NO
665,0.0463,0.3697435897435897,NO
666,0.0745,0.27435897435897433,NO
667,0.1014,0.4261538461538463,NO
668,0.0541,0.35470085470085483,NO
669,0.1685,0.44888888888888895,NO
670,0.0541,0.3916239316239318,NO
671,0.2105,0.3926495726495727,NO
672,0.1239,0.3856410256410257,YES
673,0.289,0.4521367521367522,YES
674,0.2752,0.5353846153846153,NO
675,0.1653,0.6227350427350429,NO
676,0.0814,0.5466666666666669,NO
677,0.0623,0.4883760683760685,NO
678,0.32899999999999996,0.35367521367521365,YES
679,0.1249,0.4090598290598291,YES
680,0.0968,0.4480341880341881,NO
681,0.1519,0.6095726495726494,NO
682,0.0533,0.5647863247863247,NO
683,0.1784,0.5805128205128205,NO
684,0.1661,0.5541880341880343,NO
685,0.1504,0.342905982905983,NO
686,0.1562,0.4076923076923077,NO
687,0.3075,0.3993162393162393,YES
688,0.0597,0.4646153846153846,NO
689,0.1815,0.4234188034188034,YES
690,0.0336,0.4637606837606839,NO
691,0.3735,0.3097435897435898,YES
692,0.0877,0.5675213675213677,NO
693,0.1163,0.5157264957264958,NO
694,0.0418,0.4184615384615385,NO
695,0.1354,0.5827350427350428,NO
696,0.0948,0.4977777777777778,NO
697,0.1407,0.6095726495726494,NO
698,0.0821,0.5417094017094017,NO
699,0.0894,0.5429059829059829,NO
700,0.0416,0.4482051282051282,NO
701,0.0131,0.3511111111111112,NO
702,0.1203,0.4842735042735044,YES
703,0.2886,0.5013675213675213,YES
704,0.2879,0.4343589743589744,YES
705,0.1294,0.6324786324786327,YES
706,0.0498,0.5205128205128207,NO
707,0.0139,0.312991452991453,NO
708,0.1999,0.3982905982905984,YES
709,0.1109,0.32068376068376075,NO
710,0.1389,0.5953846153846154,YES
711,0.0996,0.3003418803418804,NO
712,0.1977,0.44102564102564107,NO
713,0.1726,0.3369230769230769,NO
714,0.1805,0.3117948717948718,NO
715,0.0204,0.4271794871794872,NO
716,0.2123,0.5823931623931624,YES
717,0.0198,0.34034188034188034,NO
718,0.3536,0.3613675213675214,YES
719,0.1039,0.22529914529914524,NO
720,0.2827,0.4528205128205128,YES
721,0.0426,0.40700854700854705,NO
722,0.0387,0.4764102564102565,NO
723,0.1228,0.4661538461538462,NO
724,0.0373,0.4982905982905985,NO
725,0.1359,0.582051282051282,YES
726,0.0808,0.5950427350427352,NO
727,0.1119,0.4311111111111112,YES
728,0.3458,0.4682051282051282,YES
729,0.0264,0.5415384615384617,YES
730,0.3473,0.6335042735042735,NO
731,0.1555,0.7299145299145301,NO
732,0.0906,0.6459829059829059,NO
733,0.107,0.5817094017094018,NO
734,0.226,0.4329914529914531,YES
