id,text
SRS55.txt,sr warc valid tool specifi sr extend option make use jhove command line api identifi valid warc file given specif warc file command abl identifi file warc file valid level complianc given standard term wellformed valid final characteris file extract display signific properti contain file
SRS43.txt,sr arcwarc make default oper case ar crecord correspond field war crecord
SRS57.txt,sr warc file variou teststat provid test jhove deliver
SRS80.txt,sr ensur code portabl older comput architectur libwarc compat compil conform ansic standard revis
SRS81.txt,sr command line tool incorpor libwarc atom tool perform singl function perform perfectli spirit unix command line tool combin use pipe redirect script creat high level command
SRS56.txt,sr warc mdoul warc handler plugin modul implement jhove plugin layer enabl identif valid warc file
SRS42.txt,sr default oper arcwarc carri onetoon map record field convert ar crecord correspond respons war crecord metadata war crecord includ inform convers process
SRS46.txt,sr ht track archiv file format link strategi vari version version ht track possibl adapt migrat script deal chang
SRS52.txt,sr extens ht track wget curl incorpor libwarc provid patch recent specif version tool enabl user tool access function libwarc
SRS85.txt,sr libwarc compil run solari aix ming unix compliant system compil run window xp
SRS84.txt,sr libwarc avail binari gnu linux free bsd mac os window xp
SRS53.txt,sr helper document libwarc function avail ht track wget curl command
SRS47.txt,sr set command line tool incorpor libwarc perform migrat wget archiv war crecord
SRS79.txt,sr libwarc implement conform ansic standard revis
SRS51.txt,sr python script implement incorpor libwarc make function libwarc api avail python
SRS45.txt,sr set command line tool incorpor libwarc perform migrat ht track archiv war crecord
SRS86.txt,sr libwarc depend specif build tool order built sourc makefil target includ simplifi deploy
SRS87.txt,sr default compil use unix system build libwarc gcc window default compil microsoft visual
SRS44.txt,sr possibl specifi nondefault oper arcwarc use name configur file describ desir ar crecord war crecord convers
SRS50.txt,sr command line tool api sr includ link extract featur
SRS78.txt,sr libwarc associ tool ship instal modwarc apach lighttpd server
