Percent Traced,AUC,Iteration Number,Credibility,LagGlobal,MAP
0.8,0.9967133678868373,86,0.8261215476190477,0.23412698412698413,0.9932299801778739
0.6000000000000001,0.9884630439477379,99,0.7729426190476191,1.0992063492063493,0.9795838378887685
0.1,0.9273870262390671,49,0.6942504761904762,1.8253968253968254,0.8754362063029251
0.6000000000000001,0.9864822913292302,72,0.786394880952381,0.8253968253968254,0.9760491223550669
0.8,0.9967336140805528,79,0.8526646428571428,0.32936507936507936,0.9933317516322705
0.6000000000000001,0.9973544973544974,66,0.7785595238095238,0.25396825396825395,0.9948618928383107
0.4,0.9604895529640428,9,0.7254713095238096,1.1507936507936507,0.937157124686947
0.7000000000000001,0.9891210452434942,9,0.7907047619047619,0.45634920634920634,0.9780958527457124
0.1,0.935809442824749,75,0.6938745238095239,1.1587301587301588,0.8869616050623005
0.8,0.9924110517222762,51,0.8187825,0.7103174603174603,0.9859482204595879
0.8,0.9965446496058741,45,0.8447910714285715,0.6587301587301587,0.9935281472919675
0.1,0.9483654572940287,61,0.7045825,1.0714285714285714,0.9112661595189147
0.8,0.9906732534283554,4,0.814677380952381,0.44047619047619047,0.9811897308004324
0.2,0.9334811305474571,24,0.7055384523809524,1.1388888888888888,0.8929155413596274
0.5,0.9678355469171795,39,0.744415,0.8293650793650794,0.9449563316398563
0.2,0.9599800237555339,30,0.7125236904761905,1.1150793650793651,0.9276133475548723
0.2,0.9409722222222221,18,0.7053180952380952,1.1587301587301588,0.8983384427639458
0.5,0.9839177734585898,11,0.7549383333333334,1.1626984126984128,0.9728107962323889
0.2,0.9301877497030557,19,0.6986927380952381,1.8174603174603174,0.8861435813822796
0.5,0.968571158622179,10,0.7313804761904762,1.1547619047619047,0.9451000852344037
0.5,0.9651259313249109,38,0.7378820238095238,1.0873015873015872,0.9416738555213333
0.2,0.9535214879602635,31,0.7078007142857143,1.1666666666666667,0.9225899300454259
0.2,0.9497759421228809,25,0.7102319047619048,1.8015873015873016,0.9143512949391682
0.8,0.9970373069862865,5,0.8413794047619048,0.44841269841269843,0.9939321630470108
0.8,0.9917463016952812,44,0.8252480952380953,0.5952380952380952,0.984056961537922
0.1,0.9329581038764713,60,0.7017809523809524,1.1706349206349207,0.8866501354253027
0.1,0.933774700356333,74,0.6957308333333333,1.8492063492063493,0.8892589683502542
0.8,0.9997165532879819,50,0.8550028571428572,0.027777777777777776,0.9993564993564994
0.6000000000000001,0.9829662023539575,67,0.7708208333333333,1.3968253968253967,0.9715434382180744
0.8,0.9913413778209696,78,0.8282167857142857,0.19047619047619047,0.9819580845432827
0.7000000000000001,0.9960789871504158,8,0.7992195238095238,0.3373015873015873,0.9920652780275927
0.4,0.9516757099665263,8,0.7231015476190477,1.2023809523809523,0.9183978828456713
0.1,0.9230239714933592,48,0.6936803571428571,1.8015873015873016,0.8686722805652207
0.6000000000000001,0.9868365997192529,73,0.7696791666666667,0.8531746031746031,0.9764482651648342
0.6000000000000001,0.9858141669366159,98,0.7659477380952381,1.1031746031746033,0.975780397988727
0.8,0.9969495734801858,87,0.8469408333333334,0.24206349206349206,0.9934439315623067
0.8,0.9942838246409674,93,0.8276480952380952,0.7579365079365079,0.9894714075547436
0.4,0.9725495356872909,78,0.7364121428571428,1.7857142857142858,0.9533085617671259
1.0,1.0,9,1.0,0.0,1.0
0.4,0.9568519868264765,50,0.7279614285714285,1.130952380952381,0.9260062453096644
0.30000000000000004,0.9647108843537415,82,0.7248532142857143,1.0952380952380953,0.9398763409447075
0.4,0.9605536659108087,44,0.722537380952381,1.7896825396825398,0.9357031085925789
0.30000000000000004,0.9707948655652737,96,0.7242423809523809,0.9325396825396826,0.9480215985702816
0.30000000000000004,0.9642350988014253,69,0.7211355952380952,1.2222222222222223,0.936654734300524
0.4,0.9537273242630385,93,0.7231321428571429,1.2261904761904763,0.928176353362696
0.30000000000000004,0.9645286686103012,41,0.7205696428571429,1.1547619047619047,0.9387487274387658
0.4,0.9784445524241443,87,0.746537738095238,0.7380952380952381,0.9618971005164909
0.30000000000000004,0.9539601554907677,55,0.7176115476190477,1.8095238095238095,0.925558208543175
0.7000000000000001,0.9889050858438613,26,0.8044761904761905,0.8333333333333334,0.9789379590350872
0.9,0.9997165532879818,38,0.8913241666666667,0.027777777777777776,0.9993564993564994
0.7000000000000001,0.9935144692797754,32,0.7966715476190476,0.5634920634920635,0.9876307691572038
0.0,0.9154991361624014,34,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.9,0.9990754238203218,10,0.8929245238095238,0.1111111111111111,0.9979989962009406
1.0,1.0,20,1.0,0.0,1.0
1.0,1.0,34,1.0,0.0,1.0
0.0,0.9154991361624014,20,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.0,0.9154991361624014,18,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.7000000000000001,0.9899376417233561,36,0.7949707142857143,0.6666666666666666,0.9813825259553532
0.9,0.999257639563762,28,0.9045664285714285,0.04365079365079365,0.9983241913894492
1.0,1.0,18,1.0,0.0,1.0
0.7000000000000001,0.9925561494439045,22,0.7953359523809523,0.7579365079365079,0.9857155894089046
0.0,0.9154991361624014,24,0.6839835714285715,1.8253968253968254,0.8518149488599231
1.0,1.0,30,1.0,0.0,1.0
0.0,0.9154991361624014,8,0.6839835714285715,1.8253968253968254,0.8518149488599231
1.0,1.0,24,1.0,0.0,1.0
0.9,0.9982925709966527,14,0.9289747619047619,0.08333333333333333,0.99618869058316
0.0,0.9154991361624014,30,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.30000000000000004,0.9592646582442501,79,0.7197089285714285,1.1071428571428572,0.9287047843554654
0.4,0.9587078879170716,83,0.7332052380952381,1.0198412698412698,0.930103660612151
0.30000000000000004,0.9582118561710398,51,0.7174183333333334,1.0158730158730158,0.9297281550258617
0.4,0.9662226001511716,97,0.7293484523809524,1.3333333333333333,0.9457711513082085
0.30000000000000004,0.9412792894935752,45,0.7116769047619048,1.8174603174603174,0.9064729386771806
0.4,0.9633408919123205,68,0.7261825,1.007936507936508,0.9367707672544093
0.4,0.9711795432458699,40,0.7365188095238095,1.8214285714285714,0.954253360609286
0.30000000000000004,0.9521987366375121,92,0.7160965476190476,1.2063492063492063,0.9251141269829929
0.4,0.969748812223302,54,0.7413454761904762,1.0555555555555556,0.9498965157398088
0.30000000000000004,0.9539837760501026,86,0.7193095238095238,1.7619047619047619,0.923678986020754
0.6000000000000001,0.9897689234423929,88,0.7747052380952381,0.48412698412698413,0.9810534688057841
0.8,0.9959305150631681,97,0.8306985714285714,0.3412698412698413,0.9913204736825989
0.8,0.9961059820753699,83,0.8426185714285714,0.3888888888888889,0.9924688271878251
0.8,0.998758233452111,54,0.8410732142857142,0.08333333333333333,0.9972137076101559
0.1,0.9234086491739553,70,0.692685,1.2063492063492063,0.8684677412981665
0.1,0.949455377389051,64,0.7037363095238095,1.2023809523809523,0.9093343199326757
0.8,0.9984207968901847,40,0.8303222619047619,0.1349206349206349,0.9966970859828003
0.6000000000000001,0.9836950653277184,77,0.7610460714285714,1.0873015873015872,0.9712580960890245
0.8,0.9966661267681676,68,0.8445267857142857,0.2896825396825397,0.993370387209397
0.1,0.9254501403736097,58,0.6916710714285714,1.8134920634920635,0.8731691657344556
0.6000000000000001,0.9870356872907893,63,0.7702919047619048,0.7380952380952381,0.9765787532788506
0.8,0.9962949465500486,1,0.833215119047619,0.3888888888888889,0.992632776270004
0.5,0.9770509394233885,14,0.747682619047619,0.873015873015873,0.9585717751401163
0.5,0.9837456808120073,28,0.7555495238095238,1.0992063492063493,0.9755968446625839
0.2,0.9541693661591621,21,0.7102544047619047,1.0753968253968254,0.921308938801051
0.2,0.9562783446712018,35,0.7137613095238096,1.123015873015873,0.9248128000607172
0.2,0.9461080066947414,34,0.709705119047619,1.2222222222222223,0.9118496074194017
0.5,0.9804219306770328,29,0.7443905952380953,0.9920634920634921,0.9681774923222691
0.2,0.958407569376957,20,0.7136107142857143,0.9563492063492064,0.9317647721541871
0.5,0.9787010042112082,15,0.7487686904761904,1.1071428571428572,0.9656167725140695
0.8,1.0,0,0.8358757142857143,0.0,1.0
0.1,0.9245356872907894,59,0.6926548809523809,1.8531746031746033,0.8768072803831393
0.6000000000000001,0.9871031746031745,62,0.7702341666666667,1.5,0.9789856826341784
0.8,0.9979281395097721,69,0.8381791666666667,0.2777777777777778,0.9957235863346949
0.6000000000000001,0.9869445794190692,76,0.7726709523809524,0.9404761904761905,0.976923653615982
0.1,0.9287097775618183,65,0.6971085714285714,1.8452380952380953,0.8830091304770459
0.8,0.9980563654033043,41,0.8325745238095238,0.1349206349206349,0.9958150602058649
0.8,0.9992508908325235,55,0.8398213095238095,0.10714285714285714,0.9983063735671296
0.1,0.9376754670122016,71,0.7004860714285714,1.8650793650793651,0.8972707910942933
0.8,0.998758233452111,82,0.8328094047619048,0.07539682539682539,0.9972463574679256
0.8,0.9975367130979376,96,0.8342689285714285,0.21825396825396826,0.9950848455162414
0.6000000000000001,0.9814038710722385,89,0.7761854761904762,1.0,0.9673281609170917
0.30000000000000004,0.9598180542058092,87,0.7220452380952381,1.0992063492063493,0.9344758508653132
0.4,0.9643059604794298,55,0.7332059523809524,1.0396825396825398,0.9429817424902123
0.30000000000000004,0.9660336356764928,93,0.7245247619047619,1.1785714285714286,0.9441963580603536
0.4,0.9678085519922255,41,0.7366594047619047,1.0357142857142858,0.9445470776513074
0.4,0.9660336356764928,69,0.7355021428571429,1.0396825396825398,0.9466147981907886
0.30000000000000004,0.9632092916531693,44,0.7226420238095238,1.0873015873015872,0.9369289455072073
0.4,0.9587618777669797,96,0.7251102380952381,0.9365079365079365,0.9272865592152338
0.30000000000000004,0.9608371126228269,50,0.7214929761904761,1.1825396825396826,0.9310512070513219
0.4,0.9713955026455026,82,0.732210119047619,1.1388888888888888,0.9548192891562081
0.30000000000000004,0.9560050210560416,78,0.7253491666666667,1.007936507936508,0.9215253516265081
0.9,0.999757045675413,15,0.9007346428571429,0.011904761904761904,0.9994320465035049
1.0,1.0,25,1.0,0.0,1.0
0.0,0.9154991361624014,31,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.0,0.9154991361624014,25,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.0,0.9154991361624014,9,0.6839835714285715,1.8253968253968254,0.8518149488599231
1.0,1.0,31,1.0,0.0,1.0
1.0,1.0,19,1.0,0.0,1.0
0.9,1.0,29,0.9071982142857142,0.0,1.0
0.7000000000000001,0.9957213043947738,23,0.8072848809523809,0.3492063492063492,0.9921040206819072
0.7000000000000001,0.9946077637404167,37,0.7930764285714286,0.4603174603174603,0.9890084170346456
0.0,0.9154991361624014,19,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.7000000000000001,0.9982790735341757,21,0.802812261904762,0.49206349206349204,0.9968845006958025
0.7000000000000001,0.9972802613108736,35,0.8006886904761905,0.19047619047619047,0.9943995286545787
0.0,0.9154991361624014,33,0.6839835714285715,1.8253968253968254,0.8518149488599231
1.0,1.0,27,1.0,0.0,1.0
0.9,1.0,17,0.8806815476190476,0.0,1.0
1.0,1.0,33,1.0,0.0,1.0
0.0,0.9154991361624014,27,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.4,0.9647918691286037,94,0.7292022619047619,1.3373015873015872,0.9454470209924304
0.30000000000000004,0.9672585303962854,46,0.7303871428571429,1.1746031746031746,0.9449287851447659
0.4,0.9571995464852607,80,0.7293320238095238,1.6984126984126984,0.9299574205526708
0.30000000000000004,0.966317082388511,52,0.7186657142857142,1.1785714285714286,0.942132527131362
0.4,0.9738959075693769,57,0.7213544047619047,1.0873015873015872,0.9559677940898499
0.30000000000000004,0.9624736799481697,85,0.725575238095238,1.8452380952380953,0.9371083221665005
0.4,0.9699512741604578,43,0.7269394047619048,1.1825396825396826,0.950172286798073
0.30000000000000004,0.965112433862434,91,0.7222021428571429,1.2380952380952381,0.9406383640012392
0.2,0.9387316434510311,9,0.702129761904762,1.8293650793650793,0.8974044388500044
0.8,0.9965783932620668,80,0.8379791666666667,0.20238095238095238,0.9925957370526991
0.8,0.9932107763740416,94,0.8235529761904762,0.6309523809523809,0.9876475141068901
0.1,0.9393997678436453,98,0.7013294047619048,1.130952380952381,0.8992254445050496
0.8,0.9916113270705107,43,0.8341077380952381,0.7619047619047619,0.9836030361250604
0.1,0.9258280693229672,67,0.6943455952380952,1.8095238095238095,0.8740176607947845
0.1,0.928591674765144,73,0.6960809523809524,1.126984126984127,0.877494468078528
0.8,0.9958562790195442,57,0.8331005952380952,0.21428571428571427,0.9910766333913832
0.6000000000000001,0.9731602958643775,48,0.7600927380952381,1.0873015873015872,0.9526833163075161
0.6000000000000001,0.9719050318540114,60,0.7570409523809524,1.1349206349206349,0.9537976453892121
0.6000000000000001,0.9947967282150956,74,0.7729716666666667,0.3412698412698413,0.9894230461738609
0.8,0.9990281827016521,2,0.8369427380952381,0.19444444444444445,0.9979010986602712
0.5,0.9786503887269192,17,0.7443594047619048,0.753968253968254,0.9599354045547621
0.2,0.9367238959075693,36,0.7025902380952381,1.1666666666666667,0.8972105508155218
0.2,0.9562209804556744,22,0.7094885714285715,1.8492063492063493,0.9217387490571285
0.2,0.945719954648526,23,0.7077528571428572,1.1825396825396826,0.9069985929016589
0.2,0.938164750026995,37,0.7051063095238095,1.8015873015873016,0.8942167153421802
0.5,0.9839312709210669,16,0.7528877380952381,0.8809523809523809,0.9709035337868421
0.8,0.9978032879818595,3,0.8482247619047619,0.4801587301587302,0.995884311456581
0.6000000000000001,0.9743615700248354,75,0.7655938095238095,1.0436507936507937,0.9555234632001132
0.6000000000000001,0.9913616240146852,61,0.7679738095238096,0.39285714285714285,0.9832860613872045
0.1,0.926158757153655,72,0.6903205952380952,1.876984126984127,0.8780945878598837
0.6000000000000001,0.9851392938127632,49,0.7635746428571428,0.7142857142857143,0.9727127798867319
0.8,0.9945537738905086,56,0.8311995238095238,0.6031746031746031,0.9890459848097802
0.8,0.9929138321995465,42,0.8222489285714286,0.5238095238095238,0.9860443721975157
0.1,0.9299785390346615,66,0.6989448809523809,1.0992063492063493,0.8828584320146707
0.1,0.9214143990929704,99,0.6922305952380953,1.8531746031746033,0.8732631698814894
0.8,0.9949856926897743,95,0.8301371428571429,0.3333333333333333,0.9895253439764728
0.8,0.9972465176546809,81,0.8449542857142858,0.23809523809523808,0.9944469502432833
0.30000000000000004,0.9527487582334521,90,0.7164958333333333,1.1031746031746033,0.9206229533943002
0.4,0.964589407191448,42,0.7224813095238095,1.1587301587301588,0.9416171797640994
0.2,0.9452003023431595,8,0.7083275,1.2103174603174602,0.9080050541877498
0.30000000000000004,0.9701503617319944,84,0.7281525,1.0992063492063493,0.9485745599089177
0.4,0.9704405571752511,56,0.7275434523809524,1.0357142857142858,0.9474439786501582
0.30000000000000004,0.9717903034229565,53,0.7294894047619047,1.1587301587301588,0.9557400932851577
0.4,0.9719657704351582,81,0.7274972619047619,1.130952380952381,0.9482680074646921
0.30000000000000004,0.9614141291437209,47,0.724592738095238,1.0595238095238095,0.9335226666704028
0.4,0.9604254400172767,95,0.7267441666666666,1.1666666666666667,0.9385405351371403
1.0,1.0,32,1.0,0.0,1.0
0.0,0.9154991361624014,26,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.0,0.9154991361624014,32,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.9,0.998387053233992,16,0.8995378571428572,0.11507936507936507,0.9965458198398764
1.0,1.0,26,1.0,0.0,1.0
0.7000000000000001,0.9966593780369291,34,0.8018083333333333,0.20238095238095238,0.9928494295259809
0.7000000000000001,0.9842214663643235,20,0.7792336904761905,1.0277777777777777,0.9722225122131701
0.0,0.9154991361624014,96,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.9,0.9987109923334413,4,0.9010314285714286,0.12301587301587301,0.9972619219431326
1.0,1.0,82,1.0,0.0,1.0
1.0,1.0,96,1.0,0.0,1.0
0.0,0.9154991361624014,82,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.7000000000000001,0.995161159701976,84,0.8097332142857143,0.5515873015873016,0.990503251724512
0.30000000000000004,0.9571725515603067,1,0.7129090476190476,1.1071428571428572,0.9288450635372781
0.7000000000000001,0.9937574236043624,90,0.7978970238095238,0.2619047619047619,0.9870695561718166
0.0,0.9154991361624014,55,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.9,0.99848828420257,71,0.8943766666666667,0.25,0.9966999260533025
1.0,1.0,41,1.0,0.0,1.0
1.0,1.0,55,1.0,0.0,1.0
0.9,0.999730050750459,65,0.910279880952381,0.07936507936507936,0.9994153565485234
0.0,0.9154991361624014,41,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.0,0.9154991361624014,69,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.7000000000000001,0.991834035201382,47,0.7963284523809524,0.5912698412698413,0.9845188043615393
0.9,0.9982318324155058,59,0.883629761904762,0.36904761904761907,0.9964656966346186
1.0,1.0,69,1.0,0.0,1.0
0.7000000000000001,0.9931027966742253,53,0.7968384523809524,1.0317460317460319,0.9880114705145291
0.30000000000000004,0.9553706403196199,20,0.7164597619047619,1.2619047619047619,0.928034909175902
0.6000000000000001,0.9890636810279667,9,0.7754971428571429,0.9007936507936508,0.980808158321089
0.30000000000000004,0.955485368750675,34,0.7235125,1.0396825396825398,0.929982948259575
0.4,0.9688681027966742,31,0.7446015476190476,1.6468253968253967,0.9502762037984875
0.4,0.9575977216283339,25,0.7284545238095238,1.0277777777777777,0.9296438788928617
0.5,0.9723167044595615,9,0.7475616666666667,1.2023809523809523,0.9529593646487021
0.4,0.968442932728647,19,0.7354657142857143,1.0753968253968254,0.9442675516937474
0.8,0.998501781665047,19,0.8307192857142857,0.12301587301587301,0.9968249961940018
0.1,0.9307985098801426,29,0.6968602380952381,1.0793650793650793,0.8859883988792522
0.6000000000000001,0.9872381492279452,12,0.7675158333333333,0.6706349206349206,0.9762302386539787
0.8,0.9955863297700033,25,0.8373332142857143,0.14682539682539683,0.9905641454239413
0.1,0.9313316596479861,15,0.6941597619047619,1.2182539682539681,0.8808749214672924
0.8,0.9964299211748192,31,0.8435082142857143,0.4365079365079365,0.9928973788032397
0.2,0.954297592052694,93,0.7099717857142858,1.119047619047619,0.9216481795659679
0.2,0.941110571212612,87,0.7070875,1.7857142857142858,0.9084525276869329
0.5,0.9751444228485046,59,0.7417583333333333,1.2619047619047619,0.9587377330134398
0.2,0.9529410970737502,50,0.7150742857142857,1.2261904761904763,0.9180573295764852
0.2,0.9557418205377388,44,0.7121796428571429,1.2698412698412698,0.9270406160160545
0.5,0.983266520894072,65,0.7552852380952381,0.9603174603174603,0.973326859741682
0.2,0.9572602850664075,78,0.7176788095238096,0.9761904761904762,0.9241585197182818
0.5,0.9869816974408812,71,0.7508908333333333,0.9166666666666666,0.9775844237985426
0.2,0.9477783176762768,79,0.7054972619047619,1.8412698412698412,0.9068332133644257
0.5,0.9774997300507504,70,0.7465372619047619,0.876984126984127,0.9614301311638062
0.5,0.9779383975812547,64,0.7483153571428571,1.003968253968254,0.9606061568597586
0.2,0.9448561170499946,45,0.7095021428571429,1.8452380952380953,0.9106589732864537
0.5,0.9843766871828097,58,0.7558875,0.9484126984126984,0.9722673232635552
0.2,0.9534708724759745,51,0.711897738095238,1.130952380952381,0.9199091454745106
0.2,0.9564504373177842,86,0.7150201190476191,1.8055555555555556,0.9289638481896421
0.2,0.9451058201058201,92,0.7096433333333333,1.2222222222222223,0.9082609635392896
0.1,0.9299279235503726,14,0.6936779761904762,1.1904761904761905,0.8755283846350913
0.8,0.9971115430299105,30,0.8239886904761905,0.25396825396825395,0.9943996055858443
0.8,0.9926641291437209,24,0.8235321428571428,0.5833333333333334,0.9866416137648166
0.1,0.9382086167800454,28,0.6963978571428572,1.2936507936507937,0.8952371281418704
0.6000000000000001,0.9801789763524458,13,0.7581035714285714,1.0396825396825398,0.9667077842155243
0.8,0.9950396825396826,18,0.8349895238095238,0.4126984126984127,0.9900430212841169
0.4,0.9617616888025051,18,0.7270904761904762,1.119047619047619,0.9392546689458349
0.5,0.9770374419609114,8,0.7419532142857143,1.0476190476190477,0.9621708835017178
0.4,0.9684159378036928,24,0.736654880952381,0.9484126984126984,0.9474938545694741
0.4,0.9672888996868589,30,0.7380205952380953,1.0634920634920635,0.9469573548440587
0.30000000000000004,0.9593962585034014,35,0.7235101190476191,0.996031746031746,0.9298983308113977
0.6000000000000001,0.9877105604146421,8,0.7774505952380952,0.6507936507936508,0.9774550322124737
0.30000000000000004,0.9502078609221466,21,0.7183040476190476,1.1111111111111112,0.9154910643521188
1.0,1.0,68,1.0,0.0,1.0
0.9,0.9986637512147716,58,0.905767380952381,0.14682539682539683,0.9971017222934421
0.7000000000000001,0.9941016088975273,52,0.8028902380952381,0.5674603174603174,0.9888473830538738
0.7000000000000001,0.9929408271245006,46,0.7997419047619048,0.4880952380952381,0.9856921528455478
0.0,0.9154991361624014,68,0.6839835714285715,1.8253968253968254,0.8518149488599231
0.9,1.0,64,0.8898086904761905,0.0,1.0
1.0,1.0,54,1.0,0.0,1.0
0.0,0.9154991361624014,40,0.6839835714285715,1.8253968253968254,0.8518149488599231
